MY	MY	po11	MY	my	0
LORD	LORD	n1	LORD	lord	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
Apocryphal	Apocryphal	j	Apocryphal	apocryphal	0
saying	saying	n-vvg	saying	say	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
a	a	dt	a	a	0
true	true	j	true	true	0
one	one	pi	one	one	0
,	,	,	,	,	0
Truth	Truth	n1	Truth	truth	0
is	is	vbz	is	be	0
greatest	greatest	js	greatest	great	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
:	:	:	:	:	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
others	others	n2-jn	others	other	0
in	in	p-acp	in	in	0
Subjection	Subjection	n1	Subjection	subjection	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
are	are	vbr	are	be	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
to	to	pc-acp	to	to	0
become	become	vvi	become	become	0
Subject	Subject	j-jn	Subject	subject	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
.	.	.	.	.	1
We	We	pns12	We	we	0
yeeld	yeeld	vvb	yield	yield	0
up	up	a-acp	up	up	0
our	our	po12	our	our	0
outward	outward	j	outward	outward	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
command	command	vvi	command	command	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Truth	Truth	n1	Truth	truth	0
commands	commands	vvz	commands	command	0
our	our	po12	our	our	0
inwards	inwards	av-j	inward	inward	0
.	.	.	.	.	1
This	This	d	This	this	0
glorious	glorious	j	glorious	glorious	0
Truth	Truth	n1	Truth	truth	0
dwels	dwels	vvz	dwells	dwell	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wisdom	wisdom	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
godliness	godliness	n1	godliness	godliness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
creature-impulsions	creature-impulsions	j	creature-impulsions	creature-impulsions	0
,	,	,	,	,	0
though	though	cs	though	though	0
ever	ever	av	ever	ever	0
so	so	av	so	so	0
forcble	forcble	j	forcble	forcble	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
rule	rule	n1	rule	rule	0
but	but	p-acp	but	but	0
their	their	po32	their	their	0
own	own	d	own	own	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
word	word	n1	word	word	0
alone	alone	av-j	alone	alone	0
;	;	;	;	;	0
where	where	q-crq	where	where	0
truth	truth	n1	truth	truth	0
hath	hath	vhz	hath	have	0
pitched	pitched	vvn	pitched	pitch	0
its	its	po31	its	its	0
Tabernacle	Tabernacle	n1	Tabernacle	tabernacle	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
,	,	,	,	,	0
is	is	vbz	is	be	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
unsealing	unsealing	vvg	unsealing	unseal	0
the	the	dt	the	the	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
opening	opening	vvg	opening	open	0
our	our	po12	our	our	0
understandings	understandings	n2	understandings	understanding	0
to	to	pc-acp	to	to	0
understand	understand	vvi	understand	understand	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
.	.	.	.	.	1
The	The	dt	The	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
The	The	dt	The	the	0
great	great	j	great	great	0
Revealer	Revealer	n1	Revealer	revealer	0
of	of	pp-f	of	of	0
secrets	secrets	n2-jn	secrets	secret	0
hath	hath	vhz	hath	have	0
thought	thought	vvn	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
impart	impart	vvi	impart	impart	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
not	not	xx	not	not	0
all	all	d	all	all	0
at	at	p-acp	at	at	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
degrees	degrees	n2	degrees	degree	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
several	several	j	several	several	0
ages	ages	n2	ages	age	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
their	their	po32	their	their	0
several	several	j	several	several	0
manifestations	manifestations	n2	manifestations	manifestation	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
;	;	;	;	;	0
a	a	dt	a	a	0
peece	peece	n1	piece	piece	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
coming	coming	vvg	coming	come	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
age	age	n1	age	age	0
,	,	,	,	,	0
a	a	dt	a	a	0
peece	peece	n1	piece	piece	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
age	age	n1	age	age	0
following	following	vvg	following	follow	0
,	,	,	,	,	0
a	a	dt	a	a	0
peece	peece	n1	piece	piece	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
age	age	n1	age	age	0
following	following	vvg	following	follow	0
that	that	cst	that	that	0
:	:	:	:	:	0
God	God	np1	God	God	0
thus	thus	av	thus	thus	0
by	by	p-acp	by	by	0
degrees	degrees	ng1	degrees	degree	0
enlightning	enlightning	n1	enlightening	enlightening	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
bear	bear	vvi	bear	bear	0
it	it	pn31	it	it	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
rise	rise	vvb	rise	rise	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
all	all	d	all	all	0
at	at	p-acp	at	at	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
dazled	dazled	vvn	dazzled	dazzle	0
,	,	,	,	,	0
not	not	xx	not	not	0
enlightned	enlightned	vvn	enlightened	enlighten	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
the	the	dt	the	the	0
workings	workings	n2	workings	working	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mystery	mystery	n1	mystery	mystery	0
of	of	pp-f	of	of	0
iniquity	iniquity	n1	iniquity	iniquity	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
or	or	cc	or	or	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
dispensations	dispensations	n2	dispensations	dispensation	0
of	of	pp-f	of	of	0
providence	providence	n1	providence	providence	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
have	have	vhb	have	have	0
risen	risen	vvn	risen	rise	0
higher	higher	av-jc	higher	high	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
age	age	n1	age	age	0
,	,	,	,	,	0
so	so	av	so	so	0
have	have	vhb	have	have	0
also	also	av	also	also	0
Gods	Gods	npg1	Gods	God	0
dispensa	dispensa	fw-la	dispensa	dispensa	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
,	,	,	,	,	0
his	his	po31	his	his	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
age	age	n1	age	age	0
might	might	vmd	might	may	0
from	from	p-acp	from	from	0
principles	principles	n2	principles	principle	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
be	be	vbb	be	be	0
led	led	vvn	led	lead	0
up	up	a-acp	up	up	0
to	to	pc-acp	to	to	0
renounce	renounce	vvi	renounce	renounce	0
the	the	dt	the	the	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
own	own	d	own	own	0
)	)	)	)	)	0
and	and	cc	and	and	0
imbrace	imbrace	vvi	embrace	embrace	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
Hence	Hence	av	Hence	hence	0
,	,	,	,	,	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
later	later	jc	later	late	0
ages	ages	n2	ages	age	0
look	look	vvb	look	look	0
upon	upon	p-acp	upon	upon	0
as	as	p-acp	as	as	0
low	low	j	low	low	0
and	and	cc	and	and	0
poor	poor	j	poor	poor	0
things	things	n2	things	thing	0
,	,	,	,	,	0
not	not	xx	not	not	0
worth	worth	j	worth	worth	0
contending	contending	vvg	contending	contend	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
great	great	j	great	great	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
former	former	j	former	former	0
ages	ages	n2	ages	age	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Truths	Truths	n2	Truths	truth	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
age	age	n1	age	age	0
:	:	:	:	:	0
And	And	cc	And	and	0
contrariwise	contrariwise	av	contrariwise	contrariwise	0
,	,	,	,	,	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
former	former	j	former	former	0
ages	ages	n2	ages	age	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
born	born	vvn	born	bear	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
had	had	vhd	had	have	0
they	they	pns32	they	they	0
been	been	vbn	been	be	0
revealed	revealed	vvn	revealed	reveal	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
necessary	necessary	j	necessary	necessary	0
discoveries	discoveries	n2	discoveries	discovery	0
of	of	pp-f	of	of	0
ages	ages	n2	ages	age	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Truths	Truths	n2	Truths	truth	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
times	times	n2	times	time	0
,	,	,	,	,	0
Hence	Hence	av	Hence	hence	0
likewise	likewise	av	likewise	likewise	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
marifest	marifest	j	marifest	marife	0
with	with	p-acp	with	with	0
holding	holding	vvg	holding	hold	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
unrighteousness	unrighteousness	n1	unrighteousness	unrighteousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
declaration	declaration	n1	declaration	declaration	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
compliance	compliance	n1	compliance	compliance	0
with	with	p-acp	with	with	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
confine	confine	vvi	confine	confine	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
penal	penal	j	penal	penal	0
Laws	Laws	n2	Laws	law	0
,	,	,	,	,	0
threats	threats	n2	threats	threat	0
,	,	,	,	,	0
or	or	cc	or	or	0
practices	practices	n2	practices	practice	0
,	,	,	,	,	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
age	age	n1	age	age	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
or	or	cc	or	or	0
Truths	Truths	n2	Truths	truth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
former	former	j	former	former	0
