MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
first	first	ord	first	first	0
time	time	n1	time	time	0
Parthenissa	Parthenissa	np1	Parthenissa	Parthenissa	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
Light	Light	n1	Light	light	0
,	,	,	,	,	0
'twas	'twas	pn31|vbds	'twas	it|be	0
to	to	pc-acp	to	to	0
enjoy	enjoy	vvi	enjoy	enjoy	0
a	a	dt	a	a	0
higher	higher	jc	higher	high	0
contentment	contentment	n1	contentment	contentment	0
,	,	,	,	,	0
than	than	cs	than	than	0
of	of	pp-f	of	of	0
entertaining	entertaining	vvg	entertaining	entertain	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
Adventures	Adventures	n2	Adventures	adventure	0
;	;	;	;	;	0
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
she	she	pns31	she	she	0
told	told	vvd	told	tell	0
me	me	pno11	me	i	0
,	,	,	,	,	0
you	you	pn22	you	you	0
receivd	receivd	vvd	received	receive	0
some	some	d	some	some	0
such	such	d	such	such	0
seeming	seeming	j-vvg	seeming	seem	0
,	,	,	,	,	0
or	or	cc	or	or	0
real	real	j	real	real	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
,	,	,	,	,	0
that	that	cst	that	that	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
reveng'd	reveng'd	vvn	revenged	revenge	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
former	former	j	former	former	0
,	,	,	,	,	0
she	she	pns31	she	she	0
has	has	vhz	has	have	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
swaded	swaded	vvd	swaded	swade	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Part	Part	n1	Part	part	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
This	This	np1	This	This	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
given	given	vvn	given	give	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
presumption	presumption	n1	presumption	presumption	0
of	of	pp-f	of	of	0
obeying	obeying	vvg	obeying	obey	0
her	her	pno31	her	she	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
Altezeera	Altezeera	uh	Altezeera	altezeera	0
also	also	av	also	also	0
joyn'd	joyn'd	vvd	joined	join	0
her	her	po31	her	her	0
Prayers	Prayers	n2	Prayers	prayer	0
to	to	p-acp	to	to	0
Parthenissa's	Parthenissa's	npg1	Parthenissa's	parthenissa	0
,	,	,	,	,	0
and	and	cc	and	and	0
both	both	av-d	both	both	0
assur'd	assur'd	vvn	assured	assure	0
me	me	pno11	me	i	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
amiss	amiss	av	amiss	amiss	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
,	,	,	,	,	0
the	the	dt	the	the	0
Beauty	Beauty	n1	Beauty	beauty	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Sex	Sex	n1	Sex	sex	0
has	has	vhz	has	have	0
acted	acted	vvn	acted	act	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
than	than	cs	than	than	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
could	could	vmd	could	can	0
fancy	fancy	vvi	fancy	fancy	0
;	;	;	;	;	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
which	which	q-crq	which	which	0
,	,	,	,	,	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
as	as	p-acp	as	as	0
perfectly	perfectly	av-j	perfectly	perfect	0
know	know	vvi	know	know	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
last	last	ord	last	last	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
.	.	.	.	.	1
That	That	cst	That	that	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
is	is	vbz	is	be	0
worse	worse	jc	worse	worse	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
this	this	d	this	this	0
being	being	vbg	being	be	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
injury	injury	n1	injury	injury	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
that	that	cst	that	that	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Memory	Memory	n1	Memory	memory	0
.	.	.	.	.	1
(	(	(	(	(	0
Though	Though	cs	Though	though	0
indeed	indeed	av	indeed	indeed	0
the	the	dt	the	the	0
former	former	j	former	former	0
has	has	vhz	has	have	0
nothing	nothing	pix	nothing	nothing	0
of	of	pp-f	of	of	0
misfortune	misfortune	n1	misfortune	misfortune	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
'tis	'tis	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
as	as	c-acp	as	as	0
du	du	fw-fr	du	du	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
yet	yet	av	yet	yet	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
reproach	reproach	vvi	reproach	reproach	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
our	our	po12	our	our	0
infelicity	infelicity	n1	infelicity	infelicity	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
yours	yours	png22	yours	you	0
)	)	)	)	)	0
That	That	cst	That	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
injur'd	injur'd	vvn	injured	injure	0
Altezeera	Altezeera	uh	Altezeera	altezeera	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
Actings	Actings	n2	Actings	acting	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Relations	Relations	n2	Relations	relation	0
;	;	;	;	;	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
done	done	vdn	done	do	0
so	so	av	so	so	0
much	much	av-d	much	much	0
against	against	p-acp	against	against	0
her	her	pno31	her	she	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
only	only	av-j	only	only	0
but	but	p-acp	but	but	0
this	this	d	this	this	0
way	way	n1	way	way	0
,	,	,	,	,	0
do	do	vdb	do	do	0
something	something	pi	something	something	0
in	in	p-acp	in	in	0
proportion	proportion	n1	proportion	proportion	0
for	for	p-acp	for	for	0
her	her	pno31	her	she	0
;	;	;	;	;	0
they	they	pns32	they	they	0
further	further	av-j	further	further	0
added	added	vvd	added	add	0
,	,	,	,	,	0
if	if	cs	if	if	0
my	my	po11	my	my	0
Writings	Writings	n2-vvg	Writings	write	0
needed	needed	vvd	needed	need	0
no	no	dx	no	no	0
Protection	Protection	n1	Protection	protection	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
fittest	fittest	js	fittest	fit	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
needed	needed	vvd	needed	need	0
any	any	d	any	any	0
,	,	,	,	,	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
ablest	ablest	js	ablest	able	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
this	this	d	this	this	0
,	,	,	,	,	0
I	I	pns11	I	i	0
represented	represented	vvn	represented	represent	0
,	,	,	,	,	0
That	That	cst	That	that	0
if	if	cs	if	if	0
their	their	po32	their	their	0
ambition	ambition	n1	ambition	ambition	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
known	known	vvn	known	know	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
entirely	entirely	av-j	entirely	entire	0
si	si	fw-mi	si	si	0
∣	∣	sy	∣	∣	0
lenc'd	lenc'd	vvn	lenced	lence	0
their	their	po32	their	their	0
Iustice	Iustice	n1	Justice	justice	0
,	,	,	,	,	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
believ'd	believ'd	vvn	believed	believe	0
a	a	dt	a	a	0
Crime	Crime	n1	Crime	crime	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
prov'd	prov'd	vvn	proved	prove	0
an	an	dt	and	a	0
obligation	obligation	n1	obligation	obligation	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
thus	thus	av	thus	thus	0
obey	obey	vvi	obey	obey	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
them	them	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
necessitate	necessitate	n1	necessitate	necessitate	0
many	many	d	many	many	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
an	an	dt	and	a	0
endless	endless	j	endless	endless	0
quar	quar	fw-la	quar	quar	0
∣	∣	sy	∣	∣	0
rel	rel	n1	rel	rel	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
perfect	perfect	j	perfect	perfect	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Sex	Sex	n1	Sex	sex	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
injuring	injuring	vvg	injuring	injure	0
such	such	d	such	such	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Book	Book	n1	Book	book	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
such	such	d	such	such	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
alive	alive	j	alive	alive	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Dedications	Dedications	n2	Dedications	dedication	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Against	Against	p-acp	Against	against	0
this	this	d	this	this	0
,	,	,	,	,	0
they	they	pns32	they	they	0
enjoyn'd	enjoyn'd	vvd	enjoined	enjoin	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
excellent	excellent	j	excellent	excellent	0
Genius	Genius	n1	Genius	genius	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
presented	presented	vvd	presented	present	0
you	you	pn22	you	you	0
his	his	po31	his	his	0
Oblations	Oblations	n2	Oblations	oblation	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
fair	fair	j	fair	fair	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
Sacharissa	Sacharissa	np1	Sacharissa	Sacharissa	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
those	those	d	those	those	0
crimes	crimes	n2	crimes	crime	0
(	(	(	(	(	0
writing	writing	vvg	writing	write	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
)	)	)	)	)	0
only	only	j	only	only	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
himself	himself	px31	himself	himself	0
