MOst	MOst	ds	MOst	most	0
mighty	mighty	j	mighty	mighty	0
,	,	,	,	,	0
gracious	gracious	j	gracious	gracious	0
,	,	,	,	,	0
mercifull	mercifull	j	merciful	merciful	0
,	,	,	,	,	0
and	and	cc	and	and	0
glorious	glorious	j	glorious	glorious	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
triest	triest	vv2	triest	try	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
searchest	searchest	vvn	searchest	search	0
the	the	dt	the	the	0
reines	reines	n2	reins	reins	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
no	no	dx	no	no	0
secret	secret	j-jn	secret	secret	0
is	is	vbz	is	be	0
hid	hid	vvn	hid	hide	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
neuer-failing	neuer-failing	j	never-failing	never-failing	0
clemency	clemency	n1	clemency	clemency	0
,	,	,	,	,	0
and	and	cc	and	and	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
gracious	gracious	j	gracious	gracious	0
acceptance	acceptance	n1	acceptance	acceptance	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
offer	offer	vvb	offer	offer	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
most	most	av-ds	most	most	0
dread	dread	j	dread	dread	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
these	these	d	these	these	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
thine	thine	po21	thine	thy	0
owne	owne	d	own	own	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
thy	thy	po21	thy	thy	0
bles	bles	n1	bles	bles	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
assistance	assistance	n1	assistance	assistance	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
(	(	(	(	(	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
great	great	j	great	great	0
Name	Name	n1	Name	name	0
compiled	compiled	vvn	compiled	compile	0
)	)	)	)	)	0
I	I	pns11	I	i	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
knowledge	knowledge	n1	knowledge	knowledge	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
vnworthy	vnworthy	j	unworthy	unworthy	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
vnworthy	vnworthy	j	unworthy	unworthy	0
seruants	seruants	n2	servants	servant	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
my	my	po11	my	my	0
polluted	polluted	j-vvn	polluted	pollute	0
&	&	cc	&	and	0
imperfect	imperfect	j	imperfect	imperfect	0
duty	duty	n1	duty	duty	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
art	art	vb2r	art	be	0
the	the	dt	the	the	0
Foun	Foun	n1	Foum	foum	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
of	of	pp-f	of	of	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
purity	purity	n1	purity	purity	0
and	and	cc	and	and	0
holinesse	holinesse	n1	holiness	holiness	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
thou	thou	pns21	thou	thou	0
that	that	cst	that	that	0
knowest	knowest	vv2	knowest	know	0
mine	mine	po11	mine	my	0
intentions	intentions	n2	intentions	intention	0
meeke	meeke	j	meek	meek	0
and	and	cc	and	and	0
humble	humble	j	humble	humble	0
,	,	,	,	,	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
expectation	expectation	n1	expectation	expectation	0
of	of	pp-f	of	of	0
worldly	worldly	j	worldly	worldly	0
applause	applause	n1	applause	applause	0
,	,	,	,	,	0
and	and	cc	and	and	0
onely	onely	av-j	only	only	0
ayming	ayming	vvg	aiming	aim	0
to	to	pc-acp	to	to	0
repre	repre	vvi	repre	repre	0
∣	∣	sy	∣	∣	0
hend	hend	n1	hend	hand	0
and	and	cc	and	and	0
reforme	reforme	vvi	reform	reform	0
the	the	dt	the	the	0
too	too	av	too	too	0
much	much	av-d	much	much	0
,	,	,	,	,	0
too	too	av	too	too	0
frequent	frequent	j	frequent	frequent	0
impieties	impieties	n2	impieties	impiety	0
of	of	pp-f	of	of	0
Cursing	Cursing	vvg	Cursing	curse	0
and	and	cc	and	and	0
Swearing	Swearing	vvg	Swearing	swear	0
,	,	,	,	,	0
so	so	av	so	so	0
hate	hate	vvb	hate	hate	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
abusiue	abusiue	j	abusive	abusive	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
knees	knees	n2	knees	knee	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
I	I	pns11	I	i	0
prostrate	prostrate	vvb	prostrate	prostrate	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
feete	feete	n2	feet	foot	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Mercy	Mercy	n1	Mercy	mercy	0
seate	seate	n1	seat	seat	0
,	,	,	,	,	0
beseeching	beseeching	vvg	beseeching	beseech	0
thee	thee	pno21	thee	thou	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
Names	Names	n2	Names	name	0
sake	sake	n1	sake	sake	0
(	(	(	(	(	0
too	too	av	too	too	0
much	much	d	much	much	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
phaned	phaned	vvn	phaned	phane	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
Glories	Glories	n2	Glories	glory	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
too	too	av	too	too	0
much	much	av-d	much	much	0
abused	abused	vvn	abused	abuse	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
Sonnes	Sonnes	ng1	Sons	son	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
with	with	p-acp	with	with	0
thy	thy	po21	thy	thy	0
