Worthy	Worthy	j	Worthy	worthy	0
and	and	cc	and	and	0
much	much	d	much	much	0
Honoured	Honoured	j-vvn	Honoured	honour	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
design	design	n1	design	design	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
sheets	sheets	n2	sheets	sheet	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
so	so	av	so	so	0
obvious	obvious	j	obvious	obvious	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
Eye	Eye	n1	Eye	eye	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
words	words	n2	words	word	0
to	to	pc-acp	to	to	0
expound	expound	vvi	expound	expound	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
perfectly	perfectly	av-j	perfectly	perfect	0
superflous	superflous	j	superfluous	superfluous	0
;	;	;	;	;	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
easi	easi	n1	easi	easi	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
be	be	vbb	be	be	0
its	its	po31	its	its	0
own	own	d	own	own	0
interpreter	interpreter	n1	interpreter	interpreter	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
&	&	cc	&	and	0
others	others	ng2-jn	others	other	0
besides	besides	p-acp	beside	beside	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
need	need	n1	need	need	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
Subject	Subject	n-jn	Subject	subject	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
more	more	av-dc	more	more	0
fully	fully	av-j	fully	full	0
discourse	discourse	vvi	discourse	discourse	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Epistle	Epistle	n1	Epistle	epistle	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
.	.	.	.	.	1
My	My	po11	My	my	0
business	business	n1	business	business	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
is	is	vbz	is	be	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
an	an	dt	and	a	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Entituling	Entituling	vvg	Entitling	entitle	0
you	you	pn22	you	you	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
.	.	.	.	.	1
That	That	cst	That	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
blessed	blessed	vvn	blessed	bless	0
you	you	pn22	you	you	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
occu	occu	n1	occu	occu	0
∣	∣	sy	∣	∣	0
pation	pation	n1	pation	pation	0
which	which	q-crq	which	which	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
the	the	dt	the	the	0
Theme	Theme	n1	Theme	theme	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
discourses	discourses	n2	discourses	discourse	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
a	a	dt	a	a	0
Livelihood	Livelihood	n1	Livelihood	livelihood	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
an	an	dt	and	a	0
Overplus	Overplus	n1	Overplus	overplus	0
as	as	a-acp	as	as	0
hath	hath	vhz	hath	have	0
capacitated	capacitated	vvn	capacitated	capacitate	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
your	your	po22	your	your	0
Generation	Generation	n1	Generation	generation	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Offices	Offices	n2	Offices	office	0
relating	relating	vvg	relating	relate	0
to	to	p-acp	to	to	0
and	and	cc	and	and	0
the	the	dt	the	the	0
principal	principal	n-jn	principal	principal	0
Conduct	Conduct	vvb	Conduct	conduct	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Trade	Trade	n1	Trade	trade	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
other	other	n-jn	other	other	0
great	great	j	great	great	0
Employments	Employments	n2	Employments	employment	0
:	:	:	:	:	0
The	The	dt	The	the	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
served	served	vvn	served	serve	0
the	the	dt	the	the	0
City	City	n1	City	city	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Offices	Offices	n2	Offices	office	0
of	of	pp-f	of	of	0
Sheriff	Sheriff	n1	Sheriff	sheriff	0
and	and	cc	and	and	0
Alderman	Alderman	n1	Alderman	alderman	0
(	(	(	(	(	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
both	both	d	both	both	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
