BEloved	BEloved	j-vvn	BEloved	belove	0
and	and	cc	and	and	0
much	much	d	much	much	0
honoured	honoured	j-vvn	honoured	honour	0
Brother	Brother	n1	Brother	brother	0
,	,	,	,	,	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
all	all	d	all	all	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
subject	subject	j-jn	subject	subject	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
separated	separated	vvn	separated	separate	0
us	us	pno12	us	we	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
great	great	j	great	great	0
Deep	Deep	j-jn	Deep	deep	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
you	you	pn22	you	you	0
oft	oft	av	oft	oft	0
in	in	p-acp	in	in	0
remembrance	remembrance	n1	remembrance	remembrance	0
,	,	,	,	,	0
and	and	cc	and	and	0
cannot	cannot	vmbx	cannot	can	0
forget	forget	vvi	forget	forget	0
our	our	po12	our	our	0
alli	alli	fw-la	alli	alli	0
∣	∣	sy	∣	∣	0
ance	ance	n1	ance	ance	0
,	,	,	,	,	0
and	and	cc	and	and	0
indeered	indeered	vvn	endeared	endear	0
love	love	n1	love	love	0
and	and	cc	and	and	0
acquaintance	acquaintance	n1	acquaintance	acquaintance	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
between	between	p-acp	between	between	0
us	us	pno12	us	we	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
childhood	childhood	n1	childhood	childhood	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
.	.	.	.	.	1
You	You	pn22	You	you	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
Family	Family	n1	Family	family	0
,	,	,	,	,	0
and	and	cc	and	and	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
blessing	blessing	n1	blessing	blessing	0
,	,	,	,	,	0
a	a	dt	a	a	0
numerous	numerous	j	numerous	numerous	0
posterity	posterity	n1	posterity	posterity	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
some	some	d	some	some	0
interest	interest	n1	interest	interest	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
being	being	vbg	being	be	0
also	also	av	also	also	0
my	my	po11	my	my	0
bone	bone	n1	bone	bone	0
and	and	cc	and	and	0
my	my	po11	my	my	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Laban	Laban	np1	Laban	Laban	0
said	said	vvd	said	say	0
to	to	p-acp	to	to	0
Jacob	Jacob	np1	Jacob	Jacob	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
well	well	av	well	well	0
pleased	pleased	vvn	pleased	please	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
endeavour	endeavour	vvb	endeavour	endeavour	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
to	to	p-acp	to	to	0
further	further	jc	further	further	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
This	This	d	This	this	0
I	I	pns11	I	i	0
now	now	av	now	now	0
present	present	j	present	present	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
them	them	pno32	them	they	0
,	,	,	,	,	0
was	was	vbds	was	be	0
done	done	vdn	done	do	0
many	many	d	many	many	0
years	years	n2	years	year	0
ago	ago	av	ago	ago	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
remember	remember	vvi	remember	remember	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
some	some	d	some	some	0
marginal	marginal	j	marginal	marginal	0
notes	notes	n2	notes	note	0
to	to	pc-acp	to	to	0
attend	attend	vvi	attend	attend	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
several	several	j	several	several	0
answers	answers	n2	answers	answer	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
seve	seve	crd	seve	seve	0
∣	∣	sy	∣	∣	0
ral	ral	av	ral	ral	0
questions	questions	n2	questions	question	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
propounded	propounded	vvn	propounded	propound	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
two	two	crd	two	two	0
first	first	ord	first	first	0
parts	parts	n2	parts	part	0
:	:	:	:	:	0
some	some	d	some	some	0
things	things	n2	things	thing	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
since	since	a-acp	since	since	0
added	added	vvn	added	add	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Covenant	Covenant	n1	Covenant	covenant	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
