RIGHT	RIGHT	av-jn	RIGHT	right	0
WORSHIPFVL	WORSHIPFVL	j	WORSHIPFUL	worshipful	0
,	,	,	,	,	0
THat	THat	cst	THat	that	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
Paul	Paul	np1	Paul	Paul	0
speakes	speakes	vvz	speaks	speak	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
mans	mans	ng1	men	man	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
office	office	n1	office	office	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Bishop	Bishop	n1	Bishop	bishop	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
truly	truly	av-j	truly	true	0
spoken	spoken	vvn	spoken	speak	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
one	one	crd	one	one	0
who	who	r-crq	who	who	0
desires	desires	vvz	desires	desire	0
to	to	pc-acp	to	to	0
gaine	gaine	vvi	gain	gain	0
men	men	n2	men	man	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
desires	desires	vvz	desires	desire	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
Worke	Worke	n1	Work	work	0
:	:	:	:	:	0
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
scope	scope	n1	scope	scope	0
and	and	cc	and	and	0
drift	drift	n1	drift	drift	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worthy	worthy	j	worthy	worthy	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ministery	Ministery	n1	Ministry	ministry	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
desires	desires	vvz	desires	desire	0
the	the	dt	the	the	0
calling	calling	n-vvg	calling	call	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mini	Mini	np1	Mini	Mini	0
∣	∣	sy	∣	∣	0
sterie	sterie	n1	sterie	sterie	0
,	,	,	,	,	0
desires	desires	vvz	desires	desire	0
