IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
Blessed	Blessed	j-vvn	Blessed	bless	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
Give	Give	vvi	Give	give	0
,	,	,	,	,	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
Receive	Receive	vvi	Receive	receive	0
;	;	;	;	;	0
There	There	pc-acp	There	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
,	,	,	,	,	0
having	having	vhg	having	have	0
hitherto	hitherto	av	hitherto	hitherto	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
Receiver	Receiver	n1	Receiver	receiver	0
only	only	av-j	only	only	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
now	now	av	now	now	0
de	de	fw-mi	de	de	0
∣	∣	sy	∣	∣	0
sirous	sirous	j	sirous	sirous	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Giver	Giver	n1	Giver	giver	0
also	also	av	also	also	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Mite	Mite	n1	Mite	mite	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Cup	Cup	n1	Cup	cup	0
of	of	pp-f	of	of	0
cold	cold	j-jn	cold	cold	0
water	water	n1	water	water	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
expect	expect	vvi	expect	expect	0
Benedictions	Benedictions	n2	Benedictions	benediction	0
or	or	cc	or	or	0
Ac	Ac	fw-la	Ac	ac	0
∣	∣	sy	∣	∣	0
ceprations	ceprations	n2	ceprations	cepration	0
,	,	,	,	,	0
strictly	strictly	av-j	strictly	strict	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
quantity	quantity	n1	quantity	quantity	0
or	or	cc	or	or	0
quality	quality	n1	quality	quality	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Gifts	Gifts	n2	Gifts	gift	0
considered	considered	vvn	considered	consider	0
in	in	p-acp	in	in	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Purposes	Purposes	n2	Purposes	purpose	0
and	and	cc	and	and	0
Abilities	Abilities	n2	Abilities	ability	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
incourages	incourages	vvz	encourages	encourage	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
handful	handful	n1	handful	handful	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Fruit	Fruit	n1	Fruit	fruit	0
as	as	c-acp	as	as	0
grows	grows	vvz	grows	grow	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
WITHERD-Tree	WITHERD-Tree	n1	WITHERD-Tree	witherd-tree	0
,	,	,	,	,	0
now	now	av	now	now	0
almost	almost	av	almost	almost	0
past	past	p-acp	passed	past	0
bearing	bearing	vvg	bearing	bear	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
find	find	vvb	find	find	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
pleasant	pleasant	j	pleasant	pleasant	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
wholsome	wholsome	j	wholesome	wholesome	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
conceived	conceived	vvd	conceived	conceive	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
you	you	pn22	you	you	0
having	having	vhg	having	have	0
therewith	therewith	av	therewith	therewith	0
refreshed	refreshed	vvn	refreshed	refresh	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
may	may	vmb	may	may	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
,	,	,	,	,	0
pick	pick	vvb	pick	pick	0
out	out	av	out	out	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kernels	Kernels	n2	Kernels	kernel	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
sowing	sowing	vvg	sowing	sow	0
and	and	cc	and	and	0
replanting	replanting	n-vvg	replanting	replant	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Orchards	Orchards	n2	Orchards	orchard	0
,	,	,	,	,	0
preserve	preserve	vvb	preserve	preserve	0
the	the	dt	the	the	0
kinde	kinde	n1	kind	kind	0
for	for	p-acp	for	for	0
future	future	j-jn	future	future	0
use	use	n1	use	use	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
my	my	po11	my	my	0
Tree	Tree	n1	Tree	tree	0
is	is	vbz	is	be	0
rotten	rotten	vvn	rotten	rot	0
.	.	.	.	.	1
I	I	pns11	I	i	0
make	make	vvb	make	make	0
not	not	xx	not	not	0
tender	tender	j	tender	tender	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Diminutive	Diminutive	j-jn	Diminutive	diminutive	0
Present	Present	n1	Present	present	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Rtri	Rtri	np1	Rtri	Rtri	0
∣	∣	sy	∣	∣	0
bution	bution	n1	bution	bution	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
GOD	GOD	np1	GOD	God	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
reward	reward	n1	reward	reward	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
testimonial	testimonial	j	testimonial	testimonial	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
willingness	willingness	n1	willingness	willingness	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
able	able	j	able	able	0
;	;	;	;	;	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
memorial	memorial	n1	memorial	memorial	0
of	of	pp-f	of	of	0
GODS	GODS	npg1	GODS	God	0
Mercy	Mercy	n1	Mercy	mercy	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
vouchsafed	vouchsafed	vvd	vouchsafed	vouchsafe	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
deserted	deserted	vvn	deserted	desert	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
ought	ought	vmd	ought	ought	0
never	never	av-x	never	never	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
forgotten	forgotten	vvn	forgotten	forget	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
I	I	pns11	I	i	0
confess	confess	vvb	confess	confess	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
thereby	thereby	av	thereby	thereby	0
lived	lived	vvn	lived	live	0
to	to	pc-acp	to	to	0
produce	produce	vvi	produce	produce	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
do	do	vdi	do	do	0
hereafter	hereafter	av	hereafter	hereafter	0
in	in	p-acp	in	in	0
discharge	discharge	n1	discharge	discharge	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
else	else	av	else	else	0
,	,	,	,	,	0
ere	ere	c-acp	ere	ere	0
this	this	d	this	this	0
day	day	n1	day	day	0
perished	perished	vvn	perished	perish	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
ought	ought	pi	ought	aught	0
I	I	pns11	I	i	0
know	know	vvi	know	know	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
trary	trary	vvi	trary	trary	0
,	,	,	,	,	0
though	though	cs	though	though	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
greatest	greatest	js	greatest	great	0
wants	wants	n2	wants	want	0
and	and	cc	and	and	0
uncertainty	uncertainty	n1	uncertainty	uncertainty	0
of	of	pp-f	of	of	0
Supplies	Supplies	n2	Supplies	supply	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
always	always	av	always	always	0
as	as	c-acp	as	as	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
