Most	Most	ds	Most	most	0
Mighty	Mighty	j	Mighty	mighty	0
and	and	cc	and	and	0
Eternal	Eternal	j	Eternal	eternal	0
God	God	np1	God	God	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
was	was	vbds	was	be	0
from	from	p-acp	from	from	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
Derived	Derived	vvn	Derived	derive	0
the	the	dt	the	the	0
Original	Original	j-jn	Original	original	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Being	Being	vbg	Being	be	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sole	sole	j	sole	sole	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
free	free	j	free	free	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
unmerited	unmerited	j	unmerited	unmerited	0
Goodness	Goodness	n1	Goodness	goodness	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
injoy	injoy	vvb	enjoy	enjoy	0
my	my	po11	my	my	0
Well	Well	av	Well	well	0
Being	Being	vbg	Being	be	0
too	too	av	too	too	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
both	both	d	both	both	0
Obliges	Obliges	vvz	Obliges	oblige	0
aud	aud	cc	and	and	0
Encourages	Encourages	vvz	Encourages	encourage	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
approach	approach	vvi	approach	approach	0
thy	thy	po21	thy	thy	0
Foot-stool	Foot-stool	n1	Footstool	footstool	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
possi	possi	n1	possi	possi	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
Veneration	Veneration	n1	Veneration	veneration	0
,	,	,	,	,	0
prostrating	prostrating	vvg	prostrating	prostrate	0
my	my	po11	my	my	0
self	self	n1	self	self	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Throne	Throne	n1	Throne	throne	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Glory	Glory	n1	Glory	glory	0
,	,	,	,	,	0
Humbly	Humbly	av-j	Humbly	humble	0
Offer	Offer	vvb	Offer	offer	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
Dedicate	Dedicate	j	Dedicate	dedicate	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
Sacred	Sacred	j	Sacred	sacred	0
Majesty	Majesty	n1	Majesty	majesty	0
the	the	dt	the	the	0
insuing	insuing	j-vvg	ensuing	ensue	0
Meditations	Meditations	n2	Meditations	meditation	0
,	,	,	,	,	0
Solemnly	Solemnly	av-j	Solemnly	solemn	0
begging	begging	vvg	begging	beg	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sake	sake	n1	sake	sake	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Eternal	Eternal	j	Eternal	eternal	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
;	;	;	;	;	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
wouldest	wouldest	vmd2	wouldst	will	0
cast	cast	vvi	cast	cast	0
a	a	dt	a	a	0
Favourable	Favourable	j	Favourable	favourable	0
