Worthy	Worthy	j	Worthy	worthy	0
Doctor	Doctor	n1	Doctor	doctor	0
,	,	,	,	,	0
and	and	cc	and	and	0
loving	loving	j-vvg	loving	love	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Am	Am	vbm	Am	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
many	many	d	many	many	0
that	that	cst	that	that	0
honour	honour	vvb	honour	honour	0
both	both	d	both	both	0
your	your	po22	your	your	0
Person	Person	n1	Person	person	0
and	and	cc	and	and	0
Profession	Profession	n1	Profession	profession	0
:	:	:	:	:	0
Not	Not	xx	Not	not	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
weak	weak	j	weak	weak	0
body	body	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
often	often	av	often	often	0
stand	stand	vvi	stand	stand	0
in	in	p-acp	in	in	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
healing	healing	n-vvg	healing	heal	0
and	and	cc	and	and	0
saving	saving	vvg	saving	save	0
hands	hands	n2	hands	hand	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
Physitians	Physitians	n2	Physicians	physician	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
rare	rare	j	rare	rare	0
parts	parts	n2	parts	part	0
and	and	cc	and	and	0
eminent	eminent	j	eminent	eminent	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Col	Col	np1	Col	Col	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
but	but	c-acp	but	but	0
are	are	vbr	are	be	0
known	known	vvn	known	know	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
Merit	Merit	n1	Merit	merit	0
or	or	cc	or	or	0
Courtesie	Courtesie	n1	Courtesy	courtesy	0
;	;	;	;	;	0
I	I	pns11	I	i	0
ne	ne	zz	ne	ne	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
come	come	vvi	come	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
company	company	n1	company	company	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
feel	feel	vvb	feel	feel	0
my	my	po11	my	my	0
self	self	n1	self	self	0
better	better	j	better	better	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
health	health	n1	health	health	0
and	and	cc	and	and	0
knowledge	knowledge	n1	knowledge	knowledge	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
that	that	cst	that	that	0
any	any	d	any	any	0
Age	Age	n1	Age	age	0
can	can	vmb	can	can	0
boast	boast	vvi	boast	boast	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
Monsters	Monsters	n2	Monsters	monster	0
of	of	pp-f	of	of	0
wit	wit	n1	wit	wit	0
and	and	cc	and	and	0
learning	learning	n1	learning	learning	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
Vertue	Vertue	n1	Virtue	virtue	0
hath	hath	vhz	hath	have	0
its	its	po31	its	its	0
