Beloved	Beloved	j-vvn	Beloved	belove	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Had	Had	vhd	Had	have	0
not	not	xx	not	not	0
undertaken	undertaken	vvn	undertaken	undertake	0
this	this	d	this	this	0
encounter	encounter	n1	encounter	encounter	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
fortified	fortified	vvn	fortified	fortify	0
with	with	p-acp	with	with	0
speciall	speciall	j	special	special	0
and	and	cc	and	and	0
pe	pe	zz	pe	pe	0
∣	∣	sy	∣	∣	0
culiar	culiar	j	culiar	culiar	0
notions	notions	n2	notions	notion	0
and	and	cc	and	and	0
arguments	arguments	n2	arguments	argument	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
heard	heard	vvn	herd	hear	0
of	of	pp-f	of	of	0
from	from	p-acp	from	from	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
;	;	;	;	;	0
and	and	cc	and	and	0
those	those	d	those	those	0
clearly	clearly	av-j	clearly	clear	0
deducible	deducible	j	deducible	deducible	0
from	from	p-acp	from	from	0
sacred	sacred	j	sacred	sacred	0
Scripture	Scripture	n1	Scripture	scripture	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
cer	cer	jc	cer	cer	0
∣	∣	sy	∣	∣	0
tain	tain	n1	tain	tain	0
that	that	cst	that	that	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
dissent	dissent	vvb	dissent	dissent	0
,	,	,	,	,	0
will	will	vmb	will	will	0
approve	approve	vvi	approve	approve	0
some	some	d	some	some	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
held	held	vvn	held	hold	0
forth	forth	av	forth	forth	0
;	;	;	;	;	0
neither	neither	av-dx	neither	neither	0
yet	yet	av	yet	yet	0
doe	doe	vdb	do	do	0
I	I	pns11	I	i	0
approve	approve	vvi	approve	approve	0
all	all	d	all	all	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
hold	hold	vvb	hold	hold	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pear	pear	n1	pear	pear	0
in	in	p-acp	in	in	0
divers	divers	j	diverse	diverse	0
Arguments	Arguments	n2	Arguments	argument	0
,	,	,	,	,	0
and	and	cc	and	and	0
Reasons	Reasons	n2	Reasons	reason	0
rendred	rendred	vvn	rendered	render	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
desire	desire	vvi	desire	desire	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
either	either	d	either	either	0
publickly	publickly	av-j	publicly	public	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
private	private	j	private	private	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
you	you	pn22	you	you	0
resent	resent	vvi	resent	resend	0
such	such	d	such	such	0
notions	notions	n2	notions	notion	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
you	you	pn22	you	you	0
apprehend	apprehend	vvb	apprehend	apprehend	0
them	them	pno32	them	they	0
;	;	;	;	;	0
that	that	cst	that	that	0
if	if	cs	if	if	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
be	be	vbi	be	be	0
dark	dark	j	dark	dark	0
or	or	cc	or	or	0
doubtfull	doubtfull	j	doubtful	doubtful	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
clear	clear	vvi	clear	clear	0
it	it	pn31	it	it	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
my	my	po11	my	my	0
mean	mean	j	mean	mean	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
is	is	vbz	is	be	0
allso	allso	av	also	also	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
short	short	j	short	short	0
space	space	n1	space	space	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
your	your	po22	your	your	0
principles	principles	n2	principles	principle	0
