Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
,	,	,	,	,	0
FOr	FOr	p-acp	FOr	for	0
so	so	av	so	so	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
you	you	pn22	you	you	0
tainted	tainted	vvn	tainted	taint	0
your	your	po22	your	your	0
Bloud	Bloud	n1	Blood	blood	0
with	with	p-acp	with	with	0
Rebellion	Rebellion	n1	Rebellion	rebellion	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
called	called	vvn	called	call	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
House	House	n1	House	house	0
,	,	,	,	,	0
you	you	pn22	you	you	0
took	took	vvd	took	take	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Covenant	Covenant	n1	Covenant	covenant	0
,	,	,	,	,	0
or	or	cc	or	or	0
Negative	Negative	j-jn	Negative	negative	0
Oath	Oath	n1	Oath	oath	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Oath	Oath	n1	Oath	oath	0
of	of	pp-f	of	of	0
Allegeance	Allegeance	n1	Allegiance	allegiance	0
and	and	cc	and	and	0
Supremacy	Supremacy	n1	Supremacy	supremacy	0
,	,	,	,	,	0
flat	flat	j	flat	flat	0
contrary	contrary	n-jn	contrary	contrary	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
other	other	j-jn	other	other	0
two	two	crd	two	two	0
;	;	;	;	;	0
If	If	cs	If	if	0
the	the	dt	the	the	0
King	King	n1	King	king	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
Su	Su	n1	Sum	sum	0
∣	∣	sy	∣	∣	0
preame	preame	j	preame	preame	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
forsworne	forsworne	j-vvn	forsworn	forswear	0
;	;	;	;	;	0
If	If	cs	If	if	0
He	He	pns31	He	he	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
undoubtedly	undoubtedly	av-j	undoubtedly	undoubted	0
He	He	pns31	He	he	0
was	was	vbds	was	be	0
)	)	)	)	)	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
Him	Him	pno31	Him	he	0
to	to	p-acp	to	to	0
Tryall	Tryall	n1	Trial	trial	0
,	,	,	,	,	0
and	and	cc	and	and	0
wanting	wanting	vvg	wanting	want	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Letter	Letter	n1	Letter	letter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Land	Land	n1	Land	land	0
assuredly	assuredly	av-vvn	assuredly	assure	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
)	)	)	)	)	0
His	His	po31	His	his	0
Execution	Execution	n1	Execution	execution	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Murder	Murder	n1	Murder	murder	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
thoughts	thoughts	n2	thoughts	thought	0
are	are	vbr	are	be	0
free	free	j	free	free	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
evill	evill	j-jn	evil	evil	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King	King	n1	King	king	0
is	is	vbz	is	be	0
condemned	condemned	vvn	condemned	condemn	0
by	by	p-acp	by	by	0
Solomon	Solomon	np1	Solomon	Solomon	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
evill	evill	j-jn	evil	evil	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King	King	n1	King	king	0
is	is	vbz	is	be	0
Treason	Treason	n1	Treason	treason	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
up	up	a-acp	up	up	0
Armes	Armes	n2	Arms	arm	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
expresse	expresse	j	express	express	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
Scri	Scri	np1	Scri	Scri	0
∣	∣	sy	∣	∣	0
pture	pture	n1	pture	pture	0
and	and	cc	and	and	0
Law	Law	n1	Law	law	0
:	:	:	:	:	0
surely	surely	av-j	surely	sure	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
Murder	Murder	vvi	Murder	murder	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
Treason	Treason	n1	Treason	treason	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
abstract	abstract	n-jn	abstract	abstract	0
:	:	:	:	:	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
justly	justly	av-j	justly	just	0
termed	termed	vvn	termed	term	0
you	you	pn22	you	you	0
Rebells	Rebells	n2	Rebels	rebel	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
call	call	vvi	call	call	0
you	you	pn22	you	you	0
Rebells	Rebells	n2	Rebels	rebel	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
exalted	exalted	j-vvn	exalted	exalt	0
note	note	n1	note	note	0
,	,	,	,	,	0
and	and	cc	and	and	0
stile	stile	n1	style	stile	0
you	you	pn22	you	you	0
Regicides	Regicides	n2	Regicides	regicide	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
summoned	summoned	vvn	summoned	summon	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
House	House	n1	House	house	0
,	,	,	,	,	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
called	called	vvn	called	call	0
to	to	pc-acp	to	to	0
repaire	repaire	vvi	repair	repair	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
inlarge	inlarge	vvi	enlarge	enlarge	0
the	the	dt	the	the	0
breaches	breaches	n2	breaches	breach	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
strengthen	strengthen	vvi	strengthen	strengthen	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
subvert	subvert	vvi	subvert	subvert	0
Religion	Religion	n1	Religion	religion	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
conserve	conserve	vvi	conserve	conserve	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
overthrow	overthrow	vvi	overthrow	overthrow	0
the	the	dt	the	the	0
Lawes	Lawes	n2	Laws	law	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
consult	consult	vvi	consult	consult	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
confound	confound	vvi	confound	confound	0
His	His	po31	His	his	0
Majesty	Majesty	n1	Majesty	majesty	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
acting	acting	vvg	acting	act	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
most	most	av-ds	most	most	0
impiously	impiously	av-j	impiously	impious	0
broken	broken	vvn	broken	break	0
your	your	po22	your	your	0
Oath	Oath	n1	Oath	oath	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
your	your	po22	your	your	0
Allegeance	Allegeance	n1	Allegiance	allegiance	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King	King	n1	King	king	0
;	;	;	;	;	0
your	your	po22	your	your	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
trust	trust	n1	trust	trust	0
reposed	reposed	vvd	reposed	repose	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
People	People	n1	People	people	0
.	.	.	.	.	1
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
happinesse	happinesse	n1	happiness	happiness	0
of	of	pp-f	of	of	0
former	former	j	former	former	0
Parliaments	Parliaments	n2	Parliaments	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
utmost	utmost	j	utmost	utmost	0
industry	industry	n1	industry	industry	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lawes	Lawes	n2	Laws	law	0
and	and	cc	and	and	0
People	People	n1	People	people	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
your	your	po22	your	your	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
tinuall	tinuall	j	tinuall	tinuall	0
imployment	imployment	n1	employment	employment	0
,	,	,	,	,	0
indefatigable	indefatigable	j	indefatigable	indefatigable	0
paines	paines	n2	pains	pain	0
,	,	,	,	,	0
and	and	cc	and	and	0
esteemed	esteemed	vvd	esteemed	esteem	0
happinesse	happinesse	n1	happiness	happiness	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
