MOst	MOst	ds	MOst	most	0
deare	deare	j-jn	deer	dear	0
and	and	cc	and	and	0
gratious	gratious	j	gracious	gracious	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
(	(	(	(	(	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
bow	bow	vvb	bow	bow	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
subiectiue	subiectiue	n1	subjective	subjective	0
manner	manner	n1	manner	manner	0
)	)	)	)	)	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
worthy	worthy	j	worthy	worthy	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
Da	Da	n1	Dam	dam	0
∣	∣	sy	∣	∣	0
uid	uid	j	uid	uid	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
king	king	n1	king	king	0
,	,	,	,	,	0
is	is	vbz	is	be	0
worthily	worthily	av-j	worthily	worthy	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
maiestie	maiestie	n1	majesty	majesty	0
our	our	po12	our	our	0
king	king	n1	king	king	0
,	,	,	,	,	0
Rabboth	Rabboth	n1	Rabboth	rabboth	0
Ranghoth	Ranghoth	np1	Ranghoth	Ranghoth	0
Tsaddic	Tsaddic	np1	Tsaddic	Tsaddic	0
,	,	,	,	,	0
Vmirrullam	Vmirrullam	np1	Vmirrullam	Vmirrullam	0
Iattsilennu	Iattsilennu	fw-fr	Iattsilennu	iattsilennu	0
Iehouah	Iehouah	np1	Iehouah	Iehouah	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Many	Many	av-d	Many	many	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
troubles	troubles	n2	troubles	trouble	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
righ	righ	j-jn	righ	right	0
∣	∣	sy	∣	∣	0
teous	teous	av-j	teous	teous	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
deliuereth	deliuereth	vvz	delivereth	deliver	0
him	him	pno31	him	he	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
states	states	n2	states	state	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
your	your	po22	your	your	0
highnes	highnes	n1	highness	highness	0
,	,	,	,	,	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
great	great	j	great	great	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
