May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
Your	Your	po22	Your	your	0
GRACE	GRACE	n1	GRACE	grace	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Was	Was	vbds	Was	be	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
making	making	vvg	making	make	0
the	the	dt	the	the	0
same	same	d	same	same	0
Estimate	Estimate	n1	Estimate	estimate	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
put	put	vvn	put	put	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Generality	Generality	n1	Generality	generality	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Grace's	Grace's	ng1	Grace's	grace	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
heard	heard	vvd	herd	hear	0
it	it	pn31	it	it	0
preach'd	preach'd	vvd	preached	preach	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
since	since	c-acp	since	since	0
Your	Your	po22	Your	your	0
Grace	Grace	n1	Grace	grace	0
hath	hath	vhz	hath	have	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
Charity	Charity	n1	Charity	charity	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
worthy	worthy	j	worthy	worthy	0
Theirs	Theirs	png32	Theirs	they	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
Peoples	Peoples	n2	Peoples	people	0
Reading	Reading	vvg	Reading	read	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
resolved	resolved	vvn	resolved	resolve	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
pute	pute	vvb	pute	pute	0
Your	Your	po22	Your	your	0
Grace's	Grace's	ng1	Grace's	grace	0
Great	Great	j	Great	great	0
Judgment	Judgment	n1	Judgement	judgement	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
,	,	,	,	,	0
do	do	uh	do	do	0
most	most	av-ds	most	most	0
readily	readily	av-j	readily	ready	0
submit	submit	vvi	submit	submit	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
;	;	;	;	;	0
regardless	regardless	av	regardless	regardless	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
Censures	Censures	n2	Censures	censure	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
Your	Your	po22	Your	your	0
Grace	Grace	n1	Grace	grace	0
is	is	vbz	is	be	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
to	to	p-acp	to	to	0
look	look	vvi	look	look	0
on	on	p-acp	on	on	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Dutiful	Dutiful	j	Dutiful	dutiful	0
and	and	cc	and	and	0
well-meant	well-meant	j	well-meant	well-meant	0
Performance	Performance	n1	Performance	performance	0
.	.	.	.	.	1
Henceforward	Henceforward	av	Henceforward	henceforward	0
if	if	cs	if	if	0
any	any	d	any	any	0
ask	ask	vvb	ask	ask	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
move	move	vvi	move	move	0
Your	Your	po22	Your	your	0
Grace	Grace	n1	Grace	grace	0
to	to	p-acp	to	to	0
Order	Order	n1	Order	order	0
its	its	po31	its	its	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
publick	publick	j	public	public	0
?	?	?	?	?	1
I	I	pns11	I	i	0
answer	answer	vvb	answer	answer	0
,	,	,	,	,	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
design'd	design'd	vvn	designed	design	0
to	to	pc-acp	to	to	0
promote	promote	vvi	promote	promote	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
;	;	;	;	;	0
the	the	dt	the	the	0
same	same	d	same	same	0
Loy	Loy	n1	Loy	loy	0
∣	∣	sy	∣	∣	0
alty	alty	n1	alty	alty	0
which	which	q-crq	which	which	0
now	now	av	now	now	0
stands	stands	vvz	stands	stand	0
the	the	dt	the	the	0
Top	Top	n1	Top	top	0
and	and	cc	and	and	0
