MOst	MOst	ds	MOst	most	0
Gracious	Gracious	j	Gracious	gracious	0
and	and	cc	and	and	0
No	No	uh-dx	No	no	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
the	the	dt	the	the	0
many	many	d	many	many	0
great	great	j	great	great	0
and	and	cc	and	and	0
kinde	kinde	j	kind	kind	0
fauours	fauours	n2	favours	favour	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
receiued	receiued	vvd	received	receive	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
late	late	j	late	late	0
Bro	Bro	np1	Bro	Bro	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
deceased	deceased	vvn	deceased	decease	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
tutor	tutor	n1	tutor	tutor	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
skill	skill	n1	skill	skill	0
of	of	pp-f	of	of	0
weapons	weapons	n2	weapons	weapon	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
no	no	dx	no	no	0
little	little	j	little	little	0
credit	credit	n1	credit	credit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
me	me	pno11	me	i	0
now	now	av	now	now	0
turne	turne	vvi	turn	turn	0
backe	backe	av	back	back	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
my	my	po11	my	my	0
loue	loue	n1	love	love	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
small	small	j	small	small	0
measure	measure	n1	measure	measure	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Princely	Princely	j	Princely	princely	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
,	,	,	,	,	0
a	a	dt	a	a	0
bunch	bunch	n1	bunch	bunch	0
of	of	pp-f	of	of	0
grapes	grapes	n2	grapes	grape	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
small	small	j	small	small	0
present	present	j	present	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
King	King	n1	King	king	0
Philip	Philip	n1	Philip	fillip	0
of	of	pp-f	of	of	0
Mace	Mace	np1	Mace	Mace	0
∣	∣	sy	∣	∣	0
don	don	n1	dONE	don	0
did	did	vdd	did	do	0
receiue	receiue	vvi	receive	receive	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
accept	accept	vvi	accept	accept	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
a	a	dt	a	a	0
poore	poore	j	poor	poor	0
man	man	n1	man	man	0
presented	presented	vvd	presented	present	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
J	J	pns11	J	i	0
trust	trust	vvb	trust	trust	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
will	will	vmb	will	will	0
more	more	av-dc	more	more	0
esteeme	esteeme	vvi	esteem	esteem	0
the	the	dt	the	the	0
good-will	good-will	n1	goodwill	goodwill	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
giuer	giuer	n1	giver	giver	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
value	value	n1	valve	value	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gift	gift	n1	gift	gift	0
.	.	.	.	.	1
Three	Three	crd	Three	three	0
things	things	n2	things	thing	0
did	did	vdd	did	do	0
chiefly	chiefly	av-jn	chiefly	chief	0
encourage	encourage	vvi	encourage	encourage	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
it	it	pn31	it	it	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
glorious	glorious	j	glorious	glorious	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
gracious	gracious	j	gracious	gracious	0
Highnesse	Highnesse	n1	Highness	highness	0
:	:	:	:	:	0
The	The	dt	The	the	0
first	first	ord	first	first	0
is	is	vbz	is	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
deepe	deepe	j-jn	deep	deep	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
gaine	gaine	vvi	gain	gain	0
experience	experience	n1	experience	experience	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Arts	Arts	n2	Arts	art	0
and	and	cc	and	and	0
Sci	Sci	fw-la	Sci	sci	0
∣	∣	sy	∣	∣	0
ences	ences	n1	ences	ences	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
seene	seene	vvn	seen	see	0
by	by	p-acp	by	by	0
jour	jour	fw-fr	jour	jour	0
Graces	Graces	n2	Graces	grace	0
fauouring	fauouring	vvg	favouring	favour	0
and	and	cc	and	and	0
furthering	furthering	j-vvg	furthering	further	0
any	any	d	any	any	0
man	man	n1	man	man	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
endued	endued	vvn	endued	endue	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
good	good	j	good	good	0
quality	quality	n1	quality	quality	0
,	,	,	,	,	0
therein	therein	av	therein	therein	0
rightly	rightly	av-jn	rightly	right	0
resembling	resembling	vvg	resembling	resemble	0
a	a	dt	a	a	0
branch	branch	n1	branch	branch	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Stocke	Stocke	n1	Stock	stock	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
sprang	sprang	vvd	sprang	spring	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
next	next	ord	next	next	0
Epistle	Epistle	n1	Epistle	epistle	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
speake	speake	vvi	speak	speak	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
for	for	p-acp	for	for	0
doubt	doubt	n1	doubt	doubt	0
of	of	pp-f	of	of	0
beeing	beeing	vbg	being	be	0
offen	offen	vvb	offen	offen	0
∣	∣	sy	∣	∣	0
siue	siue	fw-la	siue	siue	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
renewing	renewing	vvg	renewing	renew	0
of	of	pp-f	of	of	0
olde	olde	j	old	old	0
griefes	griefes	n2	griefs	grief	0
,	,	,	,	,	0
I	I	pns11	I	i	0
stand	stand	vvb	stand	stand	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
maze	maze	n1	maze	maze	0
,	,	,	,	,	0
like	like	av-j	like	like	0
vnto	vnto	p-acp	unto	unto	0
that	that	d	that	that	0
childe	childe	n1	child	child	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
asked	asked	vvn	asked	ask	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
loued	loued	vvd	loved	love	0
his	his	po31	his	his	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
or	or	cc	or	or	0
his	his	po31	his	his	0
mother	mother	n1	mother	mother	0
best	best	av-js	best	best	0
,	,	,	,	,	0
stood	stood	vvd	stood	stand	0
mute	mute	j-jn	mute	mute	0
as	as	c-acp	as	as	0
dou	dou	pns21	dou	thou	0
∣	∣	sy	∣	∣	0
bting	bting	vvg	bting	bt	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
displea	displea	n1	displea	displea	0
∣	∣	sy	∣	∣	0
sing	sing	vvi	sing	sing	0
the	the	dt	the	the	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
:	:	:	:	:	0
euen	euen	av	even	even	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
place	place	n1	place	place	0
will	will	vmb	will	will	0
J.	J.	np1	J.	J.	1
Now	Now	av	Now	now	0
the	the	dt	the	the	0
second	second	ord	second	second	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
my	my	po11	my	my	0
Dedication	Dedication	n1	Dedication	dedication	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
is	is	vbz	is	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
vehement	vehement	j	vehement	vehement	0
loue	loue	n1	love	love	0
wherto	wherto	c-crq	whereto	whereto	0
in	in	p-acp	in	in	0
duty	duty	n1	duty	duty	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
bound	bound	vvn	bound	bind	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Princely	Princely	j	Princely	princely	0
selfe	selfe	n1	self	self	0
:	:	:	:	:	0
and	and	cc	and	and	0
thirdly	thirdly	ord	thirdly	three	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
passe	passe	vvi	pass	pass	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
the	the	dt	the	the	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
shroud	shroud	vvi	shroud	shroud	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
from	from	p-acp	from	from	0
backe-biters	backe-biters	n2	backbiters	backbiter	0
and	and	cc	and	and	0
fault-finders	fault-finders	j	fault-finders	fault-finders	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
amongst	amongst	p-acp	among	among	0
such	such	d	such	such	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
taken	taken	vvn	taken	take	0
vp	vp	a-acp	up	up	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
friendlesse	friendlesse	j	friendless	friendless	0
vagarant	vagarant	j-jn	vagrant	vagrant	0
:	:	:	:	:	0
Oh	Oh	uh	O	oh	0
therefore	therefore	av	therefore	therefore	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
find	find	vvi	find	find	0
fauour	fauour	n1	favour	favour	0
,	,	,	,	,	0
J	J	pns11	J	i	0
humbly	humbly	av-j	humbly	humble	0
intreate	intreate	vvb	entreat	entreat	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
,	,	,	,	,	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
little	little	av-j	little	little	0
pleasure	pleasure	vvi	pleasure	pleasure	0
your	your	po22	your	your	0
Princely	Princely	j	Princely	princely	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
stead	stead	vvi	stead	stead	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
doubting	doubting	vvg	doubting	doubt	0
least	least	cs	lest	lest	0
J	J	pns11	J	i	0
haue	haue	vhb	have	have	0
troub	troub	vvi	troub	troub	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
