SIRS	SIRS	np1	SIRS	Sirs	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
strange	strange	j	strange	strange	0
Providences	Providences	n2	Providences	providence	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
God	God	n1	God	god	0
,	,	,	,	,	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
appa	appa	n1	appa	appa	0
∣	∣	sy	∣	∣	0
rent	rent	n1	rend	rent	0
in	in	p-acp	in	in	0
bringing	bringing	vvg	bringing	bring	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
your	your	po22	your	your	0
Teacher	Teacher	n1	Teacher	teacher	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
bearn	bearn	vvi	bearn	bearn	0
mee	mee	pno11	me	i	0
company	company	n1	company	company	0
ever	ever	av	ever	ever	0
since	since	c-acp	since	since	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Ministry	Ministry	n1	Ministry	ministry	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
makes	makes	vvz	makes	make	0
mee	mee	pno11	me	i	0
think	think	vvi	think	think	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
born	born	vvn	born	bear	0
,	,	,	,	,	0
and	and	cc	and	and	0
still	still	av	still	still	0
continue	continue	vvb	continue	continue	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
living	living	n-vvg	living	live	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
sakes	sakes	n2	sakes	sake	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
mortal	mortal	j-jn	mortal	mortal	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
forward	forward	av-j	forward	forward	0
your	your	po22	your	your	0
salva	salva	n1	salvam	salvam	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
consuming	consuming	j-vvg	consuming	consume	0
burning	burning	j-vvg	burning	burn	0
wrath	wrath	n1	wrath	wrath	0
that	that	cst	that	that	0
hangs	hangs	vvz	hangs	hang	0
over	over	p-acp	over	over	0
your	your	po22	your	your	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
Christ	Christ	np1	Christ	Christ	0
bee	bee	vbb	be	be	0
formed	formed	vvn	formed	form	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
naturs	naturs	n2	natures	nature	0
changed	changed	vvn	changed	change	0
from	from	p-acp	from	from	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
earthly	earthly	j	earthly	earthly	0
and	and	cc	and	and	0
sen	sen	fw-la	sen	sen	0
∣	∣	sy	∣	∣	0
sual	sual	j-u	sual	sual	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
divine	divine	j-jn	divine	divine	0
;	;	;	;	;	0
This	This	d	This	this	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
hortation	hortation	n1	hortation	hortation	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Holy	Holy	j	Holy	holy	0
life	life	n1	life	life	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
very	very	av	very	very	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
that	that	cst	that	that	0
without	without	p-acp	without	without	0
it	it	pn31	it	it	0
,	,	,	,	,	0
not	not	xx	not	not	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
ever	ever	av	ever	ever	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
shame	shame	n1	shame	shame	0
and	and	cc	and	and	0
confusion	confusion	n1	confusion	confusion	0
;	;	;	;	;	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
press	press	vvb	press	press	0
it	it	pn31	it	it	0
hard	hard	av-j	hard	hard	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
consciences	consciences	n2	consciences	conscience	0
,	,	,	,	,	0
blame	blame	vvb	blame	blame	0
mee	mee	pno11	me	i	0
not	not	xx	not	not	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
full	full	j	full	full	0
belief	belief	n1	belief	belief	0
,	,	,	,	,	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
bee	bee	vbi	be	be	0
damned	damned	vvn	damned	damn	0
without	without	p-acp	without	without	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
love	love	n1	love	love	0
and	and	cc	and	and	0
pitty	pitty	vvi	pity	pity	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
constrains	constrains	vvz	constrains	constrain	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
my	my	po11	my	my	0
best	best	js	best	best	0
to	to	pc-acp	to	to	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
vent	vent	vvb	vent	vent	0
so	so	av	so	so	0
sad	sad	j	sad	sad	0
a	a	dt	a	a	0
judgement	judgement	n1	judgement	judgement	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
wonder	wonder	vvb	wonder	wonder	0
how	how	c-crq	how	how	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
venture	venture	vvi	venture	venture	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
;	;	;	;	;	0
I	I	pns11	I	i	0
tell	tell	vvb	tell	tell	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
do	do	vdb	do	do	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
sakes	sakes	n2	sakes	sake	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
hazzard	hazzard	vvi	hazard	hazard	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
putation	putation	n1	putation	putation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
discretion	discretion	n1	discretion	discretion	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
bee	bee	vbi	be	be	0
thought	thought	vvn	thought	think	0
defective	defective	j	defective	defective	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
care	care	n1	care	care	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
ne	ne	fw-fr	ne	ne	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
dying	dying	j-vvg	dying	die	0
spirits	spirits	n2	spirits	spirit	0
.	.	.	.	.	1
It	It	pn31	It	it	0
comes	comes	vvz	comes	come	0
not	not	xx	not	not	0
seldome	seldome	av	seldom	seldom	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
and	and	cc	and	and	0
lyeth	lyeth	vvz	lies	lie	0
not	not	xx	not	not	0
a	a	dt	a	a	0
little	little	j	little	little	0
pressing	pressing	n-vvg	pressing	press	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
spirits	spirits	n2	spirits	spirit	0
,	,	,	,	,	0
Ah	Ah	uh	Ah	ah	0
what	what	q-crq	what	what	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
do	do	vdi	do	do	0
more	more	av-dc	more	more	0
for	for	p-acp	for	for	0
poor	poor	j	poor	poor	0
Newington	Newington	np1	Newington	Newington	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
them	them	pno32	them	they	0
towards	towards	p-acp	towards	towards	0
Heaven	Heaven	n1	Heaven	heaven	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
dye	dye	vvb	die	die	0
?	?	?	?	?	0
somewhat	somewhat	av	somewhat	somewhat	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
already	already	av	already	already	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
bear	bear	vvi	bear	bear	0
mee	mee	pno11	me	i	0
witnesse	witnesse	vvi	witness	witness	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
with	with	p-acp	with	with	0
prayers	prayers	n2	prayers	prayer	0
and	and	cc	and	and	0
tears	tears	n2	tears	tear	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
publickly	publickly	av-j	publicly	public	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
house	house	n1	house	house	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beseeched	beseeched	vvn	beseeched	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
reconciled	reconciled	vvn	reconciled	reconcile	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
greatest	greatest	js	greatest	great	0
grief	grief	n1	grief	grief	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
found	found	vvn	found	find	0
these	these	d	these	these	0
six	six	crd	six	six	0
years	years	n2	years	year	0
since	since	p-acp	since	since	0
my	my	po11	my	my	0
coming	coming	n-vvg	coming	come	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
alas	alas	uh	alas	alas	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
,	,	,	,	,	0
or	or	cc	or	or	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
I	I	pns11	I	i	0
do	do	vdi	do	do	0
more	more	av-dc	more	more	0
?	?	?	?	?	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
you	you	pn22	you	you	0
could	could	vmd	could	can	0
but	but	cc-acp	but	but	0
tell	tell	vvi	tell	tell	0
mee	mee	pno11	me	i	0
;	;	;	;	;	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
come	come	vvi	come	come	0
and	and	cc	and	and	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
Families	Families	n2	Families	family	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
continu	continu	vvb	continue	continue	0
∣	∣	sy	∣	∣	0
ally	ally	n1	alley	ally	0
present	present	j	present	present	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
,	,	,	,	,	0
pray	pray	vvb	pray	pray	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
,	,	,	,	,	0
reprove	reprove	vvb	reprove	reprove	0
,	,	,	,	,	0
and	and	cc	and	and	0
over-see	over-see	j	oversee	oversee	0
you	you	pn22	you	you	0
?	?	?	?	?	0
this	this	d	this	this	0
is	is	vbz	is	be	0
all	all	d	all	all	0
impossible	impossible	j	impossible	impossible	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
but	but	p-acp	but	but	0
one	one	crd	one	one	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
can	can	vmb	can	can	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
multiply	multiply	vvi	multiply	multiply	0
my	my	po11	my	my	0
presence	presence	n1	presence	presence	0
,	,	,	,	,	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
my	my	po11	my	my	0
persons	persons	n2	persons	person	0
;	;	;	;	;	0
or	or	cc	or	or	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
daily	daily	av-j	daily	daily	0
follow	follow	vvb	follow	follow	0
you	you	pn22	you	you	0
