Most	Most	ds	Most	most	0
Holy	Holy	j	Holy	holy	0
Prelate	Prelate	n1	Prelate	prelate	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
Eagle	Eagle	n1	Eagle	eagle	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
acknowledg	acknowledg	vvi	acknowledge	acknowledge	0
his	his	po31	his	his	0
sus	sus	fw-la	sus	sus	0
∣	∣	sy	∣	∣	0
pected	pected	j	pected	pected	0
Chicken	Chicken	n1	Chicken	chicken	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
only	only	j	only	only	0
sign	sign	n1	sign	sign	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
enough	enough	av-d	enough	enough	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
look	look	vvi	look	look	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
light	light	n1	light	light	0
,	,	,	,	,	0
unless	unless	cs	unless	unless	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
able	able	j	able	able	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
behold	behold	vvi	behold	behold	0
the	the	dt	the	the	0
Sun's	Sun's	ng1	Sun's	sun	0
Beams	Beams	n2	Beams	beam	0
without	without	p-acp	without	without	0
winking	winking	vvg	winking	wink	0
:	:	:	:	:	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
tho	tho	cs	though	though	0
this	this	d	this	this	0
our	our	po12	our	our	0
hasty	hasty	j	hasty	hasty	0
issue	issue	n1	issue	issue	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
own	own	d	own	own	0
blindness	blindness	n1	blindness	blindness	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
doubtful	doubtful	j	doubtful	doubtful	0
light	light	n1	light	light	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
liv'd	liv'd	vvd	lived	live	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
given	given	vvn	given	give	0
marks	marks	n2	marks	mark	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
true	true	j	true	true	0
race	race	n1	raze	race	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
delight	delight	vvi	delight	delight	0
its	its	po31	its	its	0
Eye	Eye	n1	Eye	eye	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
brightness	brightness	n1	brightness	brightness	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Sun's	Sun's	ng1	Sun's	sun	0
Beams	Beams	n2	Beams	beam	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Meditations	Meditations	n2	Meditations	meditation	0
or	or	cc	or	or	0
Discourses	Discourses	n2	Discourses	discourse	0
tho	tho	av	though	tho	0
several	several	j	several	several	0
times	times	n2	times	time	0
published	published	vvn	published	publish	0
,	,	,	,	,	0
now	now	av	now	now	0
therefore	therefore	av	therefore	therefore	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
boast	boast	vvi	boast	boast	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
light	light	n1	light	light	0
first	first	ord	first	first	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
