THe	THe	dt	THe	the	0
wise	wise	j	wise	wise	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
heauenly	heauenly	j	heavenly	heavenly	0
and	and	cc	and	and	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
uine	uine	n1	vine	vine	0
prouerb	prouerb	n1	proverb	proverb	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
most	most	ds	most	most	0
wisely	wisely	av-j	wisely	wise	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
extra	extra	fw-la	extra	extra	0
¦	¦	sy	¦	¦	0
ordinary	ordinary	n1	ordinary	ordinary	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
so	so	av	so	so	0
most	most	av-ds	most	most	0
truly	truly	av-j	truly	true	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
instinct	instinct	n1	instinct	instinct	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
wherwith	wherwith	c-crq	wherewith	wherewith	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
spired	spired	vvn	spired	spire	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
writing	writing	vvg	writing	write	0
that	that	d	that	that	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mended	mended	vvn	mended	mend	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
posteritie	posteritie	n1	posterity	posterity	0
that	that	cst	that	that	0
the	the	dt	the	the	0
feareProu	feareProu	fw-fr	feareProu	feareprou	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
7.	7.	crd	7.	7.	1
Psa.	Psa.	np1	Psa.	Psa.	0
111.	111.	crd	111.	111.	0
10	10	crd	10	10	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
of	of	pp-f	of	of	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
the	the	dt	the	the	0
meditati	meditati	n1	meditati	meditati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
whereof	whereof	q-crq	whereof	whereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
like	like	j	like	like	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
scripture	scripture	n1	scripture	scripture	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
H.	H.	np1	H.	H.	0
and	and	cc	and	and	0
my	my	po11	my	my	0
very	very	j	very	very	0
good	good	j	good	good	0
La.	La.	n1	La.	lady	0
)	)	)	)	)	0
did	did	vdd	did	do	0
first	first	ord	first	first	0
worke	worke	vvi	work	work	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
an	an	dt	and	a	0
earnest	earnest	j	earnest	earnest	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
and	and	cc	and	and	0
fear	fear	vvi	fear	fear	0
God	God	np1	God	God	0
:	:	:	:	:	0
&	&	cc	&	and	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
,	,	,	,	,	0
that	that	cst	that	that	0
godly	godly	j	godly	godly	0
&	&	cc	&	and	0
zealous	zealous	j	zealous	zealous	0
care	care	n1	care	care	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Ho.	Ho.	j	Ho.	honourable	0
carieth	carieth	vvz	carrieth	carry	0
toward	toward	p-acp	towards	towards	0
your	your	po22	your	your	0
whole	whole	j-jn	whole	whole	0
family	family	n1	family	family	0
(	(	(	(	(	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
vpon	vpon	p-acp	upon	upon	0
cer	cer	n1	cer	cer	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
experience	experience	n1	experience	experience	0
can	can	vmb	can	can	0
giue	giue	vvi	give	give	0
testimony	testimony	n1	testimony	testimony	0
)	)	)	)	)	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
instructed	instructed	vvn	instructed	instruct	0
&	&	cc	&	and	0
taught	taught	vvn	taught	teach	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
This	This	d	This	this	0
zeale	zeale	n1	zeal	zeal	0
&	&	cc	&	and	0
carefulnes	carefulnes	n1	carefulness	carefulness	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
commendable	commendable	j	commendable	commendable	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
commendable	commendable	j	commendable	commendable	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
appeareth	appeareth	vvz	appears	appear	0
,	,	,	,	,	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
hier	hier	n1	hire	hire	0
and	and	cc	and	and	0
greater	greater	jc	greater	great	0
place	place	n1	place	place	0
,	,	,	,	,	0
&	&	cc	&	and	0
therfore	therfore	av	therefore	therefore	0
they	they	pns32	they	they	0
also	also	av	also	also	0
vnto	vnto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
giuen	giuen	vvn	given	give	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
nor	nor	ccx	nor	nor	0
&	&	cc	&	and	0
hath	hath	vhz	hath	have	0
exalted	exalted	vvn	exalted	exalt	0
&	&	cc	&	and	0
set	set	vvn	set	set	0
them	them	pno32	them	they	0
aboue	aboue	p-acp	above	above	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
are	are	vbr	are	be	0
