May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
,	,	,	,	,	0
YOUR	YOUR	po22	YOUR	your	0
Highness	Highness	n1	Highness	highness	0
having	having	vhg	having	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
convenient	convenient	j	convenient	convenient	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
put	put	vvi	put	put	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
the	the	dt	the	the	0
writings	writings	n2	writings	write	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
horrible	horrible	j	horrible	horrible	0
massacre	massacre	n1	massacre	massacre	0
committed	committed	vvn	committed	commit	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Protestants	Protestants	n2	Protestants	protestant	0
of	of	pp-f	of	of	0
Piedmont	Piedmont	np1	Piedmont	Piedmont	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
dedicate	dedicate	vvb	dedicate	dedicate	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
of	of	pp-f	of	of	0
right	right	j-jn	right	right	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
long	long	av-j	long	long	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
sent	sent	vvn	sent	send	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
hath	hath	vhz	hath	have	0
received	received	vvn	received	receive	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
other	other	j-jn	other	other	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
chiefly	chiefly	av-jn	chiefly	chief	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
every	every	d	every	every	0
one	one	pi	one	one	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
the	the	dt	the	the	0
Piety	Piety	n1	Piety	piety	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
fer	fer	fw-fr	fer	fer	0
∣	∣	sy	∣	∣	0
vent	vent	n1	vent	vent	0
Charity	Charity	n1	Charity	charity	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
testifi'd	testifi'd	vvn	testified	testify	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Protestants	Protestants	n2	Protestants	protestant	0
,	,	,	,	,	0
the	the	dt	the	the	0
strait	strait	j	strait	strait	0
Communion	Communion	n1	Communion	communion	0
you	you	pn22	you	you	0
hold	hold	vvb	hold	hold	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
care	care	n1	care	care	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
preservation	preservation	n1	preservation	preservation	0
,	,	,	,	,	0
it	it	pn31	it	it	0
seems	seems	vvz	seems	seem	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
were	were	vbdr	were	be	0
particularly	particularly	av-j	particularly	particular	0
interess'd	interess'd	vvn	interessed	interest	0
herein	herein	av	herein	herein	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
this	this	d	this	this	0
cruell	cruell	j	cruel	cruel	0
action	action	n1	actium	action	0
was	was	vbds	was	be	0
chiefely	chiefely	av-jn	chiefly	chief	0
executed	executed	vvn	executed	execute	0
by	by	p-acp	by	by	0
