IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
Solomon's	Solomon's	npg1	Solomon's	solomon	0
advice	advice	n1	advice	advice	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
27.10	27.10	crd	27.10	27.10	0
.	.	.	.	.	1
Thy	Thy	po21	Thy	thy	0
friend	friend	n1	friend	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
thy	thy	po21	thy	thy	0
fathers	fathers	ng1	father's	father	0
friend	friend	n1	friend	friend	0
forsake	forsake	vvb	forsake	forsake	0
not	not	xx	not	not	0
;	;	;	;	;	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
use	use	vvb	use	use	0
all	all	d	all	all	0
good	good	j	good	good	0
means	means	n2	means	mean	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
and	and	cc	and	and	0
preserve	preserve	vvi	preserve	preserve	0
such	such	d	such	such	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
▪	▪	▪	▪	▪	0
Such	Such	d	Such	such	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
have	have	vhb	have	have	0
you	you	pn22	you	you	0
always	always	av	always	always	0
approved	approved	vvn	approved	approve	0
your	your	po22	your	your	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Annotations	Annotations	n2	Annotations	annotation	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
his	his	po31	his	his	0
Family	Family	n1	Family	family	0
:	:	:	:	:	0
and	and	cc	and	and	0
on	on	p-acp	on	on	0
that	that	d	that	that	0
account	account	n1	account	account	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
forc'd	forc'd	vvn	forced	force	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
my	my	po11	my	my	0
self	self	n1	self	self	0
obliged	obliged	vvn	obliged	oblige	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
this	this	d	this	this	0
opportunity	opportunity	n1	opportunity	opportunity	0
of	of	pp-f	of	of	0
testify	testify	vvi	testify	testify	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
my	my	po11	my	my	0
grateful	grateful	j	grateful	grateful	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Friendship	Friendship	n1	Friendship	friendship	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
present	present	j	present	present	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
these	these	d	these	these	0
Annotations	Annotations	n2	Annotations	annotation	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
otherwise	otherwise	av	otherwise	otherwise	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
valued	valued	vvn	valued	value	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Authors	Authors	n2	Authors	author	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
own	own	d	own	own	0
sake	sake	n1	sake	sake	0
;	;	;	;	;	0
towards	towards	p-acp	towards	towards	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
his	his	po31	his	his	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
inherited	inherited	vvn	inherited	inherit	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
kind	kind	j	kind	kind	0
and	and	cc	and	and	0
affectionate	affectionate	j	affectionate	affectionate	0
Friendship	Friendship	n1	Friendship	friendship	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Worthy	Worthy	j	Worthy	worthy	0
and	and	cc	and	and	0
Pious	Pious	j	Pious	pious	0
Father	Father	n1	Father	father	0
deceased	deceased	vvn	deceased	decease	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
yet	yet	av	yet	yet	0
surviving	surviving	vvg	surviving	survive	0
e	e	fw-la	e	e	0
∣	∣	sy	∣	∣	0
minently	minently	av-j	minently	minent	0
Holy	Holy	j	Holy	holy	0
Mother	Mother	n1	Mother	mother	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
great	great	j	great	great	0
an	an	dt	and	a	0
instance	instance	n1	instance	instance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
religious	religious	j	religious	religious	0
,	,	,	,	,	0
humble	humble	j	humble	humble	0
,	,	,	,	,	0
uniform	uniform	j	uniform	uniform	0
,	,	,	,	,	0
persevering	persevering	j	persevering	persevering	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
I	I	pns11	I	i	0
need	need	vvb	need	need	0
say	say	vvb	say	say	0
nothing	nothing	pix	nothing	nothing	0
to	to	pc-acp	to	to	0
inhance	inhance	vvi	inhance	enhance	0
the	the	dt	the	the	0
value	value	n1	valve	value	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Authors	Authors	n2	Authors	author	0
Me	Me	pno11	Me	i	0
∣	∣	sy	∣	∣	0
mory	mory	n1	mory	mory	0
;	;	;	;	;	0
whose	whose	rg-crq	whose	who	0
true	true	j	true	true	0
,	,	,	,	,	0
plain	plain	j	plain	plain	0
hearted	hearted	j-vvn	hearted	heart	0
,	,	,	,	,	0
Cordial	Cordial	j	Cordial	cordial	0
,	,	,	,	,	0
affectio	affectio	fw-la	affectio	affectio	0
∣	∣	sy	∣	∣	0
nate	nate	fw-fr	nate	nate	0
Friendship	Friendship	n1	Friendship	friendship	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
so	so	av	so	so	0
often	often	av	often	often	0
heard	heard	vvn	herd	hear	0
you	you	pn22	you	you	0
mention	mention	vvb	mention	mention	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
great	great	j	great	great	0
resentment	resentment	n1	resentment	resentment	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
loss	loss	n1	loss	loss	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
forbear	forbear	vvi	forbear	forbear	0
gratefully	gratefully	av-j	gratefully	grateful	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
constant	constant	j	constant	constant	0
and	and	cc	and	and	0
frequent	frequent	j	frequent	frequent	0
Visits	Visits	n2	Visits	visit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Authors	Authors	ng1	Authors	author	0
Widow	Widow	n1	Widow	widow	0
,	,	,	,	,	0
my	my	po11	my	my	0
most	most	av-ds	most	most	0
dear	dear	j-jn	dear	dear	0
Mother	Mother	n1	Mother	mother	0
,	,	,	,	,	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
the	the	dt	the	the	0
