WORTHY	WORTHY	j	WORTHY	worthy	0
LADY	LADY	n1	LADY	lady	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
promise	promise	n1	promise	promise	0
and	and	cc	and	and	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Al	Al	d	All	all	0
∣	∣	sy	∣	∣	0
mighty,1	mighty,1	n1	mighty,1	mighty,1	0
Sam.	Sam.	np1	Sam.	Sam	1
2.30	2.30	crd	2.30	2.30	0
.	.	.	.	.	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
honor	honor	vvi	honour	honour	0
them	them	pno32	them	they	0
that	that	d	that	that	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	vvb	nou_r_	nou_r_	0
him	him	pno31	him	he	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
extendeth	extendeth	vvz	extendeth	extend	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
also	also	av	also	also	0
:	:	:	:	:	0
this	this	d	this	this	0
promise	promise	vvb	promise	promise	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
our	our	po12	our	our	0
part	part	n1	part	part	0
and	and	cc	and	and	0
duty	duty	n1	duty	duty	0
to	to	pc-acp	to	to	0
verifie	verifie	vvi	verify	verify	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
and	and	cc	and	and	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
heads	heads	n2	heads	head	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
life	life	n1	life	life	0
,	,	,	,	,	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	c-acp	after	after	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
true	true	j	true	true	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
promise	promise	n1	promise	promise	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
what	what	r-crq	what	what	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
sayd	sayd	vvn	said	say	0
;	;	;	;	;	0
This	This	d	This	this	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
many	many	d	many	many	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
keeping	keeping	vvg	keeping	keep	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
preserving	preserving	vvg	preserving	preserve	0
an	an	dt	and	a	0
honorable	honorable	j	honourable	honourable	0
memoriall	memoriall	n1	memorial	memorial	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
therein	therein	av	therein	therein	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
be	be	vbi	be	be	0
blessed	blessed	vvn	blessed	bless	0
and	and	cc	and	and	0
honorable	honorable	j	honourable	honourable	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
Salomon	Salomon	np1	Salomon	Salomon	0
,	,	,	,	,	0
Pro.	Pro.	np1	Pro.	Pro.	1
10.7	10.7	crd	10.7	10.7	0
.	.	.	.	.	1
The	The	dt	The	the	0
memoriall	memoriall	n1	memorial	memorial	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
iust	iust	j	just	just	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
112.6	112.6	crd	112.6	112.6	0
.	.	.	.	.	0
and	and	cc	and	and	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
David	David	np1	David	David	0
,	,	,	,	,	0
The	The	dt	The	the	0
righ	righ	j-jn	righ	right	0
∣	∣	sy	∣	∣	0
teous	teous	j-u	teous	teous	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
in	in	p-acp	in	in	0
everlasting	everlasting	j	everlasting	everlasting	0
remembrance	remembrance	n1	remembrance	remembrance	0
,	,	,	,	,	0
The	The	dt	The	the	0
consideration	consideration	n1	consideration	consideration	0
whereof	whereof	c-crq	whereof	whereof	0
mooved	mooved	vvd	moved	move	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
performe	performe	vvi	perform	perform	0
this	this	d	this	this	0
duty	duty	n1	duty	duty	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
