May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
Your	Your	po22	Your	your	0
GRACE	GRACE	n1	GRACE	grace	0
,	,	,	,	,	0
THIS	THIS	d	THIS	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Second	Second	ord	Second	second	0
Volume	Volume	n1	Volume	volume	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
most	most	av-ds	most	most	0
Renowned	Renowned	j-vvn	Renowned	renown	0
Prelat's	Prelat's	ng1	Prelate's	prelate	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
Dr.	Dr.	n1	Dr.	dr.	1
Ralph	Ralph	np1	Ralph	Ralph	0
Brown	Brown	j-jn	Brown	brown	0
∣	∣	sy	∣	∣	0
rig	rig	vvi	rig	rig	0
,	,	,	,	,	0
sometimes	sometimes	av	sometime	sometime	0
Lord	Lord	n1	Lord	lord	0
Bishop	Bishop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
Exeter	Exeter	np1	Exeter	Exeter	0
.	.	.	.	.	1
The	The	dt	The	the	0
First	First	ord	First	first	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Happi	Happi	np1	Happi	Happi	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
and	and	cc	and	and	0
Honour	Honour	n1	Honour	honour	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Dread	Dread	n1	Dread	dread	0
,	,	,	,	,	0
and	and	cc	and	and	0
Dearest	Dearest	np1	Dearest	Dearest	0
Sove	Sove	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raign	raign	vvi	reign	reign	0
,	,	,	,	,	0
King	King	n1	King	king	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
Second	Second	ord	Second	second	0
;	;	;	;	;	0
Who	Who	r-crq	Who	who	0
was	was	vbds	was	be	0
graciously	graciously	av-j	graciously	gracious	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
condescend	condescend	vvi	condescend	condescend	0
so	so	av	so	so	0
low	low	j	low	low	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
into	into	p-acp	into	into	0
His	His	po31	His	his	0
most	most	av-ds	most	most	0
Sacred	Sacred	j	Sacred	sacred	0
Hands	Hands	n2	Hands	hand	0
,	,	,	,	,	0
while	while	cs	while	while	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
knees	knees	n2	knees	knee	0
before	before	p-acp	before	before	0
Him	Him	pno31	Him	he	0
.	.	.	.	.	1
This	This	d	This	this	0
Second	Second	ord	Second	second	0
,	,	,	,	,	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
boldness	boldness	n1	boldness	boldness	0
to	to	pc-acp	to	to	0
tender	tender	vvi	tender	tender	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Graces	Graces	ng1	Graces	grace	0
Acceptation	Acceptation	n1	Acceptation	acceptation	0
;	;	;	;	;	0
being	being	vbg	being	be	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
assurance	assurance	n1	assurance	assurance	0
that	that	cst	that	that	0
dis	dis	vdd	dis	do	0
∣	∣	sy	∣	∣	0
dains	dains	vvz	dains	deign	0
to	to	pc-acp	to	to	0
hope	hope	vvi	hope	hope	0
)	)	)	)	)	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Former	Former	j	Former	former	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
High	High	j	High	high	0
and	and	cc	and	and	0
Mighty	Mighty	j	Mighty	mighty	0
Monarch	Monarch	n1	Monarch	monarch	0
,	,	,	,	,	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
so	so	av	so	so	0
this	this	d	this	this	0
Latter	Latter	d	Latter	latter	0
from	from	p-acp	from	from	0
You	You	pn22	You	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
Metropolitan	Metropolitan	j-jn	Metropolitan	metropolitan	0
,	,	,	,	,	0
and	and	cc	and	and	0
Father	Father	n1	Father	father	0
