Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
and	and	cc	and	and	0
admired	admired	j-vvn	admired	admire	0
Peer	Peer	n1	Peer	peer	0
,	,	,	,	,	0
WHat	WHat	q-crq	WHat	what	0
is	is	vbz	is	be	0
man	man	n1	man	man	0
,	,	,	,	,	0
if	if	cs	if	if	0
but	but	p-acp	but	but	0
meer	meer	j	mere	mere	0
man	man	n1	man	man	0
?	?	?	?	?	0
where	where	q-crq	where	where	0
grace	grace	n1	grace	grace	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
sanctifie	sanctifie	vvi	sanctify	sanctify	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
natural	natural	j	natural	natural	0
wis	wis	vvb	wis	wis	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
subtil	subtil	j	subtle	subtle	0
Cacodaemon	Cacodaemon	np1	Cacodaemon	Cacodaemon	0
?	?	?	?	?	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Synopsis	Synopsis	n1	Synopsis	synopsis	0
of	of	pp-f	of	of	0
Davids	Davids	npg1	Davids	David	0
troubles	troubles	n2	troubles	trouble	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
variety	variety	n1	variety	variety	0
was	was	vbds	was	be	0
there	there	a-acp	there	there	0
of	of	pp-f	of	of	0
strange	strange	j	strange	strange	0
prodi	prodi	n1	prodi	prodi	0
∣	∣	sy	∣	∣	0
gious	gious	j	gious	gious	0
Wits	Wits	n2	Wits	wit	0
?	?	?	?	?	0
the	the	dt	the	the	0
Prototype	Prototype	n1	Prototype	prototype	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
Davids	Davids	npg1	Davids	David	0
time	time	n1	time	time	0
,	,	,	,	,	0
the	the	dt	the	the	0
Antitype	Antitype	n1	Antitype	antitype	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
time	time	n1	time	time	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
Absalom	Absalom	np1	Absalom	Absalon	0
that	that	cst	that	that	0
took	took	vvd	took	take	0
up	up	a-acp	up	up	0
arms	arms	n2	arms	arm	0
against	against	p-acp	against	against	0
his	his	po31	his	his	0
natural	natural	j	natural	natural	0
Father	Father	n1	Father	father	0
;	;	;	;	;	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
have	have	vhb	have	have	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Absalom	Absalom	np1	Absalom	Absalon	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
many	many	d	many	many	0
years	years	n2	years	year	0
?	?	?	?	?	1
Subjects	Subjects	np1	Subjects	Subjects	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
political	political	j	political	political	0
Sons	Sons	n2	Sons	son	0
)	)	)	)	)	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pearing	pearing	vvg	pearing	pear	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
hostile	hostile	j	hostile	hostile	0
manner	manner	n1	manner	manner	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
natural	natural	j	natural	natural	0
Sove	Sove	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raign	raign	vvi	reign	reign	0
,	,	,	,	,	0
the	the	dt	the	the	0
true	true	j	true	true	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
?	?	?	?	?	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
chariots	chariots	n2	chariots	chariot	0
&	&	cc	&	and	0
horsmen	horsmen	n2	horsemen	horseman	0
prepared	prepared	vvn	prepared	prepare	0
,	,	,	,	,	0
&	&	cc	&	and	0
men	men	n2	men	man	0
(	(	(	(	(	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
servile	servile	j	servile	servile	0
spirits	spirits	n2	spirits	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
complying	complying	j-vvg	complying	comply	0
dispositions	dispositions	n2	dispositions	disposition	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
run	run	vvi	run	run	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
signer	signer	n1	signer	signer	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
the	the	dt	the	the	0
trumpets	trumpets	n2	trumpets	trumpet	0
of	of	pp-f	of	of	0
sedition	sedition	n1	sedition	sedition	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
blown	blown	vvn	blown	blow	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
popular	popular	j	popular	popular	0
perfidious	perfidious	j	perfidious	perfidious	0
cry	cry	n1	cry	cry	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
Absalom	Absalom	np1	Absalom	Absalon	0
reigneth	reigneth	vvz	reigneth	reign	0
in	in	p-acp	in	in	0
Hebron	Hebron	np1	Hebron	Hebron	0
;	;	;	;	;	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Land	Land	n1	Land	land	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
filled	filled	vvn	filled	fill	0
with	with	p-acp	with	with	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
Spies	Spies	n2	Spies	spy	0
,	,	,	,	,	0
Intelligencers	Intelligencers	n2	Intelligencers	intelligencer	0
,	,	,	,	,	0
Face-triers	Face-triers	j	Face-triers	face-triers	0
,	,	,	,	,	0
Speech-latch	Speech-latch	n1	Speech-latch	speech-latch	0
∣	∣	sy	∣	∣	0
ers	ers	av	ers	ers	0
(	(	(	(	(	0
the	the	dt	the	the	0
vermine	vermine	n1	vermin	vermin	0
of	of	pp-f	of	of	0
corrupt	corrupt	j	corrupt	corrupt	0
Commonwealths	Commonwealths	n2	Commonwealths	commonwealth	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
ever	ever	av	ever	ever	0
Is	Is	vbz	Is	be	0
∣	∣	sy	∣	∣	0
rael	rael	j	rael	rael	0
abounded	abounded	vvn	abounded	abound	0
with	with	p-acp	with	with	0
in	in	p-acp	in	in	0
Absaloms	Absaloms	npg1	Absaloms	absaloms	0
dayes	dayes	n2	days	day	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
Absaloms	Absaloms	npg1	Absaloms	absaloms	0
rebellion	rebellion	n1	rebellion	rebellion	0
began	began	vvd	began	begin	0
with	with	p-acp	with	with	0
glorious	glorious	j	glorious	glorious	0
pretexts	pretexts	n2	pretexts	pretext	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
reformation	reformation	n1	reformation	reformation	0
,	,	,	,	,	0
so	so	av	so	so	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
we	we	pns12	we	we	0
been	been	vbi	been	be	0
sprinkled	sprinkled	vvn	sprinkled	sprinkle	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Rebels	Rebels	n2	Rebels	rebel	0
holy	holy	j	holy	holy	0
Water	Water	n1	Water	water	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
was	was	vbds	was	be	0
there	there	a-acp	there	there	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
great	great	j	great	great	0
while	while	n1	while	while	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
paying	paying	vvg	paying	pay	0
of	of	pp-f	of	of	0
vows	vows	n2	vows	vow	0
in	in	p-acp	in	in	0
Hebron	Hebron	np1	Hebron	Hebron	0
,	,	,	,	,	0
Lectures	Lectures	n2	Lectures	lecture	0
,	,	,	,	,	0
Fasts	Fasts	n2	Fasts	fast	0
,	,	,	,	,	0
Self-denying	Self-denying	j	Self-denying	self-denying	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
;	;	;	;	;	0
and	and	cc	and	and	0
telling	telling	vvg	telling	tell	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Form	Form	n1	From	form	0
of	of	pp-f	of	of	0
Government	Government	n1	Government	government	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
was	was	vbds	was	be	0
di	di	zz	di	di	0
