HOnoured	HOnoured	j-vvn	HOnoured	honour	0
and	and	cc	and	and	0
beloued	beloued	j-vvn	beloved	belove	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
sake	sake	n1	sake	sake	0
that	that	cst	that	that	0
dwelleth	dwelleth	vvz	dwells	dwell	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
for	for	c-acp	for	for	0
your	your	po22	your	your	0
(	(	(	(	(	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
ordinary	ordinary	j	ordinary	ordinary	0
)	)	)	)	)	0
loue	loue	vvb	love	love	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
lately	lately	av-j	lately	late	0
expressed	expressed	vvn	expressed	express	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
furtherance	furtherance	n1	furtherance	furtherance	0
thereof	thereof	av	thereof	thereof	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Welsh	Welsh	jp	Welsh	welsh	0
Language	Language	n1	Language	language	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
Welsh	Welsh	jp	Welsh	welsh	0
families	families	n2	families	family	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
neuer	neuer	av-x	never	never	0
enioyed	enioyed	vvd	enjoyed	enjoy	0
it	it	pn31	it	it	0
before	before	p-acp	before	before	0
this	this	d	this	this	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
and	and	cc	and	and	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
greatly	greatly	av-j	greatly	great	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
the	the	dt	the	the	0
time	time	n1	time	time	0
that	that	cst	that	that	0
euer	euer	av	ever	ever	0
he	he	pns31	he	he	0
put	put	vvd	put	put	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
that	that	cst	that	that	0
blessed	blessed	j-vvn	blessed	bless	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
sending	sending	vvg	sending	send	0
home	home	av-an	home	home	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
houses	houses	n2	houses	house	0
and	and	cc	and	and	0
families	families	n2	families	family	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
and	and	cc	and	and	0
Saluation	Saluation	n1	Salvation	salvation	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
life	life	n1	life	life	0
and	and	cc	and	and	0
saluation	saluation	n1	salvation	salvation	0
:	:	:	:	:	0
The	The	dt	The	the	0
name	name	n1	name	name	0
∣	∣	sy	∣	∣	0
lesse	lesse	av-dc	less	less	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Welsh	Welsh	jp	Welsh	welsh	0
Treatise	Treatise	n1	Treatise	treatise	0
knowne	knowne	vvn	known	know	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
all	all	d	all	all	0
by	by	p-acp	by	by	0
name	name	n1	name	name	0
(	(	(	(	(	0
though	though	cs	though	though	0
not	not	xx	not	not	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
world	world	n1	world	world	0
)	)	)	)	)	0
dedicates	dedicates	vvz	dedicates	dedicate	0
this	this	d	this	this	0
his	his	po31	his	his	0
little	little	j	little	little	0
Booke	Booke	n1	Book	book	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
all	all	d	all	all	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
name	name	n1	name	name	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
ioy	ioy	n1	joy	joy	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
names	names	n2	names	name	0
are	are	vbr	are	be	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Booke	Booke	n1	Book	book	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
books	books	n2	books	book	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
such	such	d	such	such	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
as	as	a-acp	as	as	0
vnderstand	vnderstand	vvb	understand	understand	0
not	not	xx	not	not	0
the	the	dt	the	the	0
subiect	subiect	n-jn	subject	subject	0
,	,	,	,	,	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
and	and	cc	and	and	0
scope	scope	n1	scope	scope	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
treatise	treatise	n1	treatise	treatise	0
(	(	(	(	(	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
language	language	n1	language	language	0
vnknowne	vnknowne	j	unknown	unknown	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
)	)	)	)	)	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
containeth	containeth	vvz	containeth	contain	0
that	that	d	that	that	0
necessary	necessary	j	necessary	necessary	0
and	and	cc	and	and	0
weighty	weighty	j	weighty	weighty	0
duty	duty	n1	duty	duty	0
of	of	pp-f	of	of	0
reading	reading	vvg	reading	read	0
and	and	cc	and	and	0
searching	searching	vvg	searching	search	0
the	the	dt	the	the	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
tures	tures	av	tures	tures	0
,	,	,	,	,	0
grounded	grounded	vvn	grounded	ground	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
command	command	n1	command	command	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Ioh.	Ioh.	np1	Ioh.	Ioh.	0
5.	5.	crd	5.	5.	0
39.	39.	crd	39.	39	1
Search	Search	n1	Search	search	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
for	for	p-acp	for	for	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
ye	ye	pn22	you	you	0
thinke	thinke	vvb	think	think	0
ye	ye	pn22	you	you	0
haue	haue	vhb	have	have	0
eternal	eternal	j	eternal	eternal	0
life	life	n1	life	life	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
setteth	setteth	vvz	sets	set	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
necessity	necessity	n1	necessity	necessity	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
posed	posed	vvn	posed	pose	0
vpon	vpon	p-acp	upon	upon	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
searching	searching	vvg	searching	search	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
attaining	attaining	vvg	attaining	attain	0
of	of	pp-f	of	of	0
Eternall	Eternall	j	Eternal	eternal	0
life	life	n1	life	life	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
transcendent	transcendent	j	transcendent	transcendent	0
au	au	fw-fr	au	au	0
∣	∣	sy	∣	∣	0
thority	thority	n1	thority	thority	0
,	,	,	,	,	0
excellency	excellency	n1	excellency	excellency	0
,	,	,	,	,	0
and	and	cc	and	and	0
vtility	vtility	n1	utility	utility	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
writings	writings	n2	writings	write	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
the	the	dt	the	the	0
hainousnesse	hainousnesse	n1	heinousness	heinousness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sinne	sinne	n1	sin	sin	0
of	of	pp-f	of	of	0
neglecting	neglecting	vvg	neglecting	neglect	0
this	this	d	this	this	0
search	search	n1	search	search	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
fearfull	fearfull	j	fearful	fearful	0
punishment	punishment	n1	punishment	punishment	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
that	that	cst	that	that	0
neglect	neglect	vvb	neglect	neglect	0
it	it	pn31	it	it	0
,	,	,	,	,	0
discouering	discouering	vvg	discovering	discover	0
also	also	av	also	also	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
right	right	n-jn	right	right	0
and	and	cc	and	and	0
profitable	profitable	j	profitable	profitable	0
searchings	searchings	n2-vvg	searchings	search	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
two	two	crd	two	two	0
generall	generall	j	general	general	0
Epistles	Epistles	n2	Epistles	epistle	0
written	written	vvn	written	write	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
