Most	Most	ds	Most	most	0
mightie	mightie	j	mighty	mighty	0
and	and	cc	and	and	0
sacred	sacred	j	sacred	sacred	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
.	.	.	.	.	1
AS	AS	p-acp	AS	as	0
Temporall	Temporall	j	Temporal	temporal	0
armies	armies	n2	armies	army	0
consist	consist	vvi	consist	consist	0
of	of	pp-f	of	of	0
Press'd	Press'd	j-vvn	Pressed	press	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
volunta	volunta	fw-la	volunta	volunta	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
,	,	,	,	,	0
so	so	av	so	so	0
doe	doe	vdb	do	do	0
they	they	pns32	they	they	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
warfare	warfare	n1	warfare	warfare	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Maie	Maie	vmb	May	may	0
∣	∣	sy	∣	∣	0
stie	stie	n1	sty	sty	0
hath	hath	vhz	hath	have	0
appear'd	appear'd	vvn	appeared	appear	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Bookes	Bookes	n2	Books	book	0
.	.	.	.	.	1
And	And	cc	And	and	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
your	your	po22	your	your	0
strong	strong	j	strong	strong	0
and	and	cc	and	and	0
full	full	j	full	full	0
Garisons	Garisons	n2	Garrisons	garrison	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
your	your	po22	your	your	0
Clear	Clear	j	Clear	clear	0
∣	∣	sy	∣	∣	0
gie	gie	n1	gie	gie	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Vniuersities	Vniuersities	n2	Universities	university	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
cure	cure	n1	cure	cure	0
Villages	Villages	n2	Villages	village	0
can	can	vmb	can	can	0
minister	minister	vvi	minister	minister	0
Souldiours	Souldiours	n2	Soldiers	soldier	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
the	the	dt	the	the	0
equall	equall	j-jn	equal	equal	0
interest	interest	n1	interest	interest	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
your	your	po22	your	your	0
Subiects	Subiects	n2-jn	Subjects	subject	0
haue	haue	vhb	have	have	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
(	(	(	(	(	0
all	all	d	all	all	0
being	being	vbg	being	be	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
qually	qually	av-jn-u	qually	qually	0
endanger'd	endanger'd	vvd	endangered	endanger	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
dangers	dangers	n2	dangers	danger	0
)	)	)	)	)	0
giues	giues	vvz	gives	give	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
a	a	dt	a	a	0
Title	Title	n1	Title	title	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Dignitie	Dignitie	n1	Dignity	dignity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
warfare	warfare	n1	warfare	warfare	0
;	;	;	;	;	0
And	And	cc	And	and	0
so	so	av	so	so	0
makes	makes	vvz	makes	make	0
thoe	thoe	n1	thoe	thoe	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Ciuill	Ciuill	j	Civil	civil	0
Lawes	Lawes	n2	Laws	law	0
made	made	vvn	made	make	0
opposite	opposite	j-jn	opposite	opposite	0
,	,	,	,	,	0
all	all	d	all	all	0
one	one	pi	one	one	0
,	,	,	,	,	0
Paganos	Paganos	np2	Paganos	pagano	0
,	,	,	,	,	0
Milites	Milites	n2	Milites	milite	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Battaile	Battaile	n1	Battle	battle	0
,	,	,	,	,	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Bookes	Bookes	n2	Books	book	0
,	,	,	,	,	0
is	is	vbz	is	be	0
gone	gone	vvn	gone	go	0
in	in	p-acp	in	in	0
Person	Person	n1	Person	person	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
bee	bee	vbi	be	be	0
exempt	exempt	j	exempt	exempt	0
from	from	p-acp	from	from	0
waiting	waiting	vvg	waiting	wait	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
an	an	dt	and	a	0
expedition	expedition	n1	expedition	expedition	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
this	this	d	this	this	0
Oath	Oath	n1	Oath	oath	0
must	must	vmb	must	must	0
worke	worke	vvi	work	work	0
vpon	vpon	p-acp	upon	upon	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
draw	draw	vvi	draw	draw	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
a	a	dt	a	a	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
from	from	p-acp	from	from	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
a	a	dt	a	a	0
Confirmation	Confirmation	n1	Confirmation	confirmation	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
O	O	fw-la	O	o	0
∣	∣	sy	∣	∣	0
bedience	bedience	n1	bedience	bedience	0
;	;	;	;	;	0
They	They	pns32	They	they	0
must	must	vmb	must	must	0
testifie	testifie	vvi	testify	testify	0
an	an	dt	and	a	0
Allea	Allea	np1	Allea	Allea	0
∣	∣	sy	∣	∣	0
geance	geance	n1	geance	geance	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Oath	Oath	n1	Oath	oath	0
,	,	,	,	,	0
we	we	pns12	we	we	0
,	,	,	,	,	0
an	an	dt	and	a	0
Alleageance	Alleageance	n1	Allegiance	allegiance	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
in	in	p-acp	in	in	0
prouiding	prouiding	vvg	providing	provide	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
securitie	securitie	n1	security	security	0
,	,	,	,	,	0
the	the	dt	the	the	0
Oath	Oath	n1	Oath	oath	0
defends	defends	vvz	defends	defend	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
defend	defend	vvb	defend	defend	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
strongest	strongest	js	strongest	strong	0
Castle	Castle	n1	Castle	castle	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
defend	defend	vvi	defend	defend	0
the	the	dt	the	the	0
Inhabitants	Inhabitants	n2	Inhabitants	inhabitant	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
