SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
YOV	YOV	pn22	YOV	you	0
are	are	vbr	are	be	0
pleas'd	pleas'd	vvn	pleased	please	0
to	to	pc-acp	to	to	0
ask	ask	vvi	ask	ask	0
my	my	po11	my	my	0
Opinion	Opinion	n1	Opinion	opinion	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Birth	Birth	n1	Birth	birth	0
and	and	cc	and	and	0
Death	Death	n1	Death	death	0
of	of	pp-f	of	of	0
Pythagoras	Pythagoras	np1	Pythagoras	Pythagoras	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
chief	chief	j-jn	chief	chief	0
Passages	Passages	n2	Passages	passage	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Life	Life	n1	Life	life	0
;	;	;	;	;	0
and	and	cc	and	and	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lives	Lives	n2	Lives	life	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
famous	famous	j	famous	famous	0
Men	Men	n2	Men	man	0
his	his	po31	his	his	0
Contemporaries	Contemporaries	n2-jn	Contemporaries	contemporary	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
these	these	d	these	these	0
things	things	n2	things	thing	0
better	better	av-jc	better	better	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
you	you	pn22	you	you	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
Information	Information	n1	Information	information	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
only	only	av-j	only	only	0
a	a	dt	a	a	0
mind	mind	n1	mind	mind	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
my	my	po11	my	my	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
I	I	pns11	I	i	0
