WORTHY	WORTHY	j	WORTHY	worthy	0
SIRS	SIRS	n2	SIRS	sir	0
;	;	;	;	;	0
IT's	IT's	pn31|vbz	IT's	it|be	0
no	no	dx	no	no	0
intent	intent	n1	intent	intent	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
in	in	p-acp	in	in	0
prefixing	prefixing	vvg	prefixing	prefix	0
your	your	po22	your	your	0
Names	Names	n2	Names	name	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
gage	gage	vvi	gage	gage	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
patronage	patronage	n1	patronage	patronage	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
it	it	pn31	it	it	0
stand	stand	vvi	stand	stand	0
or	or	cc	or	or	0
fall	fall	vvi	fallen	fall	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
bar	bar	n1	bar	bar	0
of	of	pp-f	of	of	0
right	right	j-jn	right	right	0
Reason	Reason	n1	Reason	reason	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
the	the	dt	the	the	0
Learned	Learned	j	Learned	learned	0
Wotton	Wotton	np1	Wotton	Wotton	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Epistle	Epistle	n1	Epistle	epistle	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
accurate	accurate	j	accurate	accurate	0
book	book	n1	book	book	0
de	de	fw-fr	de	de	0
Reconcil	Reconcil	n1	Reconcil	reconcil	0
.	.	.	.	.	0
peccat	peccat	fw-la	peccat	peccat	0
.	.	.	.	.	0
saith	saith	vvz	says	say	0
to	to	pc-acp	to	to	0
Kings	Kings	ng1	Kings	king	0
Colledge	Colledge	n1	College	college	0
,	,	,	,	,	0
that	that	cst	that	that	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
thing	thing	n1	thing	thing	0
;	;	;	;	;	0
Reum	Reum	fw-la	Reum	reum	0
apud	apud	fw-la	apud	apud	0
vos	vos	fw-fr	vos	vos	0
agere	agere	fw-la	agere	agere	0
(	(	(	(	(	0
viri	viri	fw-la	viri	viri	0
ornatissimi	ornatissimi	fw-la	ornatissimi	ornatissimi	0
)	)	)	)	)	0
non	non	fw-fr	non	non	0
clientem	clientem	fw-la	clientem	clientem	0
,	,	,	,	,	0
&	&	cc	&	and	0
vos	vos	fw-fr	vos	vos	0
mihi	mihi	fw-la	mihi	mihi	0
non	non	fw-fr	non	non	0
patronos	patronos	fw-la	patronos	patronos	0
qui	qui	fw-la	qui	qui	0
pro	pro	fw-la	pro	pro	0
me	me	pno11	me	i	0
dicant	dicant	j-jn	dicant	dicant	0
comparandos	comparandos	n1	comparandos	comparandos	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
qui	qui	fw-la	qui	qui	0
de	de	fw-la	de	de	0
me	me	pno11	me	i	0
sententiam	sententiam	fw-la	sententiam	sententiam	0
ferant	ferant	fw-la	ferant	ferant	0
,	,	,	,	,	0
judices	judices	n2	judices	judice	0
constituendos	constituendos	fw-la	constituendos	constituendos	0
esse	esse	fw-la	esse	esse	0
decrevi	decrevi	fw-la	decrevi	decrevi	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
so	so	av	so	so	0
low	low	j	low	low	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
or	or	cc	or	or	0
so	so	av	so	so	0
highly	highly	av-j	highly	high	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
it	it	pn31	it	it	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
serving	serving	vvg	serving	serve	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
joynt	joynt	j	joint	joint	0
dedication	dedication	n1	dedication	dedication	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
considering	considering	vvg	considering	consider	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
likely	likely	j	likely	likely	0
to	to	pc-acp	to	to	0
appeare	appeare	vvi	appear	appear	0
againe	againe	av	again	again	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
,	,	,	,	,	0
I	I	pns11	I	i	0
judged	judged	vvd	judged	judge	0
it	it	pn31	it	it	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
nest	nest	n1	nest	nest	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
divide	divide	vvi	divide	divide	0
these	these	d	these	these	0
my	my	po11	my	my	0
goods	goods	n2-j	goods	good	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
never	never	av-x	never	never	0
so	so	av	so	so	0
small	small	j	small	small	0
)	)	)	)	)	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
appropriate	appropriate	vvi	appropriate	appropriate	0
