WORTHY	WORTHY	j	WORTHY	worthy	0
FRIENDS	FRIENDS	n2	FRIENDS	friend	0
.	.	.	.	.	1
MOst	MOst	ds	MOst	most	0
Certaine	Certaine	j	Certain	certain	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
Warre	Warre	n1	War	war	0
hath	hath	vhz	hath	have	0
bad	bad	vvd	bade	bid	0
its	its	po31	its	its	0
Originall	Originall	j-jn	Original	original	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
very	very	j	very	very	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
So	So	av	So	so	0
∣	∣	sy	∣	∣	0
veraignety	veraignety	n1	veraignety	veraignety	0
,	,	,	,	,	0
ad	ad	cc	and	and	0
thence	thence	av	thence	thence	0
was	was	vbds	was	be	0
reduced	reduced	vvn	reduced	reduce	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
confined	confined	vvn	confined	confine	0
within	within	p-acp	within	within	0
limited	limited	j-vvn	limited	limit	0
rules	rules	n2	rules	rule	0
,	,	,	,	,	0
and	and	cc	and	and	0
principles	principles	n2	principles	principle	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
our	our	po12	our	our	0
times	times	n2	times	time	0
)	)	)	)	)	0
be	be	vbb	be	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
either	either	av-d	either	either	0
forraigne	forraigne	j	foreign	foreign	0
or	or	cc	or	or	0
Domestique	Domestique	j-jn	Domestic	domestic	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
either	either	d	either	either	0
offensive	offensive	j	offensive	offensive	0
,	,	,	,	,	0
or	or	cc	or	or	0
defen	defen	n-jn	defen	defen	0
∣	∣	sy	∣	∣	0
sive	sive	n1	sive	sieve	0
,	,	,	,	,	0
preserving	preserving	vvg	preserving	preserve	0
,	,	,	,	,	0
and	and	cc	and	and	0
upholding	upholding	vvg	upholding	uphold	0
some	some	d	some	some	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
Countries	Countries	n2	Countries	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
destroying	destroying	vvg	destroying	destroy	0
,	,	,	,	,	0
and	and	cc	and	and	0
runing	runing	vvg	runing	rune	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
still	still	av	still	still	0
the	the	dt	the	the	0
rule	rule	n1	rule	rule	0
,	,	,	,	,	0
and	and	cc	and	and	0
true	true	j	true	true	0
scope	scope	n1	scope	scope	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
lust	lust	n1	lust	lust	0
Warre	Warre	n1	War	war	0
amongst	amongst	p-acp	among	among	0
all	all	d	all	all	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
is	is	vbz	is	be	0
held	held	vvn	held	hold	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
firme	firme	j	firm	firm	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
best	best	js	best	best	0
obtained	obtained	vvn	obtained	obtain	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Sword	Sword	n1	Sword	sword	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
so	so	av	so	so	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
best	best	js	best	best	0
confirmed	confirmed	vvn	confirmed	confirm	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
prevalent	prevalent	j	prevalent	prevalent	0
Victory	Victory	n1	Victory	victory	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
compasse	compasse	vvi	compass	compass	0
which	which	r-crq	which	which	0
