MOst	MOst	ds	MOst	most	0
Gratious	Gratious	j	Gracious	gracious	0
and	and	cc	and	and	0
dread	dread	j	dread	dread	0
Soueragne	Soueragne	j-jn	Soueragne	sovereign	0
.	.	.	.	.	1
Al	Al	d	All	all	0
∣	∣	sy	∣	∣	0
beit	beit	cs	beit	beit	0
my	my	po11	my	my	0
slenddr	slenddr	n2	slenddr	slenddr	0
skill	skill	n1	skill	skill	0
cannot	cannot	vmbx	cannot	can	0
affoord	affoord	vvi	afford	afford	0
any	any	d	any	any	0
discourse	discourse	n1	discourse	discourse	0
worthie	worthie	j-jn	worthy	worthy	0
the	the	dt	the	the	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
cellencie	cellencie	n1	cellencie	cellencie	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
my	my	po11	my	my	0
deadded	deadded	vvd	deaded	dead	0
,	,	,	,	,	0
and	and	cc	and	and	0
dai	dai	n1	day	day	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
interrupted	interrupted	vvn	interrupted	interrupt	0
,	,	,	,	,	0
and	and	cc	and	and	0
Not	Not	xx	Not	not	0
but	but	p-acp	but	but	0
perss	perss	n1	perss	perss	0
,	,	,	,	,	0
that	that	cst	that	that	0
studie	studie	n1	study	study	0
plo	plo	fw-la	plo	plo	0
Treason	Treason	np1	Treason	Treason	0
persecuted	persecuted	vvn	persecuted	persecute	0
studies	studies	n2	studies	study	0
,	,	,	,	,	0
will	will	vmb	will	will	0
giue	giue	vvi	give	give	0
me	me	pno11	me	i	0
leaue	leaue	n1	leave	leave	0
to	to	pc-acp	to	to	0
accomplish	accomplish	vvi	accomplish	accomplish	0
that	that	d	that	that	0
little	little	j	little	little	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
otherwise	otherwise	av	otherwise	otherwise	0
I	I	pns11	I	i	0
ght	ght	vmd	ght	ght	0
vndertake	vndertake	vvi	undertake	undertake	0
and	and	cc	and	and	0
performe	performe	vvi	perform	perform	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
being	being	vbg	being	be	0
nboldeed	nboldeed	n1	nboldeed	nboldeed	0
,	,	,	,	,	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
high	high	j	high	high	0
,	,	,	,	,	0
and	and	cc	and	and	0
gra	gra	fw-mi	gra	gra	0
∣	∣	sy	∣	∣	0
tious	tious	j	tious	tious	0
fauour	fauour	n1	favour	favour	0
,	,	,	,	,	0
euer	euer	av	ever	ever	0
shewed	shewed	vvd	showed	show	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
good	good	j	good	good	0
litterature	litterature	n1	literature	literature	0
