Worthy	Worthy	j	Worthy	worthy	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
LEt	LEt	vvb	LEt	let	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
stands	stands	vvz	stands	stand	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
,	,	,	,	,	0
take	take	vvb	take	take	0
heed	heed	n1	heed	heed	0
least	least	cs	lest	lest	0
he	he	pns31	he	he	0
fall	fall	vvb	fallen	fall	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
high	high	j	high	high	0
minded	minded	vvn	minded	mind	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
fear	fear	vvb	fear	fear	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
God	God	np1	God	God	0
gives	gives	vvz	gives	give	0
grace	grace	n1	grace	grace	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
humble	humble	j	humble	humble	0
,	,	,	,	,	0
and	and	cc	and	and	0
exalts	exalts	vvz	exalts	exalt	0
the	the	dt	the	the	0
meek	meek	j	meek	meek	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
proud	proud	j	proud	proud	0
he	he	pns31	he	he	0
beholds	beholds	vvz	beholds	behold	0
afar	afar	av	afar	afar	0
off	off	a-acp	off	off	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
good	good	j	good	good	0
therefore	therefore	av	therefore	therefore	0
for	for	p-acp	for	for	0
every	every	d	every	every	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
and	and	cc	and	and	0
consider	consider	vvb	consider	consider	0
how	how	c-crq	how	how	0
he	he	pns31	he	he	0
stands	stands	vvz	stands	stand	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
sense	sense	n1	sense	sense	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Flesh	Flesh	n1	Flesh	flesh	0
or	or	cc	or	or	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Grace	Grace	n1	Grace	grace	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
Works	Works	vvz	Works	work	0
;	;	;	;	;	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
stands	stands	vvz	stands	stand	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
holy	holy	j	holy	holy	0
or	or	cc	or	or	0
unholy	unholy	j	unholy	unholy	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Sand	Sand	n1	Sand	sand	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Rock	Rock	n1	Rock	rock	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
or	or	cc	or	or	0
the	the	dt	the	the	0
dry	dry	j	dry	dry	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
Earth	Earth	n1	Earth	earth	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
;	;	;	;	;	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
Moon	Moon	n1	Moon	moon	0
be	be	vbb	be	be	0
under	under	p-acp	under	under	0
his	his	po31	his	his	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
clothed	clothed	vvd	clothed	clothe	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
serve	serve	vvb	serve	serve	0
God	God	np1	God	God	0
or	or	cc	or	or	0
Mammon	Mammon	np1	Mammon	Mammon	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
stand	stand	vvb	stand	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
safe	safe	j	safe	safe	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
stand	stand	vvb	stand	stand	0
any	any	d	any	any	0
where	where	q-crq	where	where	0
else	else	av	else	else	0
we	we	pns12	we	we	0
sink	sink	vvb	sink	sink	0
and	and	cc	and	and	0
fall	fall	vvi	fallen	fall	0
:	:	:	:	:	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Angels	Angels	n2	Angels	angel	0
pitch	pitch	vvb	pitch	pitch	0
their	their	po32	their	their	0
tents	tents	n2	tents	tent	0
about	about	p-acp	about	about	0
his	his	png31	his	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
ways	ways	n2	ways	way	0
;	;	;	;	;	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
walk	walk	vvi	walk	walk	0
and	and	cc	and	and	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
wea	wea	zz	wea	wea	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
,	,	,	,	,	0
run	run	vvb	run	run	0
and	and	cc	and	and	0
not	not	xx	not	not	0
faint	faint	j	faint	faint	0
;	;	;	;	;	0
