RIght	RIght	av-jn	RIght	right	0
honourable	honourable	j	honourable	honourable	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
Cicero	Cicero	np1	Cicero	Cicero	0
,	,	,	,	,	0
writing	writing	vvg	writing	write	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
commendation	commendation	n1	commendation	commendation	0
of	of	pp-f	of	of	0
Histories	Histories	n2	Histories	history	0
,	,	,	,	,	0
he	he	pns31	he	he	0
auou	auou	vvn	auou	auou	0
∣	∣	sy	∣	∣	0
cheth	cheth	vvz	cheth	ch	0
M.	M.	n1	M.	m.	0
T.	T.	np1	T.	T.	0
Cice	Cice	np1	Cice	Cice	0
∣	∣	sy	∣	∣	0
ro	ro	uh	ro	ro	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Epist.	Epist.	np1	Epist.	Epist.	0
ad	ad	fw-la	ad	ad	0
Plane	Plane	n1	Plane	plane	0
.	.	.	.	.	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Treasure	Treasure	n1	Treasure	treasure	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
past	past	j	past	past	0
;	;	;	;	;	0
the	the	dt	the	the	0
patterne	patterne	n1	pattern	pattern	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
the	the	dt	the	the	0
picture	picture	n1	picture	picture	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
life	life	n1	life	life	0
;	;	;	;	;	0
the	the	dt	the	the	0
touch-stone	touch-stone	n1	touchstone	touchstone	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
full	full	av-j	full	full	0
perfecter	perfecter	jc	perfecter	perfect	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
honour	honour	n1	honour	honour	0
.	.	.	.	.	1
And	And	cc	And	and	0
Marcus	Marcus	np1	Marcus	Marcus	0
Varro	Varro	np1	Varro	Varro	0
saith	saith	vvz	says	say	0
:	:	:	:	:	0
They	They	pns32	They	they	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
witnesse	witnesse	n1	witness	witness	0
of	of	pp-f	of	of	0
Times	Times	n2	Times	time	0
,	,	,	,	,	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
Marcus	Marcus	np1	Marcus	Marcus	0
Varro	Varro	np1	Varro	Varro	0
in	in	p-acp	in	in	0
Lib.	Lib.	np1	Lib.	Lib.	0
de	de	fw-fr	de	de	0
Hist.	Hist.	np1	Hist.	Hist.	0
Cap.	Cap.	np1	Cap.	Cap.	0
16.	16.	crd	16.	16.	1
Forsan	Forsan	n1	Forsan	forsan	0
&	&	cc	&	and	0
aeolim	aeolim	fw-la	aeolim	aeolim	0
misse	misse	vvi	miss	miss	0
iuuabit	iuuabit	n1	ivuabit	ivuabit	0
.	.	.	.	.	1
Truth	Truth	n1	Truth	truth	0
;	;	;	;	;	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
Memorie	Memorie	n1	Memory	memory	0
;	;	;	;	;	0
the	the	dt	the	the	0
Mistresse	Mistresse	n1	Mistress	mistress	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
;	;	;	;	;	0
