Most	Most	ds	Most	most	0
Honoured	Honoured	j-vvn	Honoured	honour	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
Reasons	Reasons	n2	Reasons	reason	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
and	and	cc	and	and	0
Service	Service	n1	Service	service	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
owe	owe	vvb	owe	owe	0
to	to	p-acp	to	to	0
eve	eve	n1	eve	eve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Persons	Persons	n2	Persons	person	0
,	,	,	,	,	0
are	are	vbr	are	be	0
more	more	dc	more	more	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
declare	declare	vvi	declare	declare	0
,	,	,	,	,	0
or	or	cc	or	or	0
than	than	cs	than	than	0
you	you	pn22	you	you	0
desire	desire	vvb	desire	desire	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
declared	declared	vvn	declared	declare	0
.	.	.	.	.	1
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
grac'd	grac'd	vvn	graced	grace	0
these	these	d	these	these	0
few	few	d	few	few	0
Sheets	Sheets	n2	Sheets	sheet	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Names	Names	n2	Names	name	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
some	some	d	some	some	0
advantage	advantage	n1	advantage	advantage	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
those	those	d	those	those	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
unhappy	unhappy	j	unhappy	unhappy	0
Circumstances	Circumstances	n2	Circumstances	circumstance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Prisoners	Prisoners	n2	Prisoners	prisoner	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
preaching	preaching	vvg	preaching	preach	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
Argument	Argument	n1	Argument	argument	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
posing	posing	vvg	posing	pose	0
you	you	pn22	you	you	0
as	as	c-acp	as	as	0
Examples	Examples	n2	Examples	example	0
to	to	p-acp	to	to	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
of	of	pp-f	of	of	0
