Beloved	Beloved	j-vvn	Beloved	belove	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
well	well	av	well	well	0
knowne	knowne	vvn	known	know	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
whose	whose	rg-crq	whose	who	0
request	request	n1	request	request	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
(	(	(	(	(	0
now	now	av	now	now	0
presen	presen	fw-mi	presen	presen	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
joyntly	joyntly	av-j	jointly	joint	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
both	both	d	both	both	0
)	)	)	)	)	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
preached	preached	vvn	preached	preach	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
whose	whose	rg-crq	whose	who	0
sake	sake	n1	sake	sake	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
thus	thus	av	thus	thus	0
printed	printed	vvn	printed	print	0
;	;	;	;	;	0
if	if	cs	if	if	0
any	any	d	any	any	0
good	good	j	good	good	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
by	by	p-acp	by	by	0
either	either	d	either	either	0
,	,	,	,	,	0
next	next	ord	next	next	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
thankes	thankes	n2	thanks	thanks	0
is	is	vbz	is	be	0
due	due	j-jn	due	due	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
to	to	a-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
denie	denie	vvi	deny	deny	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
that	that	d	that	that	0
service	service	n1	service	service	0
which	which	r-crq	which	which	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
meth	meth	vvz	meth	m	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
compasse	compasse	n1	compass	compass	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
calling	calling	n-vvg	calling	call	0
and	and	cc	and	and	0
power	power	n1	power	power	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
either	either	d	either	either	0
profit	profit	vvi	profit	profit	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
or	or	cc	or	or	0
satisfie	satisfie	vvi	satisfy	satisfy	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Noble	Noble	j	Noble	noble	0
friends	friends	n2	friends	friend	0
;	;	;	;	;	0
my	my	po11	my	my	0
onely	onely	j	only	only	0
sorrow	sorrow	n1	sorrow	sorrow	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
so	so	av	so	so	0
long	long	av-j	long	long	0
delayed	delayed	vvn	delayed	delay	0
my	my	po11	my	my	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
mise	mise	n2	mice	mouse	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
expectati	expectati	n1	expectati	expectati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
;	;	;	;	;	0
you	you	pn22	you	you	0
now	now	av	now	now	0
see	see	vvi	see	see	0
,	,	,	,	,	0
long	long	av-j	long	long	0
look	look	vvb	look	look	0
for	for	p-acp	for	for	0
commeth	commeth	vvz	comes	come	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
earnest	earnest	j	earnest	earnest	0
desire	desire	n1	desire	desire	0
is	is	vbz	is	be	0
that	that	d	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
answer	answer	vvi	answer	answer	0
the	the	dt	the	the	0
expectation	expectation	n1	expectation	expectation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Noble	Noble	j	Noble	noble	0
Lady	Lady	n1	Lady	lady	0
