RIght	RIght	av-jn	RIght	right	0
Noble	Noble	j	Noble	noble	0
,	,	,	,	,	0
my	my	po11	my	my	0
verie	verie	j	very	very	0
especiall	especiall	j	especial	especial	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
nowe	nowe	av	now	now	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
this	this	d	this	this	0
historicall	historicall	j	historical	historical	0
Essay	Essay	n1	Essay	essay	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
offered	offered	vvd	offered	offer	0
before	before	a-acp	before	before	0
in	in	p-acp	in	in	0
wri	wri	fw-la	wri	wri	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
,	,	,	,	,	0
eyther	eyther	d	either	either	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
vrged	vrged	vvn	urged	urge	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
dutie	dutie	n1	duty	duty	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
honoura	honoura	fw-fr	honoura	honoura	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
munificence	munificence	n1	munificence	munificence	0
toward	toward	p-acp	towards	towards	0
me	me	pno11	me	i	0
,	,	,	,	,	0
or	or	cc	or	or	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
prouide	prouide	vvi	provide	provide	0
my	my	po11	my	my	0
other	other	j-jn	other	other	0
exercises	exercises	n2	exercises	exercise	0
written	written	vvn	written	write	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
and	and	cc	and	and	0
grauer	grauer	jc	graver	grave	0
matters	matters	n2	matters	matter	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
mediocritie	mediocritie	n1	mediocrity	mediocrity	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
weight	weight	n1	weight	weight	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
historie	historie	n1	history	history	0
of	of	pp-f	of	of	0
Brute	Brute	np1	Brute	Brutus	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
litigious	litigious	j	litigious	litigious	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
position	position	n1	position	position	0
of	of	pp-f	of	of	0
much	much	d	much	much	0
lesse	lesse	dc	less	less	0
importance	importance	n1	importance	importance	0
,	,	,	,	,	0
euen	euen	av	even	even	0
of	of	pp-f	of	of	0
haire	haire	n1	hair	hair	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
;	;	;	;	;	0
insomuch	insomuch	av	insomuch	insomuch	0
as	as	c-acp	as	as	0
mediocritie	mediocritie	n1	mediocrity	mediocrity	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
disa	disa	fw-la	disa	disa	0
∣	∣	sy	∣	∣	0
lowed	lowed	vvn	lowed	low	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
haue	haue	vhb	have	have	0
written	written	vvn	written	write	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
Brute	Brute	np1	Brute	Brutus	0
then	then	av	then	then	0
behoued	behoued	vvd	behooved	behoove	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
some	some	d	some	some	0
haue	haue	vhb	have	have	0
behaued	behaued	vvn	behaved	behave	0
themselues	themselues	px32	themselves	themselves	0
vnkindly	vnkindly	j	unkindly	unkind	0
against	against	p-acp	against	against	0
Brutans	Brutans	np1	Brutans	Brutans	0
,	,	,	,	,	0
and	and	cc	and	and	0
done	done	vdn	done	do	0
lesse	lesse	av-dc	less	less	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
partes	partes	n2	parts	part	0
,	,	,	,	,	0
too	too	av	too	too	0
learned	learned	j	learned	learned	0
for	for	c-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
their	their	po32	their	their	0
moderator	moderator	n1	moderator	moderator	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
question	question	n1	question	question	0
of	of	pp-f	of	of	0
Brute	Brute	np1	Brute	Brutus	0
:	:	:	:	:	0
howbeit	howbeit	a-acp	howbeit	howbeit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
freely	freely	av-j	freely	free	0
deliuered	deliuered	vvn	delivered	deliver	0
their	their	po32	their	their	0
opinions	opinions	n2	opinions	opinion	0
with	with	p-acp	with	with	0
out	out	av	out	out	0
any	any	d	any	any	0
