THE	THE	dt	THE	the	0
Sermon	Sermon	n1	Sermon	sermon	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
preach'd	preach'd	vvd	preached	preach	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Funeral	Funeral	n1	Funeral	funeral	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Worthy	Worthy	j-jn	Worthy	worthy	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
near	near	j	near	near	0
Neighbour	Neighbour	n1	Neighbour	neighbour	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	mr.	1
Richard	Richard	np1	Richard	Richard	0
Moor	Moor	n1	Moor	moor	0
,	,	,	,	,	0
late	late	j	late	late	0
of	of	pp-f	of	of	0
Hungerford	Hungerford	np1	Hungerford	Hungerford	0
,	,	,	,	,	0
I	I	pns11	I	i	0
here	here	av	here	here	0
present	present	j	present	present	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
small	small	j	small	small	0
Enlargements	Enlargements	n2	Enlargements	enlargement	0
.	.	.	.	.	1
I	I	pns11	I	i	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
of	of	pp-f	of	of	0
publishing	publishing	vvg	publishing	publish	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
importunity	importunity	n1	importunity	importunity	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
hath	hath	vhz	hath	have	0
prevailed	prevailed	vvn	prevailed	prevail	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
tran	tran	vvd	tran	tran	0
∣	∣	sy	∣	∣	0
scribe	scribe	n1	scribe	scribe	0
and	and	cc	and	and	0
print	print	vvi	print	print	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
Subject	Subject	j-jn	Subject	subject	0
insisted	insisted	vvd	insisted	insist	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
is	is	vbz	is	be	0
weighty	weighty	j	weighty	weighty	0
;	;	;	;	;	0
it	it	pn31	it	it	0
treats	treats	vvz	treats	treat	0
of	of	pp-f	of	of	0
putting	putting	vvg	putting	put	0
off	off	a-acp	off	off	0
our	our	po12	our	our	0
Earthly	Earthly	j	Earthly	earthly	0
Tabernacles	Tabernacles	n2	Tabernacles	tabernacle	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
must	must	vmb	must	must	0
certainly	certainly	av-j	certainly	certain	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
;	;	;	;	;	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
appointed	appointed	vvn	appointed	appoint	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
men	men	n2	men	man	0
once	once	a-acp	once	once	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	1
9.27	9.27	crd	9.27	9.27	0
.	.	.	.	.	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
The	The	dt	The	the	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
House	House	n1	House	house	0
will	will	vmb	will	will	0
once	once	a-acp	once	once	0
Rise	Rise	vvi	Rise	rise	0
,	,	,	,	,	0
and	and	cc	and	and	0
shut	shut	vvd	shut	shut	0
the	the	dt	the	the	0
Door	Door	n1	Door	door	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
House	House	n1	House	house	0
,	,	,	,	,	0
Luke	Luke	av	Lycia	luke	0
13.25	13.25	crd	13.25	13.25	0
.	.	.	.	.	1
He	He	pns31	He	he	0
will	will	vmb	will	will	0
rise	rise	vvi	rise	rise	0
to	to	pc-acp	to	to	0
shut	shut	vvi	shut	shut	0
it	it	pn31	it	it	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
sloth	sloth	n1	sloth	sloth	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
and	and	cc	and	and	0
Negligent	Negligent	j	Negligent	negligent	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
impenitent	impenitent	j	impenitent	impenitent	0
and	and	cc	and	and	0
unbelieving	unbelieving	vvg	unbelieving	unbelieve	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
once	once	a-acp	once	once	0
Risen	Risen	vvn	Risen	rise	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
shut	shut	vvn	shut	shut	0
the	the	dt	the	the	0
door	door	n1	door	door	0
,	,	,	,	,	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
