Right	Right	av-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Could	Could	vmd	Could	can	0
not	not	xx	not	not	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
this	this	d	this	this	0
unpo	unpo	n1	unpo	unpo	0
∣	∣	sy	∣	∣	0
lished	lished	j	lished	lished	0
Discourse	Discourse	n1	Discourse	discourse	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
unworthy	unworthy	j	unworthy	unworthy	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Acceptation	Acceptation	n1	Acceptation	acceptation	0
)	)	)	)	)	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
high	high	j	high	high	0
Patronage	Patronage	n1	Patronage	patronage	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
know	know	vvi	know	know	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
undeserved	undeserved	j	undeserved	undeserving	0
Experience	Experience	n1	Experience	experience	0
)	)	)	)	)	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Angels	Angels	n2	Angels	angel	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
called	called	vvn	called	call	0
Principalities	Principalities	n2	Principalities	principality	0
and	and	cc	and	and	0
Powers	Powers	n2	Powers	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
behold	behold	vvb	behold	behold	0
continually	continually	av-j	continually	continual	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
lords	lords	n2	lords	lord	0
and	and	cc	and	and	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
our	our	po12	our	our	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
Father	Father	n1	Father	father	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
generous	generous	j	generous	generous	0
,	,	,	,	,	0
so	so	av	so	so	0
noble	noble	j	noble	noble	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
loving	loving	vvg	loving	love	0
Condescention	Condescention	n1	Condescension	condescension	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
joyfully	joyfully	av-j	joyfully	joyful	0
undertake	undertake	vvi	undertake	undertake	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Ministring	Ministring	j-vvg	Ministering	minister	0
Spi	Spi	np1	Spi	Spi	0
∣	∣	sy	∣	∣	0
rits	rits	n2	rits	rite	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
Servants	Servants	n2	Servants	servant	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
and	and	cc	and	and	0
