AS	AS	p-acp	AS	as	0
they	they	pns32	they	they	0
somewhat	somewhat	av	somewhat	somewhat	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
precise	precise	j	precise	precise	0
,	,	,	,	,	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
(	(	(	(	(	0
righte	righte	j-jn	right	right	0
Honorable	Honorable	j	Honourable	honourable	0
Earle	Earle	n1	Earl	earl	0
)	)	)	)	)	0
whiche	whiche	r-crq	which	which	0
woulde	woulde	vmd	would	will	0
haue	haue	vhi	have	have	0
noble	noble	j	noble	noble	0
menne	menne	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
suche	suche	d	such	such	0
as	as	c-acp	as	as	0
beare	beare	vvb	bear	bear	0
sway	sway	n1	sway	sway	0
,	,	,	,	,	0
and	and	cc	and	and	0
rule	rule	vvi	rule	rule	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
weale	weale	n1	weal	weal	0
Publike	Publike	j	Public	public	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
man	man	n1	man	man	0
∣	∣	sy	∣	∣	0
ner	ner	zz	ner	ner	0
of	of	pp-f	of	of	0
Sciences	Sciences	n2	Sciences	science	0
greate	greate	j	great	great	0
Ar	Ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
tistes	tistes	fw-fr	tistes	tistes	0
,	,	,	,	,	0
and	and	cc	and	and	0
altogether	altogether	av	altogether	altogether	0
Bookishe	Bookishe	j	Bookish	bookish	0
:	:	:	:	:	0
so	so	av	so	so	0
doo	doo	vdb	do	do	0
I	I	pns11	I	i	0
farre	farre	av-j	far	far	0
dissent	dissent	vvb	dissent	dissent	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
woulde	woulde	vmd	would	will	0
contrarily	contrarily	av-jn	contrarily	contrary	0
haue	haue	vhi	have	have	0
them	them	pno32	them	they	0
vtterly	vtterly	av-j	utterly	utter	0
vnlettered	vnlettered	j	unlettered	unlettered	0
,	,	,	,	,	0
and	and	cc	and	and	0
flatte	flatte	j	flat	flat	0
idiotes	idiotes	n2	idiots	idiot	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
Bookishe	Bookishe	j	Bookish	bookish	0
man	man	n1	man	man	0
busily	busily	av-j	busily	busy	0
attendinge	attendinge	vvg	attending	attend	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
study	study	n1	study	study	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
carefully	carefully	av-j	carefully	careful	0
yenough	yenough	d	enough	enough	0
tender	tender	j	tender	tender	0
the	the	dt	the	the	0
state	state	n1	state	state	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
suche	suche	d	such	such	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
propertie	propertie	n1	property	property	0
of	of	pp-f	of	of	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
breadeth	breadeth	vvz	breedeth	breed	0
a	a	dt	a	a	0
contempt	contempt	n1	contempt	contempt	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
thinges	thinges	n2	things	thing	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
ignorant	ignorant	j	ignorant	ignorant	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
moste	moste	av-ds	most	most	0
euident	euident	j	evident	evident	0
and	and	cc	and	and	0
plaine	plaine	j	plain	plain	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
haue	haue	vhi	have	have	0
no	no	dx	no	no	0
man	man	n1	man	man	0
∣	∣	sy	∣	∣	0
