Right	Right	av-jn	Right	right	0
honorable	honorable	j	honourable	honourable	0
,	,	,	,	,	0
YOu	YOu	pn22	YOu	you	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
present	present	j	present	present	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
a	a	dt	a	a	0
shadow	shadow	n1	shadow	shadow	0
,	,	,	,	,	0
and	and	cc	and	and	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
shadow	shadow	n1	shadow	shadow	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
not	not	xx	not	not	0
the	the	dt	the	the	0
very	very	j	very	very	0
things	things	n2	things	thing	0
themselves	themselves	px32	themselves	themselves	0
;	;	;	;	;	0
not	not	xx	not	not	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
for	for	p-acp	for	for	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
even	even	av	even	even	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
the	the	dt	the	the	0
true	true	j	true	true	0
anoint	anoint	vvb	anoint	anoint	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
,	,	,	,	,	0
judg	judg	vvb	judge	judge	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
seeing	seeing	vvg	seeing	see	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Eye	Eye	n1	Eye	eye	0
,	,	,	,	,	0
and	and	cc	and	and	0
hearing	hearing	vvg	hearing	hear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ear	Ear	n1	Ear	ear	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
do	do	vdi	do	do	0
righteous	righteous	j	righteous	righteous	0
Judgment	Judgment	n1	Judgement	judgement	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
,	,	,	,	,	0
not	not	xx	not	not	0
upon	upon	p-acp	upon	upon	0
King	King	n1	King	king	0
Charles	Charles	np1	Charles	Charles	0
for	for	p-acp	for	for	0
All	All	d	All	all	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
King	King	n1	King	king	0
Lucifer	Lucifer	np1	Lucifer	Lucifer	0
in	in	p-acp	in	in	0
All	All	d	All	all	0
,	,	,	,	,	0
King	King	n1	King	king	0
,	,	,	,	,	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
Army	Army	n1	Army	army	0
,	,	,	,	,	0
All.	All.	d	All.	all	0
This	This	d	This	this	0
is	is	vbz	is	be	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
