My	My	po11	My	my	0
Dear	Dear	j-jn	Dear	dear	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
SOlomon	SOlomon	np1	SOlomon	SOlomon	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
The	The	dt	The	the	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
kinde	kinde	n1	kind	kind	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
poor	poor	j	poor	poor	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
then	then	cs	then	than	0
a	a	dt	a	a	0
liar	liar	n1	liar	liar	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
19.22	19.22	crd	19.22	19.22	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
promise	promise	vvi	promise	promise	0
these	these	d	these	these	0
Notes	Notes	n2	Notes	note	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
here	here	av	here	here	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
vote	vote	vvb	vote	vote	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
service	service	n1	service	service	0
)	)	)	)	)	0
a	a	dt	a	a	0
kinde	kinde	j	kind	kind	0
acceptance	acceptance	n1	acceptance	acceptance	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
.	.	.	.	.	1
You	You	pn22	You	you	0
will	will	vmb	will	will	0
finde	finde	vvi	find	find	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
man	man	n1	man	man	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mite	mite	n1	mite	mite	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
hearty	hearty	j	hearty	hearty	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
e	e	fw-la	e	e	0
∣	∣	sy	∣	∣	0
ternal	ternal	j	ternal	ternal	0
happinesse	happinesse	n1	happiness	happiness	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
