MOST	MOST	av-ds	MOST	most	0
Honou	Honou	j	Honou	honou	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
Lady	Lady	n1	Lady	lady	0
;	;	;	;	;	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
least	least	ds	least	least	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ver	Ver	fw-la	Ver	ver	0
∣	∣	sy	∣	∣	0
tues	tues	n2	tues	tue	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
proud	proud	j	proud	proud	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Vertues	Vertues	n2	Virtues	virtue	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Angells	Angells	n2	Angels	angel	0
that	that	cst	that	that	0
fell	fell	vvd	fell	fall	0
,	,	,	,	,	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
perhaps	perhaps	av	perhaps	perhaps	0
not	not	xx	not	not	0
fal	fal	vvi	fall	fall	0
∣	∣	sy	∣	∣	0
len	len	n1	len	len	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
delight	delight	vvb	delight	delight	0
so	so	av	so	so	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
Humblenesse	Humblenesse	n1	Humbleness	humbleness	0
;	;	;	;	;	0
It	It	pn31	It	it	0
makes	makes	vvz	makes	make	0
mee	mee	pno11	me	i	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
Present	Present	vvi	Present	present	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
to	to	a-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
these	these	d	these	these	0
Psalmes	Psalmes	n2	Psalms	psalm	0
of	of	pp-f	of	of	0
Davids	Davids	npg1	Davids	David	0
Humiliation	Humiliation	n1	Humiliation	humiliation	0
.	.	.	.	.	1
How	How	q-crq	How	how	0
happie	happie	j	happy	happy	0
were	were	vbdr	were	be	0
I	I	pns11	I	i	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
Des	Des	fw-fr	Des	des	0
∣	∣	sy	∣	∣	0
cant	cant	fw-mi	cant	cant	0
,	,	,	,	,	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
Davids	Davids	npg1	Davids	David	0
plaine	plaine	j	plain	plain	0
song	song	n1	song	song	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
wan	wan	j	wan	wan	0
∣	∣	sy	∣	∣	0
ting	ting	n1	ting	thing	0
in	in	p-acp	in	in	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
Me	Me	pno11	Me	i	0
∣	∣	sy	∣	∣	0
ditations	ditations	n2	ditations	ditation	0
will	will	vmb	will	will	0
happily	happily	av-j	happily	happy	0
supply	supply	vvi	supply	supply	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
be	be	vbi	be	be	0
excellent	excellent	j	excellent	excellent	0
,	,	,	,	,	0
being	being	vbg	being	be	0
followed	followed	vvn	followed	follow	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
