To	To	p-acp	To	to	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
place	place	n1	place	place	0
that	that	cst	that	that	0
love	love	vvb	love	love	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
sincerity	sincerity	n1	sincerity	sincerity	0
and	and	cc	and	and	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
wait	wait	vvb	wait	wait	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
glorious	glorious	j	glorious	glorious	0
appearing	appearing	vvg	appearing	appear	0
,	,	,	,	,	0
(	(	(	(	(	0
more	more	av-dc	more	more	0
especi	especi	fw-fr	especi	especi	0
∣	∣	sy	∣	∣	0
ally	ally	n1	alley	ally	0
unto	unto	p-acp	unto	unto	0
that	that	d	that	that	0
Remnant	Remnant	n1	Remnant	remnant	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
stand	stand	vvb	stand	stand	0
more	more	av-dc	more	more	0
particularly	particularly	av-j	particularly	particular	0
related	related	vvn	related	relate	0
)	)	)	)	)	0
Grace	Grace	n1	Grace	grace	0
be	be	vbb	be	be	0
multiplied	multiplied	vvn	multiplied	multiply	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
encrease	encrease	n1	increase	increase	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
and	and	cc	and	and	0
Love	Love	n1	Love	love	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
Jesus	Jesus	np1	Jesus	Jesus	0
the	the	dt	the	the	0
Anointed	Anointed	j-vvn	Anointed	anoint	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Comforter	Comforter	n1	Comforter	comforter	0
,	,	,	,	,	0
Christian	Christian	np1	Christian	Christian	0
Salutation	Salutation	n1	Salutation	salutation	0
.	.	.	.	.	1
Well-beloved	Well-beloved	j	Well-beloved	well-beloved	0
,	,	,	,	,	0
ITs	ITs	po31	ITs	its	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
comfort	comfort	n1	comfort	comfort	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
poor	poor	j	poor	poor	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
spised	spised	j	spised	spised	0
people	people	n1	people	people	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
dark	dark	j	dark	dark	0
day	day	n1	day	day	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
his	his	po31	his	his	0
nothing-ones	nothing-ones	j	nothing-ones	nothing-ones	0
(	(	(	(	(	0
that	that	cst	that	that	0
ei	ei	n1	ei	ei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
have	have	vhb	have	have	0
or	or	cc	or	or	0
do	do	vdb	do	do	0
suffer	suffer	vvi	suffer	suffer	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sake	sake	n1	sake	sake	0
of	of	pp-f	of	of	0
blessed	blessed	j-vvn	blessed	bless	0
Jesus	Jesus	np1	Jesus	Jesus	0
)	)	)	)	)	0
without	without	p-acp	without	without	0
some	some	d	some	some	0
signal	signal	n1	signal	signal	0
tokens	tokens	n2	tokens	token	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
comforting	comforting	vvg	comforting	comfort	0
and	and	cc	and	and	0
strengthening-presence	strengthening-presence	n1	strengthening-presence	strengthening-presence	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
good	good	j	good	good	0
measure	measure	n1	measure	measure	0
kept	kept	vvn	kept	keep	0
from	from	p-acp	from	from	0
fainting	fainting	vvg	fainting	faint	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
seal	seal	vvi	seal	seal	0
up	up	a-acp	up	up	0
instruction	instruction	n1	instruction	instruction	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
leading	leading	vvg	leading	lead	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Rivers	Rivers	n2	Rivers	river	0
of	of	pp-f	of	of	0
Pleasures	Pleasures	n2	Pleasures	pleasure	0
,	,	,	,	,	0
causing	causing	vvg	causing	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
drink	drink	vvi	drink	drink	0
deep	deep	j-jn	deep	deep	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
Free-Grace	Free-Grace	n1	Free-Grace	free-grace	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
dear	dear	j-jn	dear	dear	0
Son	Son	n1	Son	son	0
:	:	:	:	:	0
Oh	Oh	uh	O	oh	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
choice	choice	j	choice	choice	0
Mercy	Mercy	n1	Mercy	mercy	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Most	Most	av-ds	Most	most	0
High	High	j	High	high	0
God	God	np1	God	God	0
should	should	vmd	should	shall	0
so	so	av	so	so	0
far	far	av-j	far	far	0
condescend	condescend	vvi	condescend	condescend	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
regard	regard	n1	regard	regard	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
worthless	worthless	j	worthless	worthless	0
Crea	Crea	n1	Crea	crea	0
∣	∣	sy	∣	∣	0
tures	tures	av	tures	tures	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
fulness	fulness	n1	fullness	fullness	0
so	so	av	so	so	0
much	much	av-d	much	much	0
provoked	provoked	vvn	provoked	provoke	0
the	the	dt	the	the	0
Eternal	Eternal	j	Eternal	eternal	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
thankfulness	thankfulness	n1	thankfulness	thankfulness	0
and	and	cc	and	and	0
mis-improvement	mis-improvement	n1	mis-improvement	mis-improvement	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Choice	Choice	j	Choice	choice	0
Mercy	Mercy	n1	Mercy	mercy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
