THE	THE	dt	THE	the	0
counsell	counsell	n1	counsel	counsel	0
giuen	giuen	vvn	given	give	0
vs	vs	pno12	us	we	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
auncient	auncient	j-jn	ancient	ancient	0
,	,	,	,	,	0
aduising	aduising	vvg	advising	advise	0
each	each	d	each	each	0
one	one	crd	one	one	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
honorable	honorable	j	honourable	honourable	0
,	,	,	,	,	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
couet	couet	vvi	covet	covet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
:	:	:	:	:	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
well	well	av	well	well	0
,	,	,	,	,	0
and	and	cc	and	and	0
duly	duly	av-jn	duly	due	0
considered	considered	vvn	considered	consider	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
reiected	reiected	vvn	rejected	reject	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
thereby	thereby	av	thereby	thereby	0
taught	taught	vvn	taught	teach	0
two	two	crd	two	two	0
especiall	especiall	j	especial	especial	0
pointes	pointes	n2	points	point	0
,	,	,	,	,	0
most	most	ds	most	most	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
thie	thie	j-jn	thie	thie	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
imbraced	imbraced	vvn	embraced	embrace	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
.	.	.	.	.	1
The	The	dt	The	the	0
firste	firste	ord	firste	first	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
more	more	av-dc	more	more	0
decent	decent	j	decent	decent	0
,	,	,	,	,	0
commendable	commendable	j	commendable	commendable	0
,	,	,	,	,	0
or	or	cc	or	or	0
yet	yet	av	yet	yet	0
more	more	dc	more	more	0
benefi	benefi	n2	benefi	benefi	0
∣	∣	sy	∣	∣	0
ciall	ciall	j	ciall	ciall	0
to	to	pc-acp	to	to	0
man	man	vvi	man	man	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
contented	contented	vvn	contented	content	0
,	,	,	,	,	0
and	and	cc	and	and	0
constantly	constantly	av-j	constantly	constant	0
stande	stande	vvi	stand	stand	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
calling	calling	n-vvg	calling	call	0
:	:	:	:	:	0
without	without	p-acp	without	without	0
coueting	coueting	vvg	coveting	covet	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
ofte	ofte	av	oft	oft	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
fond	fond	j	found	fond	0
affec	affec	fw-la	affec	affec	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
shall	shall	vmb	shall	shall	0
egge	egge	n1	egg	egg	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
other	other	j-jn	other	other	0
then	then	av	then	then	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
chaunging	chaunging	vvg	changing	change	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
liuing	liuing	vvg	living	live	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
that	that	d	that	that	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Numa	Numa	np1	Numa	Numa	0
Pompilius	Pompilius	np1	Pompilius	Pompilius	0
(	(	(	(	(	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
called	called	vvd	called	call	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
)	)	)	)	)	0
said	said	vvd	said	say	0
:	:	:	:	:	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
change	change	n1	change	change	0
more	more	av-dc	more	more	0
daungerous	daungerous	j	dangerous	dangerous	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
eschewed	eschewed	vvn	eschewed	eschew	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
warie	warie	j	wary	wary	0
man	man	n1	man	man	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
chaunging	chaunging	vvg	changing	change	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
calling	calling	n-vvg	calling	call	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
liuing	liuing	vvg	living	live	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
The	The	dt	The	the	0
seconde	seconde	ord	seconde	second	0
,	,	,	,	,	0
and	and	cc	and	and	0
cheefest	cheefest	js-jn	chiefest	chief	0
,	,	,	,	,	0
is	is	vbz	is	be	0
:	:	:	:	:	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
one	one	pi	one	one	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
beside	beside	p-acp	beside	beside	0
his	his	po31	his	his	0
apparant	apparant	j	apparent	apparent	0
calling	calling	n-vvg	calling	call	0
made	made	vvd	made	make	0
by	by	p-acp	by	by	0
mans	mans	ng1	men	man	0
meanes	meanes	n2	means	mean	0
)	)	)	)	)	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
secretly	secretly	av-jn	secretly	secret	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
vnspeakable	vnspeakable	j	unspeakable	unspeakable	0
prouidence	prouidence	n1	providence	providence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
vocation	vocation	n1	vocation	vocation	0
:	:	:	:	:	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
liuing	liuing	vvg	living	live	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
.	.	.	.	.	1
And	And	cc	And	and	0
who	who	q-crq	who	who	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
his	his	po31	his	his	0
particular	particular	j	particular	particular	0
distinct	distinct	j	distinct	distinct	0
talent	talent	n1	talon	talon	0
assigned	assigned	vvn	assigned	assign	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
employed	employed	vvn	employed	employ	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
glorie	glorie	n1	glory	glory	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
cōmon	cōmon	j	common	common	0
vtilitie	vtilitie	n1	utility	utility	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
societie	societie	n1	society	society	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
men	men	n2	men	man	0
?	?	?	?	?	1
Which	Which	r-crq	Which	which	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
shoulde	shoulde	vmd	should	shall	0
appeare	appeare	vvi	appear	appear	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
why	why	c-crq	why	why	0
that	that	d	that	that	0
Philosophers	Philosophers	n2	Philosophers	philosopher	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Seneca	Seneca	np1	Seneca	Seneca	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
that	that	cst	that	that	0
a	a	av	a	a	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
ced	ced	vvi	ced	ce	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
or	or	cc	or	or	0
inclination	inclination	n1	inclination	inclination	0
,	,	,	,	,	0
seldome	seldome	av	seldom	seldom	0
or	or	cc	or	or	0
neuer	neuer	av-x	never	never	0
thriueth	thriueth	vvz	thriveth	thrive	0
,	,	,	,	,	0
or	or	cc	or	or	0
bringeth	bringeth	vvz	brings	bring	0
foorth	foorth	av	forth	forth	0
good	good	j	good	good	0
fruite	fruite	n1	fruit	fruit	0
:	:	:	:	:	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
of	of	pp-f	of	of	0
aduice	aduice	n1	advice	advice	0
that	that	cst	that	that	0
chil	chil	fw-la	chil	chil	0
∣	∣	sy	∣	∣	0
dren	dren	n1	dren	dren	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
atteined	atteined	vvn	attained	attain	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
yeres	yeres	n2	years	year	0
of	of	pp-f	of	of	0
discretion	discretion	n1	discretion	discretion	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnderstanding	vnderstanding	vvg	understanding	understand	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
partely	partely	av	partly	partly	0
be	be	vbi	be	be	0
permitted	permitted	vvn	permitted	permit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Facultie	Facultie	n1	Faculty	faculty	0
,	,	,	,	,	0
Occupation	Occupation	n1	Occupation	occupation	0
,	,	,	,	,	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
Science	Science	n1	Science	science	0
,	,	,	,	,	0
or	or	cc	or	or	0
Trade	Trade	n1	Trade	trade	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
they	they	pns32	they	they	0
best	best	av-js	best	best	0
like	like	vvb	like	like	0
to	to	pc-acp	to	to	0
followe	followe	vvi	follow	follow	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
deede	deede	n1	deed	deed	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
part	part	n1	part	part	0
,	,	,	,	,	0
they	they	pns32	they	they	0
thriue	thriue	vvi	thrive	thrive	0
,	,	,	,	,	0
and	and	cc	and	and	0
profite	profite	n1	profit	profit	0
best	best	av-js	best	best	0
.	.	.	.	.	1
Suche	Suche	np1	Suche	Suche	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
secrete	secrete	j-jn	secret	secret	0
furtheraunces	furtheraunces	ng1	furtherances	furtherances	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
moditie	moditie	n1	moditie	moditie	0
,	,	,	,	,	0
ease	ease	n1	ease	ease	0
,	,	,	,	,	0
and	and	cc	and	and	0
releefe	releefe	n1	relief	relief	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
creatures	creatures	n2	creatures	creature	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
if	if	cs	if	if	0
a	a	dt	a	a	0
man	man	n1	man	man	0
doe	doe	vdb	do	do	0
well	well	av	well	well	0
consider	consider	vvi	consider	consider	0
their	their	po32	their	their	0
youthfull	youthfull	j	youthful	youthful	0
course	course	n1	course	course	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
fayle	fayle	vvi	fail	fail	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
children	children	n2	children	child	0
,	,	,	,	,	0
almoste	almoste	av	almost	almost	0
euen	euen	av-j	even	even	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
cradle	cradle	n1	cradle	cradle	0
,	,	,	,	,	0
and	and	cc	and	and	0
first	first	ord	first	first	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
,	,	,	,	,	0
giuen	giuen	vvn	given	give	0
to	to	p-acp	to	to	0
like	like	j	like	like	0
or	or	cc	or	or	0
mislike	mislike	vvi	mislike	mislike	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
choose	choose	vvi	choose	choose	0
or	or	cc	or	or	0
refuse	refuse	vvi	refuse	refuse	0
,	,	,	,	,	0
&	&	cc	&	and	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
apt	apt	j	apt	apt	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
then	then	av	then	then	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
giuen	giuen	vvn	given	give	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
forme	forme	n1	form	form	0
of	of	pp-f	of	of	0
Architec	Architec	np1	Architec	Architec	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
:	:	:	:	:	0
some	some	d	some	some	0
to	to	p-acp	to	to	0
Letters	Letters	n2	Letters	letter	0
,	,	,	,	,	0
some	some	d	some	some	0
to	to	p-acp	to	to	0
Armes	Armes	n2	Arms	arm	0
,	,	,	,	,	0
some	some	d	some	some	0
to	to	p-acp	to	to	0
Sciences	Sciences	n2	Sciences	science	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mechanicall	Mechanicall	j	Mechanical	mechanical	0
occupations	occupations	n2	occupations	occupation	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
foorth	foorth	av	forth	forth	0
.	.	.	.	.	1
All	All	av-d	All	all	0
,	,	,	,	,	0
moste	moste	av-ds	most	most	0
apparent	apparent	j	apparent	apparent	0
tokens	tokens	n2	tokens	token	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
euident	euident	j	evident	evident	0
signes	signes	n2	signs	sign	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
secrete	secrete	j-jn	secret	secret	0
vocation	vocation	n1	vocation	vocation	0
,	,	,	,	,	0
surpassing	surpassing	vvg	surpassing	surpass	0
the	the	dt	the	the	0
comprehension	comprehension	n1	comprehension	comprehension	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
this	this	d	this	this	0
auncient	auncient	j-jn	ancient	ancient	0
counsell	counsell	n1	counsel	counsel	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
whitte	whitte	n1	whit	whit	0
dissenting	dissenting	vvg	dissenting	dissent	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
point	point	n1	point	point	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
aduice	aduice	n1	advice	advice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
coelestiall	coelestiall	j	celestial	celestial	0
Philo	Philo	np1	Philo	Philo	0
∣	∣	sy	∣	∣	0
sopher	sopher	n1	sopher	sopher	0
,	,	,	,	,	0
and	and	cc	and	and	0
moste	moste	av-ds	most	most	0
blessed	blessed	j-vvn	blessed	bless	0
Apostle	Apostle	n1	Apostle	apostle	0
Saint	Saint	n1	Saint	saint	0
Paule	Paule	np1	Paule	Paul	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
vp	vp	p-acp	up	up	0
∣	∣	sy	∣	∣	0
pon	pon	av	pon	pon	0
this	this	d	this	this	0
