WHen	WHen	c-crq	WHen	when	0
Anna	Anna	np1	Anna	Anna	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
Samuel	Samuel	np1	Samuel	Samuel	0
had	had	vhd	had	have	0
brought	brought	vvn	brought	bring	0
vp	vp	a-acp	up	up	0
her	her	po31	her	her	0
child	child	n1	child	child	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
she	she	pns31	she	she	0
had	had	vhd	had	have	0
obtained	obtained	vvn	obtained	obtain	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
earnest	earnest	j	earnest	earnest	0
prayers	prayers	n2	prayers	prayer	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
from	from	p-acp	from	from	0
her	her	po31	her	her	0
selfe	selfe	n1	self	self	0
the	the	dt	the	the	0
reproch	reproch	n1	reproach	reproach	0
of	of	pp-f	of	of	0
barennesse	barennesse	n1	barennesse	barennesse	0
:	:	:	:	:	0
she	she	pns31	she	she	0
consecrated	consecrated	vvd	consecrated	consecrate	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
before	before	p-acp	before	before	0
Eli	Eli	np1	Eli	Eli	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
Sam.	Sam.	np1	Sam.	Sam	0
1.28	1.28	crd	1.28	1.28	0
.	.	.	.	.	1
&	&	cc	&	and	0
2	2	crd	2	2	0
.	.	.	.	.	1
18.that	18.that	av	18.that	18.that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
liue	liue	vvi	live	live	0
and	and	cc	and	and	0
serue	serue	vvi	serve	serve	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
like	like	j	like	like	0
maner	maner	n1	manner	manner	0
I	I	pns11	I	i	0
desiring	desiring	vvg	desiring	desire	0
to	to	pc-acp	to	to	0
consecrate	consecrate	vvi	consecrate	consecrate	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
my	my	po11	my	my	0
Samuel	Samuel	np1	Samuel	Samuel	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
first	first	ord	first	first	0
child	child	n1	child	child	0
of	of	pp-f	of	of	0
trauaile	trauaile	n1	travail	travail	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
uen	uen	n1	uen	uen	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
barrennes	barrennes	n1	barrenness	barrenness	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
,	,	,	,	,	0
fathers	fathers	n2	father's	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
welbeloued	welbeloued	j	well-beloved	well-beloved	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
ei	ei	n1	ei	ei	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
are	are	vbr	are	be	0
already	already	av	already	already	0
or	or	cc	or	or	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
trust	trust	n1	trust	trust	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
any	any	d	any	any	0
way	way	n1	way	way	0
)	)	)	)	)	0
2.	2.	crd	2.	2.	1
Cor.	Cor.	np1	Cor.	Cor.	0
6.16	6.16	crd	6.16	6.16	0
.	.	.	.	.	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
li	li	n1	li	livre	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
God	God	n1	God	god	0
.	.	.	.	.	1
Perhaps	Perhaps	av	Perhaps	perhaps	0
a	a	dt	a	a	0
rash	rash	j	rash	rash	0
enterprise	enterprise	n1	enterprise	enterprise	0
,	,	,	,	,	0
&	&	cc	&	and	0
vndertaken	vndertaken	vvn	undertaken	undertake	0
somewhat	somewhat	av	somewhat	somewhat	0
more	more	n1	more	moor	0
boldly	boldly	av-j	boldly	bold	0
,	,	,	,	,	0
then	then	av	then	then	0
aduisedly	aduisedly	av-vvn	advisedly	advise	0
:	:	:	:	:	0
chiefly	chiefly	av-jn	chiefly	chief	0
séeing	séeing	vvg	seeing	see	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
so	so	av	so	so	0
far	far	av-j	far	far	0
inferior	inferior	j-jn	inferior	inferior	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ripenes	ripenes	n1	ripeness	ripeness	0
of	of	pp-f	of	of	0
Samuel	Samuel	np1	Samuel	Samuel	0
.	.	.	.	.	1
And	And	cc	And	and	0
truely	truely	av-j	truly	true	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
hetherto	hetherto	av	hitherto	hitherto	0
béene	béene	vbn	been	be	0
stil	stil	av	still	still	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
leiffer	leiffer	vvi	leiffer	leiffer	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
brought	brought	vvn	brought	bring	0
foorth	foorth	av	forth	forth	0
(	(	(	(	(	0
rather	rather	av	rather	rather	0
as	as	c-acp	as	as	0
vntimely	vntimely	j	untimely	untimely	0
fruites	fruites	n2	fruits	fruit	0
,	,	,	,	,	0
then	then	av	then	then	0
perfit	perfit	j	perfect	perfect	0
children	children	n2	children	child	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
within	within	a-acp	within	within	0
,	,	,	,	,	0
then	then	av	then	then	0
come	come	vvb	come	come	0
abroad	abroad	av	abroad	abroad	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
light	light	n1	light	light	0
;	;	;	;	;	0
&	&	cc	&	and	0
stay	stay	vvb	stay	stay	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
court	court	n1	court	court	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
,	,	,	,	,	0
then	then	av	then	then	0
presse	presse	vvb	press	press	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
béen	béen	vbn	been	be	0
dealt	dealt	vvn	dealt	deal	0
with	with	p-acp	with	with	0
both	both	d	both	both	0
oft	oft	av	oft	oft	0
,	,	,	,	,	0
and	and	cc	and	and	0
earnestly	earnestly	av-j	earnestly	earnest	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
very	very	j	very	very	0
frends	frends	n2	friends	friend	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
suffer	suffer	vvi	suffer	suffer	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
