THE	THE	dt	THE	the	0
impugnations	impugnations	n2	impugnations	impugnation	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
enemie	enemie	n1	enemy	enemy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Church	Church	n1	Church	church	0
so	so	av	so	so	0
strangely	strangely	av-j	strangely	strange	0
&	&	cc	&	and	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
uersly	uersly	av-j	uersly	uers	0
maketh	maketh	vv2	makes	make	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
marueiled	marueiled	vvd	marveled	marvel	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
true	true	j	true	true	0
Christian	Christian	njp	Christian	christian	0
heart	heart	n1	heart	heart	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
lamented	lamented	vvn	lamented	lament	0
.	.	.	.	.	1
They	They	pns32	They	they	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
condemne	condemne	vvb	condemn	condemn	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
falling	falling	vvg	falling	fall	0
away	away	av	away	away	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
:	:	:	:	:	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
sprong	sprong	vvn	sprung	spring	0
vp	vp	a-acp	up	up	0
amongest	amongest	p-acp	amongst	amongst	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
gone	gone	vvn	gone	go	0
out	out	av	out	out	0
from	from	p-acp	from	from	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
wee	wee	pns12	we	we	0
approch	approch	vvb	approach	approach	0
so	so	av	so	so	0
neere	neere	av-j	near	near	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
hold	hold	vvb	hold	hold	0
vs	vs	pno12	us	we	0
as	as	p-acp	as	as	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
tichristian	tichristian	n1	tichristian	tichristian	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
shaking	shaking	vvg	shaking	shake	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
Popes	Popes	n2	Popes	pope	0
go	go	vvb	go	go	0
∣	∣	sy	∣	∣	0
uernment	uernment	n1	uernment	uernment	0
,	,	,	,	,	0
whome	whome	ro-crq	whom	who	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
Christes	Christes	npg1	Christes	Christ	0
vi	vi	crd	vi	vi	0
∣	∣	sy	∣	∣	0
car	car	n1	car	car	0
:	:	:	:	:	0
the	the	dt	the	the	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
retaine	retaine	vvb	retain	retain	0
(	(	(	(	(	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
)	)	)	)	)	0
his	his	po31	his	his	0
gouernment	gouernment	n1	government	government	0
still	still	av	still	still	0
,	,	,	,	,	0
&	&	cc	&	and	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
bondage	bondage	n1	bondage	bondage	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
say	say	vvi	say	say	0
