WORTHY	WORTHY	j	WORTHY	worthy	0
SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
SO	SO	av	SO	so	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
small	small	j	small	small	0
Piece	Piece	n1	Piece	piece	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
(	(	(	(	(	0
Originally	Originally	av-j	Originally	original	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
Latine	Latine	jp	Latin	latin	0
,	,	,	,	,	0
was	was	vbds	was	be	0
dedicated	dedicated	vvn	dedicated	dedicate	0
to	to	p-acp	to	to	0
no	no	dx	no	no	0
lesse	lesse	av-dc	less	less	0
a	a	dt	a	a	0
Personage	Personage	n1	Personage	personage	0
then	then	cs	then	than	0
a	a	dt	a	a	0
Queen	Queen	n1	Queen	queen	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
Queen	Queen	n1	Queen	queen	0
Eliza	Eliza	np1	Eliza	Eliza	0
∣	∣	sy	∣	∣	0
beth	beth	zz	beth	beth	0
of	of	pp-f	of	of	0
blessed	blessed	vvn	blessed	bless	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
wherupon	wherupon	c-crq	whereupon	whereupon	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
induced	induced	vvn	induced	induce	0
&	&	cc	&	and	0
moved	moved	vvd	moved	move	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
possibly	possibly	av-j	possibly	possible	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
disdain	disdain	vvi	disdain	disdain	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
its	its	po31	its	its	0
Additi	Additi	fw-la	Additi	additi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
in	in	p-acp	in	in	0
English	English	np1	English	English	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
confident	confident	j	confident	confident	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
ticular	ticular	j	ticular	ticular	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
these	these	d	these	these	0
two	two	crd	two	two	0
(	(	(	(	(	0
ve	ve	pns12	we	we	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
sufficient	sufficient	j	sufficient	sufficient	0
)	)	)	)	)	0
grounds	grounds	n2	grounds	ground	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Your	Your	po22	Your	your	0
bountiful	bountiful	j	bountiful	bountiful	0
accept	accept	vvb	accept	accept	0
∣	∣	sy	∣	∣	0
ance	ance	n1	ance	ance	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Triplex	Triplex	n1	Triplex	triplex	0
Memo	Memo	np1	Memo	Memo	0
∣	∣	sy	∣	∣	0
riale	riale	n1	riale	riale	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
of	of	a-acp	of	off	0
as	as	p-acp	as	as	0
little	little	j	little	little	0
worth	worth	n1	worth	worth	0
as	as	c-acp	as	as	0
Bulk	Bulk	n1	Bulk	bulk	0
,	,	,	,	,	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
acceptance	acceptance	n1	acceptance	acceptance	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
found	found	vvd	found	find	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
The	The	dt	The	the	0
generous	generous	j	generous	generous	0
and	and	cc	and	and	0
chearful	chearful	j	cheerful	cheerful	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
couragement	couragement	n1	couragement	couragement	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
next	next	ord	next	next	0
place	place	n1	place	place	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
wayes	wayes	n2	ways	way	0
given	given	vvn	given	give	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
terprize	terprize	n1	terprize	terprize	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
certainly	certainly	av-j	certainly	certain	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
looked	looked	vvn	looked	look	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
light	light	n1	light	light	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
put	put	vvi	put	put	0
Spirit	Spirit	n1	Spirit	spirit	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
Servant	Servant	n1	Servant	servant	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
travel	travel	vvi	travel	travel	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Birth	Birth	n1	Birth	birth	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
Now	Now	av	Now	now	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
Providence	Providence	n1	Providence	providence	0
and	and	cc	and	and	0
your	your	po22	your	your	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
so	so	av	so	so	0
(	(	(	(	(	0
incompleatly	incompleatly	av-j	incompletely	incomplete	0
)	)	)	)	)	0
finished	finished	vvd	finished	finish	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
:	:	:	:	:	0
It	It	pn31	It	it	0
layes	layes	vvz	lays	lay	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
and	and	cc	and	and	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
knowledges	knowledges	n2	knowledges	knowledge	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
minent	minent	j	minent	minent	0
,	,	,	,	,	0
though	though	cs	though	though	0
(	(	(	(	(	0
poor	poor	j	poor	poor	0
)	)	)	)	)	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
next	next	ord	next	next	0
,	,	,	,	,	0
and	and	cc	and	and	0
immediate	immediate	j	immediate	immediate	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
wil	wil	vvi	will	will	0
∣	∣	sy	∣	∣	0
lingly	lingly	av-j	lingly	ling	0
beare	beare	n1	bear	bear	0
no	no	dx	no	no	0
name	name	n1	name	name	0
but	but	cc-acp	but	but	0
yours	yours	png22	yours	you	0
.	.	.	.	.	1
Only	Only	j	Only	only	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
chearfulnesse	chearfulnesse	n1	cheerfulness	cheerfulness	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
to	to	p-acp	to	to	0
heare	heare	vvi	hear	hear	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
conception	conception	n1	conception	conception	0
and	and	cc	and	and	0
generation	generation	n1	generation	generation	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
infi	infi	n2	infi	infi	0
∣	∣	sy	∣	∣	0
nitely	nitely	av-j	nitely	nite	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
place	place	n1	place	place	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
serve	serve	vvb	serve	serve	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
a	a	dt	a	a	0
little	little	j	little	little	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
meanes	meanes	n2	means	mean	0
do	do	vdb	do	do	0
compasse	compasse	vvi	compass	compass	0
an	an	dt	and	a	0
help	help	n1	help	help	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
speedy	speedy	j	speedy	speedy	0
acquaintance	acquaintance	n1	acquaintance	acquaintance	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
He	He	pns31	He	he	0
that	that	cst	that	that	0
wrote	wrote	vvd	wrote	write	0
the	the	dt	the	the	0
short	short	j	short	short	0
exemplar	exemplar	n1	exemplar	exemplar	0
hereof	hereof	av	hereof	hereof	0
in	in	p-acp	in	in	0
Latine	Latine	jp	Latin	latin	0
,	,	,	,	,	0
undertook	undertook	vvd	undertook	undertake	0
thus	thus	av	thus	thus	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
man	man	n1	man	man	0
both	both	d	both	both	0
bonum	bonum	fw-la	bonum	bonum	0
Textualem	Textualem	fw-la	Textualem	textualem	0
,	,	,	,	,	0
&	&	cc	&	and	0
bonum	bonum	fw-la	bonum	bonum	0
Theo	Theo	np1	Theo	Theo	0
∣	∣	sy	∣	∣	0
logum	logum	fw-la	logum	logum	0
,	,	,	,	,	0
a	a	dt	a	a	0
good	good	j	good	good	0
Text-man	Text-man	n1	Textman	textman	0
and	and	cc	and	and	0
a	a	dt	a	a	0
good	good	j	good	good	0
Divine	Divine	j-jn	Divine	divine	0
,	,	,	,	,	0
and	and	cc	and	and	0
tru	tru	av-j	true	true	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
do	do	vdi	do	do	0
so	so	av	so	so	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
founded	founded	vvn	founded	found	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
brevity	brevity	n1	brevity	brevity	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
undertake	undertake	vvi	undertake	undertake	0
it	it	pn31	it	it	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
indeavour	indeavour	n1	endeavour	endeavour	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
more	more	av-dc	more	more	0
intelligiblenesse	intelligiblenesse	n1	intelligibleness	intelligibleness	0
and	and	cc	and	and	0
perspicuity	perspicuity	n1	perspicuity	perspicuity	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
that	that	cst	that	that	0
savours	savours	vvz	savours	savour	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
read	read	vvb	read	read	0
this	this	d	this	this	0
book	book	n1	book	book	0
without	without	p-acp	without	without	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fit	fit	n1	fit	fit	0
,	,	,	,	,	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
bear	bear	vvi	bear	bear	0
the	the	dt	the	the	0
blame	blame	n1	blame	blame	0
for	for	c-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
,	,	,	,	,	0
my	my	po11	my	my	0
impertinent	impertinent	j	impertinent	impertinent	0
and	and	cc	and	and	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
