Beloved	Beloved	j-vvn	Beloved	belove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Bowels	Bowels	n2	Bowels	bowel	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
AS	AS	p-acp	AS	as	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
alwayes	alwayes	av	always	always	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
reluctancy	reluctancy	n1	reluctancy	reluctancy	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
whiles	whiles	cs	while	while	0
seeking	seeking	vvg	seeking	seek	0
for	for	p-acp	for	for	0
approbation	approbation	n1	approbation	approbation	0
from	from	p-acp	from	from	0
men	men	n2	men	man	0
:	:	:	:	:	0
so	so	av	so	so	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
alwayes	alwayes	av	always	always	0
perceived	perceived	vvd	perceived	perceive	0
a	a	dt	a	a	0
relu	relu	n1	relu	relu	0
∣	∣	sy	∣	∣	0
ctancy	ctancy	n1	ctancy	ctancy	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
spirits	spirits	n2	spirits	spirit	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
about	about	p-acp	about	about	0
to	to	pc-acp	to	to	0
grant	grant	vvi	grant	grant	0
me	me	pno11	me	i	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
so	so	av	so	so	0
ordinary	ordinary	j	ordinary	ordinary	0
a	a	dt	a	a	0
favour	favour	n1	favour	favour	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
it	it	pn31	it	it	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
more	more	av-dc	more	more	0
scrupulous	scrupulous	j	scrupulous	scrupulous	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
approved	approved	vvd	approved	approve	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
certainly	certainly	av-j	certainly	certain	0
it	it	pn31	it	it	0
made	made	vvd	made	make	0
me	me	pno11	me	i	0
lesse	lesse	av-dc	less	less	0
scruple	scruple	n1	scruple	scruple	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
Non-approval	Non-approval	j	Non-approval	non-approval	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
,	,	,	,	,	0
I	I	pns11	I	i	0
needed	needed	vvd	needed	need	0
not	not	xx	not	not	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
)	)	)	)	)	0
either	either	av-d	either	either	0
Epistles	Epistles	n2	Epistles	epistle	0
of	of	pp-f	of	of	0
commendation	commendation	n1	commendation	commendation	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
or	or	cc	or	or	0
letters	letters	n2	letters	letter	0
of	of	pp-f	of	of	0
commendation	commendation	n1	commendation	commendation	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
;	;	;	;	;	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
our	our	po12	our	our	0
Epistle	Epistle	n1	Epistle	epistle	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
known	known	vvn	known	know	0
and	and	cc	and	and	0
read	read	vvn	read	read	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
.	.	.	.	.	1
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	0
3.2	3.2	crd	3.2	3.2	0
,	,	,	,	,	0
3.	3.	crd	3.	3.	1
Neverthe	Neverthe	np1	Neverthe	Neverthe	0
∣	∣	sy	∣	∣	0
lesse	lesse	av-dc	less	less	0
(	(	(	(	(	0
as	as	p-acp	as	as	0
occasion	occasion	n1	occasion	occasion	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
offered	offered	vvn	offered	offer	0
)	)	)	)	)	0
I	I	pns11	I	i	0
alwayes	alwayes	av	always	always	0
desired	desired	vvd	desired	desire	0
it	it	pn31	it	it	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
That	That	cst	That	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
live	live	vvi	live	live	0
peaceably	peaceably	av-j	peaceably	peaceable	0
amongst	amongst	p-acp	among	among	0
,	,	,	,	,	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
a	a	dt	a	a	0
correspondency	correspondency	n1	correspondency	correspondency	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
neighbouring	neighbouring	j-vvg	neighbouring	neighbour	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
separate	separate	vvi	separate	separate	0
for	for	p-acp	for	for	0
circum	circum	fw-la	circum	circum	0
∣	∣	sy	∣	∣	0
stance	stance	n1	stance	stance	0
,	,	,	,	,	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
agreed	agreed	vvd	agreed	agree	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
That	That	d	That	that	0
(	(	(	(	(	0
while	while	cs	while	while	0
providence	providence	n1	providence	providence	0
made	made	vvd	made	make	0
way	way	n1	way	way	0
)	)	)	)	)	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
charge	charge	n1	charge	charge	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
(	(	(	(	(	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
feared	feared	vvd	feared	fear	0
not	not	xx	not	not	0
my	my	po11	my	my	0
being	being	vbg	being	be	0
troublesome	troublesome	j	troublesome	troublesome	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
