MOst	MOst	ds	MOst	most	0
gracious	gracious	j	gracious	gracious	0
Soue	Soue	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raigne	raigne	n1	reign	reign	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
humi	humi	fw-la	humi	humi	0
∣	∣	sy	∣	∣	0
litie	litie	n1	litie	litie	0
I	I	pns11	I	i	0
offer	offer	vvb	offer	offer	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
learned	learned	j	learned	learned	0
censure	censure	n1	censure	censure	0
,	,	,	,	,	0
the	the	dt	the	the	0
fruits	fruits	n2	fruits	fruit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
fruits	fruits	n2	fruits	fruit	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
likewise	likewise	av	likewise	likewise	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
dutiful	dutiful	j	dutiful	dutiful	0
disposition	disposition	n1	disposition	disposition	0
seuen	seuen	crd	seuen	seven	0
yeeres	yeeres	n2	years	year	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
comming	comming	vvg	coming	come	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
mes	mes	fw-fr	mes	mes	0
∣	∣	sy	∣	∣	0
sengers	sengers	n2	sengers	senger	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
deuoted	deuoted	j-vvn	devoted	devote	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
I	I	pns11	I	i	0
sent	sent	vvd	sent	send	0
into	into	p-acp	into	into	0
Scotland	Scotland	np1	Scotland	Scotland	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
farre	farre	av-j	far	far	0
of	of	pp-f	of	of	0
:	:	:	:	:	0
Second	Second	ord	Second	second	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
I	I	pns11	I	i	0
presented	presented	vvd	presented	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Booke	Booke	n1	Book	book	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
waiting	waiting	n-vvg	waiting	wait	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
late	late	j	late	late	0
progresse	progresse	n1	progress	progress	0
:	:	:	:	:	0
And	And	cc	And	and	0
now	now	av	now	now	0
againe	againe	av	again	again	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sy	Sy	np1	Sy	Sy	0
∣	∣	sy	∣	∣	0
node	node	n1	node	node	0
,	,	,	,	,	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
representati	representati	n1	representati	representati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mon-wealth	mon-wealth	n1	mon-wealth	mon-wealth	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
presumed	presumed	vvn	presumed	presume	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
like	like	j	like	like	0
gracious	gracious	j	gracious	gracious	0
acceptance	acceptance	n1	acceptance	acceptance	0
,	,	,	,	,	0
assu	assu	fw-fr	assu	assu	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
that	that	cst	that	that	0
nothing	nothing	pix	nothing	nothing	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
meth	meth	vvz	meth	m	0
amisse	amisse	av	amiss	amiss	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
scholastical	scholastical	j	scholastical	scholastical	0
exercise	exercise	n1	exercise	exercise	0
,	,	,	,	,	0
that	that	cst	that	that	0
tendeth	tendeth	vvz	tendeth	tend	0
to	to	p-acp	to	to	0
vnion	vnion	n1	union	union	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	p-acp	to	to	0
nourishing	nourishing	vvg	nourishing	nourish	0
a	a	dt	a	a	0
fellowship	fellowship	n1	fellowship	fellowship	0
and	and	cc	and	and	0
communion	communion	n1	communion	communion	0
in	in	p-acp	in	in	0
Ecclesiasticall	Ecclesiasticall	j	Ecclesiastical	ecclesiastical	0
or	or	cc	or	or	0
ci	ci	fw-fr	ci	ci	0
∣	∣	sy	∣	∣	0
uill	uill	vmb	vill	vill	0
affaires	affaires	n2	affairs	affair	0
.	.	.	.	.	1
It	It	pn31	It	it	0
remaineth	remaineth	vvz	remains	remain	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
giue	giue	vvb	give	give	0
,	,	,	,	,	0
dedicate	dedicate	vvb	dedicate	dedicate	0
,	,	,	,	,	0
and	and	cc	and	and	0
addict	addict	vvi	addict	addict	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
and	and	cc	and	and	0
all	all	d	all	all	0
my	my	po11	my	my	0
studies	studies	n2	studies	study	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
seruice	seruice	n1	service	service	0
:	:	:	:	:	0
I	I	pns11	I	i	0
resume	resume	vvb	resume	resume	0
often	often	av	often	often	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
hands	hands	n2	hands	hand	0
your	your	po22	your	your	0
and	and	cc	and	and	0
weighing	weighing	vvg	weighing	weigh	0
the	the	dt	the	the	0
