Dearly	Dearly	av-jn	Dearly	dear	0
beloved	beloved	vvn	beloved	belove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
BY	BY	p-acp	BY	by	0
the	the	dt	the	the	0
special	special	j	special	special	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
good	good	j	good	good	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
Providence	Providence	n1	Providence	providence	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
appointed	appointed	vvn	appointed	appoint	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
a	a	dt	a	a	0
Co-labourer	Co-labourer	n1	Co-labourer	co-labourer	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Vineyard	Vineyard	n1	Vineyard	vineyard	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
reverend	reverend	j-jn	reverend	reverend	0
Pastor	Pastor	n1	Pastor	pastor	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
bears	bears	vvz	bears	bear	0
the	the	dt	the	the	0
burthen	burthen	n1	burden	burden	0
and	and	cc	and	and	0
heat	heat	n1	heat	heat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
day	day	n1	day	day	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
bless	bless	vvb	bless	bless	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
encouragement	encouragement	n1	encouragement	encouragement	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
love	love	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
appearance	appearance	n1	appearance	appearance	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
put	put	vvn	put	put	0
a	a	dt	a	a	0
great	great	j	great	great	0
opportunity	opportunity	n1	opportunity	opportunity	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
doing	doing	vdg	doing	do	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
my	my	po11	my	my	0
labours	labours	n2	labours	labour	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
account	account	vvi	account	account	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
Crown	Crown	n1	Crown	crown	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
rejoycing	rejoycing	vvg	rejoicing	rejoice	0
preached	preached	vvd	preached	preach	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
occasion	occasion	n1	occasion	occasion	0
sometimes	sometimes	av	sometime	sometime	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
Lords	Lords	n2	Lords	lord	0
Day	Day	n1	Day	day	0
(	(	(	(	(	0
though	though	cs	though	though	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
Lords	Lords	n2	Lords	lord	0
day	day	n1	day	day	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
absent	absent	j	absent	absent	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
returned	returned	vvn	returned	return	0
with	with	p-acp	with	with	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Congregation	Congregation	n1	Congregation	congregation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
my	my	po11	my	my	0
dearest	dearest	js-jn	dearest	dear	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
those	those	d	those	those	0
several	several	j	several	several	0
subjects	subjects	n2-jn	subject's	subject	0
upon	upon	p-acp	upon	upon	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
preached	preached	vvn	preached	preach	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
judged	judged	vvn	judged	judge	0
this	this	d	this	this	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
now	now	av	now	now	0
published	published	vvn	published	publish	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
to	to	p-acp	to	to	0
edification	edification	n1	edification	edification	0
,	,	,	,	,	0
being	being	vbg	being	be	0
plain	plain	j	plain	plain	0
and	and	cc	and	and	0
practical	practical	j	practical	practical	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
,	,	,	,	,	0
and	and	cc	and	and	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
doth	doth	vdz	does	do	0
bear	bear	vvi	bear	bear	0
mee	mee	pno11	me	i	0
witness	witness	vvi	witness	witness	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
used	used	vvn	used	use	0
the	the	dt	the	the	0
enticing	enticing	j-vvg	enticing	entice	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
have	have	vhb	have	have	0
endeavoured	endeavoured	vvn	endeavoured	endeavour	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Preach	Preach	vvi	Preach	preach	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
power	power	n1	power	power	0
and	and	cc	and	and	0
demonstration	demonstration	n1	demonstration	demonstration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
account	account	vvb	account	account	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
fittest	fittest	js	fittest	fit	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
them	them	pno32	them	they	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
ignorant	ignorant	j	ignorant	ignorant	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
even	even	av	even	even	0
for	for	c-acp	for	for	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
learnedest	learnedest	js	learnedest	learned	0
,	,	,	,	,	0
wisest	wisest	js	wisest	wise	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
greatest	greatest	js	greatest	great	0
understanding	understanding	n1	understanding	understanding	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
commanded	commanded	vvn	commanded	command	0
to	to	pc-acp	to	to	0
Preach	Preach	vvi	Preach	preach	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Oracles	Oracles	n2	Oracles	oracle	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
Oracles	Oracles	n2	Oracles	oracle	0
use	use	vvb	use	use	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
plain	plain	j	plain	plain	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
lan	lan	zz	lan	lan	0
∣	∣	sy	∣	∣	0
guage	guage	n1	guage	guage	0
,	,	,	,	,	0
though	though	cs	though	though	0
(	(	(	(	(	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
)	)	)	)	)	0
profound	profound	j	profound	profound	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
sense	sense	n1	sense	sense	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
account	account	vvb	account	account	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
hardest	hardest	js	hardest	hard	0
task	task	n1	task	task	0
of	of	pp-f	of	of	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
Mysteries	Mysteries	n2	Mysteries	mystery	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
plain	plain	j	plain	plain	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
wood	wood	n1	wood	wood	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
fittest	fittest	js	fittest	fit	0
for	for	p-acp	for	for	0
build	build	vvi	built	build	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
least	least	av-ds	least	least	0
knotty	knotty	j	knotty	knotty	0
;	;	;	;	;	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
offended	offended	vvn	offended	offend	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
edified	edified	vvn	edified	edify	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
plain	plain	j	plain	plain	0
stile	stile	n1	style	stile	0
and	and	cc	and	and	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
:	:	:	:	:	0
If	If	cs	If	if	0
by	by	p-acp	by	by	0
reading	reading	vvg	reading	read	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
you	you	pn22	you	you	0
bee	bee	vbi	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
title	title	n1	title	title	0
and	and	cc	and	and	0
sum	sum	n1	sum	sum	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
The	The	dt	The	the	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
Godliness	Godliness	n1	Godliness	godliness	0
,	,	,	,	,	0
it	it	pn31	it	it	0
sufficeth	sufficeth	vvz	suffices	suffice	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
one	one	pi	one	one	0
chooseth	chooseth	vvz	chooses	choose	0
a	a	dt	a	a	0
Sword	Sword	n1	Sword	sword	0
,	,	,	,	,	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
ornament	ornament	n1	ornament	ornament	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
use	use	n1	use	use	0
;	;	;	;	;	0
one	one	pi	one	one	0
looks	looks	vvz	looks	look	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Scabbard	Scabbard	n1	Scabbard	scabbard	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
curiosities	curiosities	n2	curiosities	curiosity	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mettle	mettle	n1	mettle	mettle	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
wee	wee	pns12	we	we	0
rather	rather	av-c	rather	rather	0
choose	choose	vvi	choose	choose	0
one	one	pi	one	one	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
blade	blade	n1	blade	blade	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
steel	steel	n1	steel	steel	0
,	,	,	,	,	0
than	than	cs	than	than	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
:	:	:	:	:	0
The	The	dt	The	the	0
two-edged	two-edged	j	two-edged	two-edged	0
Sword	Sword	n1	Sword	sword	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
pierceth	pierceth	vvz	pierces	pierce	0
,	,	,	,	,	0
and	and	cc	and	and	0
divideth	divideth	vvz	divides	divide	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
tween	tween	n1	tween	tween	0
the	the	cs	the	than	0
joynts	joynts	n2	joints	joint	0
and	and	cc	and	and	0
the	the	dt	the	the	0
marrow	marrow	n1	marrow	marrow	0
,	,	,	,	,	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
work	work	n1	work	work	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
use	use	vvb	use	use	0
it	it	pn31	it	it	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
sent	sent	vvn	sent	send	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
glittering	glittering	vvg	glittering	glitter	0
by	by	p-acp	by	by	0
humane	humane	j	humane	humane	0
elo	elo	n1	elo	elo	0
∣	∣	sy	∣	∣	0
quence	quence	n1	quence	quence	0
:	:	:	:	:	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
particular	particular	j	particular	particular	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
avoid	avoid	vvi	avoid	avoid	0
mistakes	mistakes	n2	mistakes	mistake	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
decry	decry	vvi	decry	decry	0
a	a	dt	a	a	0
ga	ga	vvd	gam	give	0
∣	∣	sy	∣	∣	0
rish	rish	zf	rish	rich	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
commend	commend	vvb	commend	commend	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
a	a	dt	a	a	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
cent	cent	n1	cent	cent	0
dress	dress	vvi	dress	dress	0
for	for	p-acp	for	for	0
Truth	Truth	n1	Truth	truth	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
abroad	abroad	av	abroad	abroad	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
I	I	pns11	I	i	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
member	member	n1	member	member	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
young	young	j	young	young	0
Painter	Painter	n1	Painter	painter	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
the	the	dt	the	the	0
picture	picture	n1	picture	picture	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
fair	fair	j	fair	fair	0
woman	woman	n1	woman	woman	0
;	;	;	;	;	0
Pul	Pul	vvb	Pull	pull	0
∣	∣	sy	∣	∣	0
chram	chram	vvb	chram	chram	0
non	non	pix	non	none	0
potuit	potuit	n1	potuit	potuit	0
,	,	,	,	,	0
pinxit	pinxit	fw-la	pinxit	pinxit	0
divitem	divitem	fw-la	divitem	divitem	0
,	,	,	,	,	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
paint	paint	vvi	paint	paint	0
her	her	po31	her	her	0
fair	fair	j	fair	fair	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
painted	painted	vvd	painted	paint	0
her	her	po31	her	her	0
rich	rich	j	rich	rich	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
her	her	po31	her	her	0
picture	picture	n1	picture	picture	0
was	was	vbds	was	be	0
rather	rather	av-c	rather	rather	0
gaudy	gaudy	j	gaudy	gaudy	0
,	,	,	,	,	0
than	than	cs	than	than	0
comely	comely	j	comely	comely	0
and	and	cc	and	and	0
beautiful	beautiful	j	beautiful	beautiful	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
desired	desired	vvd	desired	desire	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
pardon	pardon	vvi	pardon	pardon	0
the	the	dt	the	the	0
plainness	plainness	n1	plainness	plainness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
and	and	cc	and	and	0
my	my	po11	my	my	0
preaching	preaching	vvg	preaching	preach	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
now	now	av	now	now	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
recall	recall	vvi	recall	recall	0
that	that	d	that	that	0
request	request	n1	request	request	0
,	,	,	,	,	0
accounting	accounting	vvg	accounting	account	0
it	it	pn31	it	it	0
unpardonable	unpardonable	j	unpardonable	unpardonable	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
crime	crime	n1	crime	crime	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
advise	advise	vvi	advice	advise	0
you	you	pn22	you	you	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
commend	commend	vvi	commend	commend	0
the	the	dt	the	the	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
deed	deed	n1	deed	deed	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
commendation	commendation	n1	commendation	commendation	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
practise	practise	vvb	practise	practise	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
considently	considently	av-j	confidently	confident	0
say	say	vvb	say	say	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
commend	commend	vvi	commend	commend	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
bless	bless	vvi	bless	bless	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
truths	truths	n2	truths	truth	0
and	and	cc	and	and	0
directions	directions	n2	directions	direction	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
set	set	vvn	set	set	0
down	down	a-acp	down	down	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
:	:	:	:	:	0
Live	Live	vvb	Live	live	0
those	those	d	those	those	0
holy	holy	j	holy	holy	0
books	books	n2	books	book	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
read	read	vvb	read	read	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
like	like	vvi	like	like	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
doubtless	doubtless	av-j	doubtless	doubtless	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
impossible	impossible	j	impossible	impossible	0
to	to	pc-acp	to	to	0
like	like	vvi	like	like	0
holiness	holiness	n1	holiness	holiness	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
practi	practi	fw-la	practi	practi	0
∣	∣	sy	∣	∣	0
sing	sing	vvi	sing	sing	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
when	when	c-crq	when	when	0
by	by	p-acp	by	by	0
reproofs	reproofs	n2	reproofs	reproof	0
,	,	,	,	,	0
