THE	THE	dt	THE	the	0
Beloued	Beloued	j-vvn	Beloved	belove	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Espouse	Espouse	vvb	Espouse	espouse	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
her	her	po31	her	her	0
many	many	d	many	many	0
&	&	cc	&	and	0
sweet	sweet	j	sweet	sweet	0
uitements	uitements	n2	uitements	uitement	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Garden	Garden	n1	Garden	garden	0
of	of	pp-f	of	of	0
elight	elight	n1	elight	elight	0
,	,	,	,	,	0
being	being	vbg	being	be	0
won	won	vvn	wone	win	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
ire	ire	n1	ire	ire	0
requests	requests	n2	requests	request	0
telleth	telleth	vvz	telleth	tell	0
her	her	pno31	her	she	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
come	come	vvn	come	come	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
garden	garden	n1	garden	garden	0
,	,	,	,	,	0
Cant.	Cant.	np1	Cant.	Cant.	1
5.	5.	crd	5.	5.	1
O	O	sy	O	o	0
m	m	sy	m	m	0
sister	sister	n1	sister	sister	0
Espouse	Espouse	vvi	Espouse	espouse	0
;	;	;	;	;	0
where	where	r-crq	where	where	0
hauing	hauing	vhg	having	have	0
found	found	vvn	found	find	0
variety	variety	n1	variety	variety	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
pla	pla	zz	pla	pla	0
¦	¦	sy	¦	¦	0
ced	ced	vvn	ced	ce	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
spiri	spiri	fw-la	spiri	spiri	0
¦	¦	sy	¦	¦	0
tuall	tuall	j	tuall	tuall	0
delights	delights	n2	delights	delight	0
,	,	,	,	,	0
preferred	preferred	vvn	preferred	prefer	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
those	those	d	those	those	0
ornament	ornament	n1	ornament	ornament	0
which	which	r-crq	which	which	0
that	that	d	that	that	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
plea	plea	n1	plea	plea	0
¦	¦	sy	¦	¦	0
sure	sure	j	sure	sure	0
brought	brought	vvn	brought	bring	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
th	th	dt	that	the	0
Myrrhe	Myrrhe	n1	Myrrh	myrrh	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
vouch	vouch	vvb	vouch	vouch	0
¦	¦	sy	¦	¦	0
safed	safed	vvd	safed	save	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
to	to	pc-acp	to	to	0
gathe	gathe	vvi	gathe	gathe	0
saying	saying	vvg	saying	say	0
:	:	:	:	:	0
O	O	uh	Oh	oh	0
my	my	po11	my	my	0
sister	sister	n1	sister	sister	0
Espouse	Espouse	vvi	Espouse	espouse	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
reaped	reaped	vvn	reaped	reap	0
my	my	po11	my	my	0
myrrhe	myrrhe	n1	myrrh	myrrh	0
.	.	.	.	.	1
Sma	Sma	np1	Sma	Sma	0
explication	explication	n1	explication	explication	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
word	word	n1	word	word	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
deuout	deuout	j	devout	devout	0
Catholikes	Catholikes	njp2	Catholics	catholic	0
