MOST	MOST	av-ds	MOST	most	0
Reuerend	Reuerend	j-jn	Reverend	reverend	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
,	,	,	,	,	0
my	my	po11	my	my	0
especi	especi	fw-fr	especi	especi	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
Albeit	Albeit	cs	Albeit	albeit	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
end	end	n1	end	end	0
in	in	p-acp	in	in	0
Ecclesi	Ecclesi	np1	Ecclesi	Ecclesi	0
.	.	.	.	.	1
12.	12.	crd	12.	12.	0
12.	12.	crd	12.	12.	0
writing	writing	n1	writing	writing	0
many	many	d	many	many	0
books	books	n2	books	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	d	much	much	0
reading	reading	vvg	reading	read	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
wearinesse	wearinesse	n1	weariness	weariness	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
man	man	n1	man	man	0
speaketh	speaketh	vvz	speaks	speak	0
:	:	:	:	:	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
condition	condition	n1	condition	condition	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
present	present	j	present	present	0
age	age	n1	age	age	0
require	require	vvi	require	require	0
a	a	dt	a	a	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
bookes	bookes	n2	books	book	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
ought	ought	vmd	ought	ought	0
we	we	pns12	we	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
weary	weary	j	weary	weary	0
,	,	,	,	,	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
onely	onely	j	only	only	0
is	is	vbz	is	be	0
ours	ours	png12	ours	we	0
,	,	,	,	,	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
Aduersaries	Aduersaries	n2	Adversaries	adversary	0
are	are	vbr	are	be	0
ne	ne	fw-fr	ne	ne	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
weary	weary	j	weary	weary	0
of	of	pp-f	of	of	0
withstanding	withstanding	vvg	withstanding	withstand	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
they	they	pns32	they	they	0
neuer	neuer	av-x	never	never	0
cease	cease	vvb	cease	cease	0
to	to	pc-acp	to	to	0
prouoke	prouoke	vvi	provoke	provoke	0
vs	vs	pno12	us	we	0
by	by	p-acp	by	by	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
our	our	po12	our	our	0
names	names	n2	names	name	0
are	are	vbr	are	be	0
daily	daily	av-j	daily	daily	0
traduced	traduced	vvn	traduced	traduce	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
papers	papers	n2	papers	paper	0
,	,	,	,	,	0
that	that	cst	that	that	0
vnlesse	vnlesse	cs	unless	unless	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
waxe	waxe	vvi	wax	wax	0
cold	cold	j-jn	cold	cold	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
zeale	zeale	n1	zeal	zeal	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
house	house	n1	house	house	0
be	be	vbi	be	be	0
quenched	quenched	vvn	quenched	quench	0
in	in	p-acp	in	in	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
silent	silent	j	silent	silent	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
hath	hath	vhz	hath	have	0
laboured	laboured	vvn	laboured	labour	0
these	these	d	these	these	0
fourty	fourty	crd	fourty	forty	0
yeares	yeares	n2	years	year	0
without	without	p-acp	without	without	0
intermission	intermission	n1	intermission	intermission	0
,	,	,	,	,	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
silfull	silfull	j	silfull	silfull	0
Maister-builder	Maister-builder	n1	Maister-builder	maister-builder	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
house	house	n1	house	house	0
,	,	,	,	,	0
a	a	dt	a	a	0
painefull	painefull	j	painful	painful	0
husbandman	husbandman	n1	husbandman	husbandman	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ʋineyard	Ʋineyard	n1	Ʋineyard	ʋineyard	0
,	,	,	,	,	0
a	a	dt	a	a	0
vigilant	vigilant	j	vigilant	vigilant	0
Pastour	Pastour	n1	Pastor	pastor	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
flocke	flocke	n1	flock	flock	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
neuer	neuer	av	never	never	0
yet	yet	av	yet	yet	0
weary	weary	j	weary	weary	0
of	of	pp-f	of	of	0
wel	wel	av	well	well	0
∣	∣	sy	∣	∣	0
doing	doing	vdg	doing	do	0
:	:	:	:	:	0
so	so	av	so	so	0
my	my	po11	my	my	0
trust	trust	n1	trust	trust	0
is	is	vbz	is	be	0
this	this	d	this	this	0
small	small	j	small	small	0
volume	volume	n1	volume	volume	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
seeme	seeme	vvi	seem	seem	0
tedious	tedious	j	tedious	tedious	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
heere	heere	av	here	here	0
I	I	pns11	I	i	0
offer	offer	vvb	offer	offer	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
reading	reading	n-vvg	reading	read	0
,	,	,	,	,	0
and	and	cc	and	and	0
humbly	humbly	av-j	humbly	humble	0
present	present	j	present	present	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
hath	hath	vhz	hath	have	0
