Right	Right	av-jn	Right	right	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
,	,	,	,	,	0
AMong	AMong	p-acp	AMong	among	0
the	the	dt	the	the	0
many	many	d	many	many	0
comforts	comforts	n2	comforts	comfort	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
met	met	vvn	met	meet	0
with	with	p-acp	with	with	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
family	family	n1	family	family	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
the	the	dt	the	the	0
first	first	ord	first	first	0
safe	safe	j	safe	safe	0
and	and	cc	and	and	0
quiet	quiet	n-jn	quiet	quiet	0
har	har	zz	har	har	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
after	after	p-acp	after	after	0
my	my	po11	my	my	0
wanderings	wanderings	n2-vvg	wanderings	wander	0
and	and	cc	and	and	0
tossings	tossings	n2-vvg	tossings	tossing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
common	common	j	common	common	0
storme	storme	n1	storm	storm	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
prize	prize	vvi	prize	prize	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
eminent	eminent	j	eminent	eminent	0
one	one	pi	one	one	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
I	I	pns11	I	i	0
injoyed	injoyed	vvd	enjoyed	enjoy	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
company	company	n1	company	company	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
worthy	worthy	j	worthy	worthy	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
our	our	po12	our	our	0
dear	dear	j-jn	dear	dear	0
friend	friend	n1	friend	friend	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
this	this	d	this	this	0
paper	paper	n1	paper	paper	0
bears	bears	vvz	bears	bear	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
favours	favours	n2	favours	favour	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
really	really	av-j	really	real	0
helped	helped	vvn	helped	help	0
and	and	cc	and	and	0
refreshed	refreshed	vvn	refreshed	refresh	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
whose	whose	rg-crq	whose	who	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
goodnesse	goodnesse	n1	goodness	goodness	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
