MOST	MOST	av-ds	MOST	most	0
DREAD	DREAD	j	DREAD	dread	0
SOVE	SOVE	n1	SOVE	sove	0
∣	∣	sy	∣	∣	0
RAIGNE	RAIGNE	vvi	REIGN	reign	0
,	,	,	,	,	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
wisely	wisely	av-j	wisely	wise	0
said	said	vvn	said	say	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Royall	Royall	j	Royal	royal	0
Preacher	Preacher	n1	Preacher	preacher	0
,	,	,	,	,	0
The	The	dt	The	the	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
morie	morie	j	morie	moory	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Iust	Iust	j	Just	just	0
is	is	vbz	is	be	0
blessed	blessed	vvn	blessed	bless	0
:	:	:	:	:	0
Prov.	Prov.	np1	Prov.	Prov.	1
1.	1.	crd	1.	1.	0
7	7	crd	7	7	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
shall	shall	vmb	shall	shall	0
rot	rot	vvi	rot	rot	0
:	:	:	:	:	0
To	To	pc-acp	To	to	0
haue	haue	vhi	have	have	0
a	a	dt	a	a	0
good	good	j	good	good	0
name	name	n1	name	name	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
Death	Death	n1	Death	death	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
blessing	blessing	n1	blessing	blessing	0
promised	promised	vvd	promised	promise	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Righteous	Righteous	j	Righteous	righteous	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vngod	vngod	n1	ungod	ungod	0
lie	lie	vvb	lie	lie	0
their	their	po32	their	their	0
names	names	n2	names	name	0
become	become	vvb	become	become	0
mouldie	mouldie	j	mouldy	mouldy	0
and	and	cc	and	and	0
rot	rot	vvb	rot	rot	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
:	:	:	:	:	0
Qui	Qui	np1	Qui	Qui	0
injuste	injuste	j	injust	injust	0
omtur	omtur	fw-la	omtur	omtur	0
just	just	j	just	just	0
damnantur	damnantur	fw-la	damnantur	damnantur	0
.	.	.	.	.	1
This	This	d	This	this	0
consideration	consideration	n1	consideration	consideration	0
should	should	vmd	should	shall	0
rouse	rouse	vvi	rouse	rouse	0
v	v	crd	v	five	0
all	all	d	all	all	0
men	men	n2	men	man	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
doing	doing	vdg	doing	do	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
good	good	j	good	good	0
but	but	cc-acp	but	but	0
chieflie	chieflie	av-jn	chiefly	chief	0
KINGS	KINGS	n2	KINGS	king	0
and	and	cc	and	and	0
PRINCES	PRINCES	n2	PRINCES	prince	0
▪	▪	▪	▪	▪	0
whose	whose	r-crq	whose	who	0
liues	liues	n2	lives	life	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
seene	seene	vvn	seen	see	0
in	in	p-acp	in	in	0
Chronicles	Chronicles	n2	Chronicles	chronicle	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
come	come	vvb	come	come	0
after	after	p-acp	after	after	0
:	:	:	:	:	0
While	While	cs	While	while	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
names	names	n2	names	name	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
little	little	j	little	little	0
space	space	n1	space	space	0
are	are	vbr	are	be	0
bu	bu	zz	bu	bu	0
∣	∣	sy	∣	∣	0
ried	ried	zz	ried	ried	0
in	in	p-acp	in	in	0
obliuion	obliuion	n1	oblivion	oblivion	0
,	,	,	,	,	0
the	the	dt	the	the	0
Chronicles	Chronicles	n2	Chronicles	chronicle	0
the	the	dt	the	the	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
gisters	gisters	n2	gisters	gister	0
of	of	pp-f	of	of	0
times	times	n2	times	time	0
cry	cry	vvb	cry	cry	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
Read	Read	vvb	Read	read	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
vvhat	vvhat	r-crq	what	what	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
such	such	d	such	such	0
and	and	cc	and	and	0
such	such	d	such	such	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
Saul	Saul	np1	Saul	Saul	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
writter	writter	n1	writer	writer	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
sinne	sinne	n1	sin	sin	0
of	of	pp-f	of	of	0
rebellion	rebellion	n1	rebellion	rebellion	0
in	in	p-acp	in	in	0
sparing	sparing	vvg	sparing	spare	0
Agag	Agag	np1	Agag	Agag	0
was	was	vbds	was	be	0
1	1	crd	1	1	0
Sam.	Sam.	np1	Sam.	Sam	1
15	15	crd	15	15	0
,	,	,	,	,	0
23.	23.	crd	23.	23.	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
sinne	sinne	n1	sin	sin	0
of	of	pp-f	of	of	0
Witch-craft	Witch-craft	n1	Witchcraft	witchcraft	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
his	his	po31	his	his	0
stub	stub	n1	stub	stub	0
∣	∣	sy	∣	∣	0
bornnesse	bornnesse	n1	bornnesse	bornnesse	0
