SIr	SIr	n1	SIr	sir	0
,	,	,	,	,	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
God	God	n1	God	god	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
cer	cer	n1	cer	cer	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
hath	hath	vhz	hath	have	0
bin	bin	vbn	been	be	0
a	a	dt	a	a	0
Lecture	Lecture	n1	Lecture	lecture	0
hol	hol	j-jn	hol	hol	0
∣	∣	sy	∣	∣	0
den	den	av	den	then	0
by	by	p-acp	by	by	0
fiue	fiue	crd	fiue	five	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
uerend	uerend	j-jn	verend	verend	0
brethrē	brethrē	n2	brothers	brethren	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uerie	uerie	j	very	very	0
Saturday	Saturday	np1	Saturday	Saturday	0
,	,	,	,	,	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
Market	Market	n1	Market	market	0
day	day	n1	day	day	0
at	at	p-acp	at	at	0
Ashford	Ashford	np1	Ashford	Ashford	0
in	in	p-acp	in	in	0
Kent	Kent	np1	Kent	Kent	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
wee	wee	pns12	we	we	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
shipfull	shipfull	j	shipfull	shipfull	0
and	and	cc	and	and	0
Christian	Christian	np1	Christian	Christian	0
auditorie	auditorie	j	auditory	auditory	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
turne	turne	n1	turn	turn	0
came	came	vvd	came	come	0
about	about	a-acp	about	about	0
)	)	)	)	)	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
handled	handled	vvn	handled	handle	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
uerse	uerse	n1	verse	verse	0
portions	portions	n2	portions	portion	0
of	of	pp-f	of	of	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
last	last	vvi	last	last	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
seuen	seuen	crd	seuen	seven	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
gone	gone	vvn	gone	go	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
23.	23.	crd	23.	23.	1
Psalme	Psalme	n1	Psalm	psalm	0
of	of	pp-f	of	of	0
Dauid	Dauid	np1	Dauid	David	0
;	;	;	;	;	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
proui	proui	fw-fr	proui	proui	0
∣	∣	sy	∣	∣	0
dence	dence	n1	dence	dence	0
it	it	pn31	it	it	0
so	so	av	so	so	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
course	course	n1	course	course	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
on	on	p-acp	on	on	0
Saturday	Saturday	np1	Saturday	Saturday	0
the	the	dt	the	the	0
26.	26.	crd	26.	26.	0
of	of	pp-f	of	of	0
March	March	n1	March	march	0
,	,	,	,	,	0
1603.	1603.	crd	1603.	1603.	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
also	also	av	also	also	0
pre	pre	fw-es	pre	pre	0
∣	∣	sy	∣	∣	0
pared	pared	vvn	pared	pare	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
hauing	hauing	vhg	having	have	0
certaine	certaine	j	certain	certain	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
telligence	telligence	n1	telligence	telligence	0
ouer	ouer	p-acp	over	over	0
night	night	n1	night	night	0
,	,	,	,	,	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
that	that	cst	that	that	0
the	the	dt	the	the	0
high	high	j	high	high	0
and	and	cc	and	and	0
mightie	mightie	j	mighty	mighty	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
Iames	Iames	np1	Iames	Iames	0
,	,	,	,	,	0
was	was	vbds	was	be	0
proclaimed	proclaimed	vvn	proclaimed	proclaim	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
king	king	n1	king	king	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
generall	generall	j	general	general	0
applause	applause	n1	applause	applause	0
in	in	p-acp	in	in	0
London	London	np1	London	London	0
,	,	,	,	,	0
(	(	(	(	(	0
whom	whom	r-crq	whom	who	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
mercy	mercy	n1	mercy	mercy	0
long	long	j	long	long	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
serue	serue	vvi	serve	serve	0
.	.	.	.	.	0
)	)	)	)	)	1
The	The	dt	The	the	0
