RIGHT	RIGHT	av-jn	RIGHT	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
3.	3.	crd	3.	3.	0
as	as	c-acp	as	as	0
Iohn	Iohn	np1	Iohn	John	0
the	the	dt	the	the	0
Baptist	Baptist	np1	Baptist	Baptist	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
desert	desert	n1	desert	desert	0
,	,	,	,	,	0
so	so	av	so	so	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
:	:	:	:	:	0
Mat.	Mat.	np1	Mat.	Mat	1
4.	4.	crd	4.	4.	0
1.	1.	crd	1.	1.	0
but	but	p-acp	but	but	0
as	as	a-acp	as	as	0
these	these	d	these	these	0
two	two	crd	two	two	0
differed	differed	vvn	differed	differ	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
so	so	av	so	so	0
did	did	vdd	did	do	0
they	they	pns32	they	they	0
not	not	xx	not	not	0
accord	accord	vvi	accord	accord	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wildernesse	wildernesse	n1	wilderness	wilderness	0
.	.	.	.	.	1
Iohn	Iohn	np1	Iohn	John	0
was	was	vbds	was	be	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
men	men	n2	men	man	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
with	with	p-acp	with	with	0
none	none	pix	none	none	0
;	;	;	;	;	0
Iohn	Iohn	np1	Iohn	John	0
was	was	vbds	was	be	0
with	with	p-acp	with	with	0
wilde	wilde	j	wild	wild	0
men	men	n2	men	man	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
with	with	p-acp	with	with	0
wild	wild	j	wild	wild	0
beasts	beasts	n2	beasts	beast	0
;	;	;	;	;	0
Iohn	Iohn	np1	Iohn	John	0
was	was	vbds	was	be	0
preaching	preaching	vvg	preaching	preach	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
praying	praying	vvg	praying	pray	0
;	;	;	;	;	0
Iohn	Iohn	np1	Iohn	John	0
was	was	vbds	was	be	0
baptizing	baptizing	vvg	baptizing	baptize	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
fighting	fighting	vvg	fighting	fight	0
;	;	;	;	;	0
Iohn	Iohn	np1	Iohn	John	0
was	was	vbds	was	be	0
feeding	feeding	vvg	feeding	feed	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
fasting	fasting	vvg	fasting	fast	0
;	;	;	;	;	0
Iohn	Iohn	np1	Iohn	John	0
was	was	vbds	was	be	0
encountring	encountring	vvg	encountering	encounter	0
with	with	p-acp	with	with	0
Diuels	Diuels	n2	Devils	devil	0
incarnate	incarnate	j	incarnate	incarnate	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
did	did	vdd	did	do	0
encounter	encounter	vvi	encounter	encounter	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
