Right	Right	av-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
most	most	av-ds	most	most	0
honored	honored	j-vvn	honoured	honour	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
AS	AS	p-acp	AS	as	0
long	long	j	long	long	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
prosperi	prosperi	fw-la	prosperi	prosperi	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
common	common	j	common	common	0
causes	causes	n2	causes	cause	0
of	of	pp-f	of	of	0
carnal	carnal	j	carnal	carnal	0
securitie	securitie	n1	security	security	0
and	and	cc	and	and	0
hard	hard	av-j	hard	hard	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
so	so	av	so	so	0
these	these	d	these	these	0
the	the	dt	the	the	0
vsuall	vsuall	j	usual	usual	0
forerunners	forerunners	n2	forerunners	forerunner	0
of	of	pp-f	of	of	0
feare	feare	n1	fear	fear	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
punishments	punishments	n2	punishments	punishment	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
desperate	desperate	j	desperate	desperate	0
Disease	Disease	n1	Disease	disease	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
fitly	fitly	av-j	fitly	fit	0
call	call	vvi	call	call	0
,	,	,	,	,	0
the	the	dt	the	the	0
stone	stone	n1	stone	stone	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
)	)	)	)	)	0
more	more	av-dc	more	more	0
gentle	gentle	j	gentle	gentle	0
Medicines	Medicines	n2	Medicines	medicine	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
effect	effect	vvi	effect	effect	0
the	the	dt	the	the	0
cure	cure	n1	cure	cure	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
when	when	c-crq	when	when	0
mens	mens	ng2	men's	man	0
hearts	hearts	n2	hearts	heart	0
are	are	vbr	are	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
brassy	brassy	j	brassy	brassy	0
or	or	cc	or	or	0
flin	flin	j-vvg	flin	flin	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
hardnesse	hardnesse	n1	hardness	hardness	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
will	will	vmb	will	will	0
melt	melt	vvi	melt	melt	0
them	them	pno32	them	they	0
(	(	(	(	(	0
without	without	p-acp	without	without	0
some	some	d	some	some	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
fiery	fiery	j	fiery	fiery	0
furnace	furnace	n1	furnace	furnace	0
of	of	pp-f	of	of	0
Affliction	Affliction	n1	Affliction	affliction	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
will	will	vmb	will	will	0
bruise	bruise	vvi	bruise	bruise	0
and	and	cc	and	and	0
breake	breake	vvi	break	break	0
