TO	TO	p-acp	TO	to	0
MY	MY	po11	MY	my	0
DEARE	DEARE	j-jn	DEER	dear	0
LADIE	LADIE	n1	LADIE	lady	0
AND	AND	cc	AND	and	0
SISTER	SISTER	n1	SISTER	sister	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
CONVN	CONVN	np1	CONVN	CONVN	0
∣	∣	sy	∣	∣	0
TESSE	TESSE	n1	TESSE	tesse	0
OF	OF	pp-f	OF	of	0
PEMBROKE	PEMBROKE	np1	PEMBROKE	Pembroke	0
.	.	.	.	.	1
HEre	HEre	av	HEre	here	0
now	now	av	now	now	0
haue	haue	vhb	have	have	0
you	you	pn22	you	you	0
(	(	(	(	(	0
most	most	ds	most	most	0
deare	deare	j-jn	deer	dear	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
deare	deare	j-jn	deer	dear	0
Lady	Lady	n1	Lady	lady	0
)	)	)	)	)	0
this	this	d	this	this	0
idle	idle	j	idle	idle	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
fear	fear	vvb	fear	fear	0
(	(	(	(	(	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Spiders	Spiders	ng1	Spiders	spider	0
webbe	webbe	n1	web	web	0
)	)	)	)	)	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
fitter	fitter	jc	fitter	fit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
swept	swept	vvn	swept	sweep	0
away	away	av	away	away	0
,	,	,	,	,	0
then	then	av	then	then	0
worn	worn	vvn	worn	wear	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
my	my	po11	my	my	0
part	part	n1	part	part	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
trueth	trueth	n1	truth	truth	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
cruell	cruell	j	cruel	cruel	0
fathers	fathers	n2	father's	father	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Greekes	Greekes	njp2	Greeks	greek	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
woont	woont	vvn	wont	wont	0
to	to	pc-acp	to	to	0
doo	doo	vdi	do	do	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
babes	babes	n2	babes	babe	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
foster	foster	vvi	foster	foster	0
)	)	)	)	)	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
well	well	av	well	well	0
find	find	vvi	find	find	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
harte	harte	n1	heart	heart	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
desert	desert	n1	desert	desert	0
of	of	pp-f	of	of	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
getfulnes	getfulnes	n1	getfulnes	getfulnes	0
this	this	d	this	this	0
child	child	n1	child	child	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
loath	loath	j	loath	loath	0
to	to	p-acp	to	to	0
father	father	n1	father	father	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
you	you	pn22	you	you	0
desired	desired	vvd	desired	desire	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
doo	doo	vdi	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
hart	hart	n1	heart	hart	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
absolute	absolute	j	absolute	absolute	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
mandement	mandement	n1	mandment	mandment	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
onelie	onelie	av-j	only	only	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
:	:	:	:	:	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
keepe	keepe	vvb	keep	keep	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
friendes	friendes	n2	friends	friend	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
weigh	weigh	vvi	weigh	weigh	0
errors	errors	n2	errors	error	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ballaunce	ballaunce	vvb	balance	balance	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
will	will	n1	will	will	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
fathers	fathers	ng1	father's	father	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
doned	doned	vvn	doned	don	0
,	,	,	,	,	0
perchance	perchance	av	perchance	perchance	0
made	made	vvd	made	make	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
though	though	cs	though	though	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
it	it	pn31	it	it	0
haue	haue	n1	have	haven	0
deformities	deformities	n2	deformities	deformity	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
in	in	a-acp	in	in	0
∣	∣	sy	∣	∣	0
deede	deede	n1	deed	deed	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
seuerer	seuerer	jc	severer	severe	0
eyes	eyes	n2	eyes	eye	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
being	being	vbg	being	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
trifle	trifle	n1	trifle	trifle	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
triflinglie	triflinglie	av-j	triflingly	trifling	0
handled	handled	vvn	handled	handle	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
deare	deare	j-jn	deer	dear	0
selfe	selfe	n1	self	self	0
can	can	vmb	can	can	0
best	best	av-js	best	best	0
witnes	witnes	vvi	witness	witness	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
loose	loose	j	lose	loose	0
sheetes	sheetes	n2	sheets	sheet	0
of	of	pp-f	of	of	0
