TO	TO	p-acp	TO	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
my	my	po11	my	my	0
dearly	dearly	av-jn	dearly	dear	0
beloved	beloved	j-vvn	beloved	belove	0
Lambs	Lambs	n2	Lambs	lamb	0
and	and	cc	and	and	0
Babes	Babes	n2	Babes	babe	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
chosen	chosen	vvn	chosen	choose	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Foundation	Foundation	n1	Foundation	foundation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
;	;	;	;	;	0
called	called	vvd	called	call	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Saints	Saints	n2	Saints	saint	0
;	;	;	;	;	0
sanctified	sanctified	vvn	sanctified	sanctify	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
living	living	j-vvg	living	live	0
Truth	Truth	n1	Truth	truth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
inward	inward	j	inward	inward	0
parts	parts	n2	parts	part	0
;	;	;	;	;	0
justified	justified	vvn	justified	justify	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
near	near	j	near	near	0
;	;	;	;	;	0
redeemed	redeemed	vvn	redeemed	redeem	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Blood	Blood	n1	Blood	blood	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
new	new	j	new	new	0
Covenant	Covenant	n1	Covenant	covenant	0
;	;	;	;	;	0
glorified	glorified	vvn	glorified	glorify	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
royal	royal	j	royal	royal	0
Diadem	Diadem	n1	Diadem	diadem	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
;	;	;	;	;	0
preserved	preserved	vvn	preserved	preserve	0
through	through	p-acp	through	through	0
believing	believing	vvg	believing	believe	0
and	and	cc	and	and	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mighty	mighty	j	mighty	mighty	0
Arm	Arm	n1	Arm	arm	0
of	of	pp-f	of	of	0
unlimited	unlimited	j	unlimited	unlimited	0
Power	Power	n1	Power	power	0
;	;	;	;	;	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
passed	passed	vvd	passed	pass	0
about	about	p-acp	about	about	0
with	with	p-acp	with	with	0
Salvation	Salvation	n1	Salvation	salvation	0
;	;	;	;	;	0
anointed	anointed	vvn	anointed	anoint	0
with	with	p-acp	with	with	0
Oyl	Oyl	n1	Oil	oil	0
of	of	pp-f	of	of	0
Joy	Joy	n1	Joy	joy	0
,	,	,	,	,	0
and	and	cc	and	and	0
Gladness	Gladness	n1	Gladness	gladness	0
of	of	pp-f	of	of	0
Heart	Heart	n1	Heart	heart	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
beloved	beloved	vvn	beloved	belove	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Soul	Soul	n1	Soul	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Joy	Joy	n1	Joy	joy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
chosen	chosen	vvn	chosen	choose	0
,	,	,	,	,	0
and	and	cc	and	and	0
faithful	faithful	j	faithful	faithful	0
and	and	cc	and	and	0
true	true	j	true	true	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
through	through	p-acp	through	through	0
great	great	j	great	great	0
Tribubation	Tribubation	n1	Tribubation	tribubation	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
do	do	vdb	do	do	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
loved	loved	vvn	loved	love	0
your	your	po22	your	your	0
Lives	Lives	n2	Lives	life	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Death	Death	n1	Death	death	0
;	;	;	;	;	0
who	who	q-crq	who	who	0
did	did	vdd	did	do	0
once	once	a-acp	once	once	0
walk	walk	vvi	walk	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Shadow	Shadow	n1	Shadow	shadow	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
;	;	;	;	;	0
whose	whose	rg-crq	whose	who	0
feet	feet	n2	feet	foot	0
now	now	av	now	now	0
come	come	vvn	come	come	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
guided	guided	vvn	guided	guide	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Way	Way	n1	Way	way	0
of	of	pp-f	of	of	0
Everlasting	Everlasting	j	Everlasting	everlasting	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Father's	Father's	n1|vbz	Father's	father|be	0
infinite	infinite	j	infinite	infinite	0
