May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
Your	Your	po22	Your	your	0
Majesties	Majesties	n2	Majesties	majesty	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Presume	Presume	vvb	Presume	presume	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
without	without	p-acp	without	without	0
Vanity	Vanity	n1	Vanity	vanity	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
no	no	dx	no	no	0
Man	Man	n1	Man	man	0
hath	hath	vhz	hath	have	0
more	more	n1	more	moor	0
heartily	heartily	av-j	heartily	hearty	0
desir'd	desir'd	vvn	desired	desire	0
,	,	,	,	,	0
so	so	av	so	so	0
none	none	pix	none	none	0
hath	hath	vhz	hath	have	0
more	more	av-dc	more	more	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
stantly	stantly	av-j	stantly	stant	0
and	and	cc	and	and	0
unmoveably	unmoveably	av-j	unmovably	unmovable	0
endeavour'd	endeavour'd	vvn	endeavoured	endeavour	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
direct	direct	j	direct	direct	0
and	and	cc	and	and	0
certain	certain	j	certain	certain	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
promote	promote	vvi	promote	promote	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
and	and	cc	and	and	0
Prosperity	Prosperity	n1	Prosperity	prosperity	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Majesties	Majesties	n2	Majesties	majesty	0
,	,	,	,	,	0
than	than	cs	than	than	0
my	my	po11	my	my	0
self	self	n1	self	self	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
generality	generality	n1	generality	generality	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Men	Men	n2	Men	man	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
degenerate	degenerate	j	degenerate	degenerate	0
Age	Age	n1	Age	age	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
treated	treated	vvn	treated	treat	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
less	less	dc	less	less	0
Respect	Respect	n1	Respect	respect	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
ought	ought	vmd	ought	ought	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
own	own	d	own	own	0
Royal	Royal	j	Royal	royal	0
Judgments	Judgments	n2	Judgments	judgement	0
,	,	,	,	,	0
enlarged	enlarged	vvn	enlarged	enlarge	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Noble	Noble	j	Noble	noble	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
Piety	Piety	n1	Piety	piety	0
,	,	,	,	,	0
Virtue	Virtue	n1	Virtue	virtue	0
and	and	cc	and	and	0
Generosity	Generosity	n1	Generosity	generosity	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
doubt	doubt	vvi	doubt	doubt	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
Pages	Pages	n2	Pages	page	0
will	will	vmb	will	will	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
monstrate	monstrate	vvi	monstrate	monstrate	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
treated	treated	vvn	treated	treat	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
greater	greater	jc	greater	great	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
than	than	cs	than	than	0
their	their	po32	their	their	0
narrow	narrow	j	narrow	narrow	0
Sentiments	Sentiments	n2	Sentiments	sentiment	0
could	could	vmd	could	can	0
imagine	imagine	vvi	imagine	imagine	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
true	true	j	true	true	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
principal	principal	j-jn	principal	principal	0
Respect	Respect	n1	Respect	respect	0
