IT	IT	pn31	IT	it	0
maie	maie	vmb	may	may	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
honourable	honourable	j	honourable	honourable	0
)	)	)	)	)	0
and	and	cc	and	and	0
likewise	likewise	av	likewise	likewise	0
be	be	vbi	be	be	0
imagined	imagined	vvn	imagined	imagine	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
peraduenture	peraduenture	av	peradventure	peradventure	0
)	)	)	)	)	0
readyng	readyng	vvg	reading	read	0
this	this	d	this	this	0
my	my	po11	my	my	0
little	little	j	little	little	0
treatise	treatise	n1	treatise	treatise	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
of	of	pp-f	of	of	0
Irelande	Irelande	np1	Irelande	Ireland	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
conscience	conscience	n1	conscience	conscience	0
corrup	corrup	n1	corrup	corrup	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
a	a	dt	a	a	0
thyng	thyng	n1	thing	thing	0
deuised	deuised	vvn	devised	devise	0
and	and	cc	and	and	0
sette	sette	vvn	set	set	0
forthe	forthe	av	forth	forth	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
reproche	reproche	n1	reproach	reproach	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Nobilitie	Nobilitie	n1	Nobility	nobility	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
borne	borne	vvn	born	bear	0
within	within	p-acp	within	within	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
of	of	pp-f	of	of	0
Ire	Ire	n1	Ire	ire	0
∣	∣	sy	∣	∣	0
lande	lande	n1	land	land	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
the	the	dt	the	the	0
partie	partie	n1	party	party	0
,	,	,	,	,	0
ment	ment	vvd	meant	mean	0
nothyng	nothyng	pix	nothing	nothing	0
els	els	av	else	else	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
meere	meere	j	mere	mere	0
contempte	contempte	n1	contempt	contempt	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
Noble	Noble	j	Noble	noble	0
,	,	,	,	,	0
and	and	cc	and	and	0
worshipfull	worshipfull	j	worshipful	worshipful	0
personages	personages	n2	personages	personage	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
this	this	d	this	this	0
title	title	n1	title	title	0
of	of	pp-f	of	of	0
Woodkarne	Woodkarne	np1	Woodkarne	Woodkarne	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
couert	couert	n1	covert	covert	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shroude	shroude	vvi	shroud	shroud	0
hym	hym	pno31	him	he	0
from	from	p-acp	from	from	0
suspition	suspition	n1	suspicion	suspicion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
former	former	j	former	former	0
allegation	allegation	n1	allegation	allegation	0
:	:	:	:	:	0
Truth	Truth	n1	Truth	truth	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
very	very	j	very	very	0
good	good	j	good	good	0
Lordes	Lordes	n2	Lords	lord	0
,	,	,	,	,	0
if	if	cs	if	if	0
credite	credite	n1	credit	credit	0
maie	maie	vmb	may	may	0
bee	bee	vbi	be	be	0
giuen	giuen	vvn	given	give	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
artificer	artificer	n1	artificer	artificer	0
,	,	,	,	,	0
simply	simply	av-j	simply	simple	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
meaneth	meaneth	vvz	means	mean	0
,	,	,	,	,	0
the	the	dt	the	the	0
substaunce	substaunce	n1	substance	substance	0
is	is	vbz	is	be	0
all	all	d	all	all	0
one	one	pi	one	one	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
verie	verie	j	very	very	0
Title	Title	n1	Title	title	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
whiche	whiche	r-crq	which	which	0
is	is	vbz	is	be	0
here	here	av	here	here	0
called	called	vvn	called	call	0
Woodkarne	Woodkarne	vvi	Woodkarne	woodkarne	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
dissalowyng	dissalowyng	vvg	dissalowyng	dissalowyng	0
their	their	po32	their	their	0
Karnishe	Karnishe	vvi	Karnishe	karnishe	0
maners	maners	n2	manners	manner	0
,	,	,	,	,	0
affirme	affirme	vvb	affirm	affirm	0
their	their	po32	their	their	0
dissolute	dissolute	j	dissolute	dissolute	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
inordi	inordi	fw-la	inordi	inordi	0
∣	∣	sy	∣	∣	0
nate	nate	fw-fr	nate	nate	0
liuyng	liuyng	n-vvg	living	live	0
,	,	,	,	,	0
better	better	av-jc	better	better	0
to	to	pc-acp	to	to	0
pertaine	pertaine	vvi	pertain	pertain	0
vnto	vnto	p-acp	unto	unto	0
Infidelles	Infidelles	n2	Infidels	infidel	0
,	,	,	,	,	0
and	and	cc	and	and	0
Heathen	Heathen	j-jn	Heathen	heathen	0
,	,	,	,	,	0
then	then	av	then	then	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
whiche	whiche	r-crq	which	which	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
specte	specte	n1	specte	specte	0
professe	professe	vvi	profess	profess	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Christe	Christe	np1	Christe	Christe	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
Christians	Christians	njpg2	Christians	christian	0
thei	thei	pns32	they	they	0
bee	bee	vbb	be	be	0
,	,	,	,	,	0
right	right	av-jn	right	right	0
honourable	honourable	j	honourable	honourable	0
iudge	iudge	n1	judge	judge	0
ye	ye	pn22	you	you	0
)	)	)	)	)	0
wherefore	wherefore	q-crq	wherefore	wherefore	0
bee	bee	n1	bee	bee	0
ye	ye	pn22	you	you	0
not	not	xx	not	not	0
then	then	av	then	then	0
offended	offended	vvn	offended	offend	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
