SIR	SIR	n1	SIR	sir	0
;	;	;	;	;	0
IT	IT	pn31	IT	it	0
IS	IS	vbz	IS	be	0
A	A	dt	A	a	0
VSV	VSV	np1	VSV	VSV	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
whē	whē	c-crq	when	when	0
men	men	n2	men	man	0
haue	haue	vhb	have	have	0
any	any	d	any	any	0
worke	worke	n1	work	work	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
published	published	vvn	published	publish	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
some	some	d	some	some	0
worthy	worthy	j	worthy	worthy	0
personage	personage	n1	personage	personage	0
,	,	,	,	,	0
like	like	vvb	like	like	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
whose	whose	rg-crq	whose	who	0
patronage	patronage	n1	patronage	patronage	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
sheltered	sheltered	vvn	sheltered	shelter	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
although	although	cs	although	although	0
this	this	d	this	this	0
small	small	j	small	small	0
volume	volume	n1	volume	volume	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
originally	originally	av-j	originally	original	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
translation	translation	n1	translation	translation	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
far	far	j	far	far	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
end	end	n1	end	end	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
worship	worship	n1	worship	worship	0
;	;	;	;	;	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
protect	protect	vvi	protect	protect	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
as	as	c-acp	as	as	0
easie	easie	j	easy	easy	0
as	as	c-acp	as	as	0
common	common	j	common	common	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fect	fect	n1	fect	fact	0
the	the	cs	the	than	0
matter	matter	n1	matter	matter	0
therein	therein	av	therein	therein	0
contained	contained	vvn	contained	contain	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
Hope	Hope	vvb	Hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
Charity	Charity	n1	Charity	charity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
principall	principall	j-jn	principal	principal	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
christian	christian	njp	christian	christian	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
three	three	crd	three	three	0
points	points	n2	points	point	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
you	you	pn22	you	you	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
other	other	n-jn	other	other	0
)	)	)	)	)	0
haue	haue	vhi	have	have	0
often	often	av	often	often	0
heard	heard	vvn	herd	hear	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
&	&	cc	&	and	0
therfore	therfore	av	therefore	therefore	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
onelie	onelie	av-j	only	only	0
well	well	av	well	well	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
know	know	vvb	know	know	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
practise	practise	n1	practice	practice	0
,	,	,	,	,	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
God	God	np1	God	God	0
(	(	(	(	(	0
the	the	dt	the	the	0
fountaine	fountaine	n1	fountain	fountain	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
goodnesse	goodnesse	n1	goodness	goodness	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
plentifullie	plentifullie	av-j	plentifully	plentiful	0
endued	endued	vvn	endued	endue	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Beseeching	Beseeching	vvg	Beseeching	beseech	0
your	your	po22	your	your	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
mistake	mistake	vvi	mistake	mistake	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
thanks	thanks	n2	thanks	thank	0
