May	May	vmb	May	may	0
it	it	pn31	it	it	0
Please	Please	vvb	Please	please	0
Your	Your	po22	Your	your	0
Most	Most	av-ds	Most	most	0
Excellent	Excellent	j	Excellent	excellent	0
Majesties	Majesties	n2	Majesties	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
You	You	pn22	You	you	0
Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
Patriots	Patriots	n2	Patriots	patriot	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
Civil	Civil	j	Civil	civil	0
State	State	n1	State	state	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
Power	Power	n1	Power	power	0
and	and	cc	and	and	0
Sword	Sword	n1	Sword	sword	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
his	his	po31	his	his	0
Commandments	Commandments	n2	Commandments	commandment	0
:	:	:	:	:	0
Therefore	Therefore	av	Therefore	therefore	0
when	when	c-crq	when	when	0
GOD	GOD	np1	GOD	God	0
commanded	commanded	vvd	commanded	command	0
King	King	n1	King	king	0
Saul	Saul	np1	Saul	Saul	0
utterly	utterly	av-j	utterly	utter	0
to	to	pc-acp	to	to	0
Destroy	Destroy	vvi	Destroy	destroy	0
Amalek	Amalek	np1	Amalek	Amalek	0
,	,	,	,	,	0
did	did	vdd	did	do	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
fully	fully	av-j	fully	full	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
spared	spared	vvd	spared	spare	0
Agag	Agag	np1	Agag	Agag	0
their	their	po32	their	their	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cattle	Cattle	n2	Cattle	cattle	0
to	to	pc-acp	to	to	0
