SIr	SIr	n1	SIr	sir	0
,	,	,	,	,	0
your	your	po22	your	your	0
Wor	Wor	zz	Wor	wor	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
may	may	vmb	may	may	0
well	well	av	well	well	0
account	account	vvi	account	account	0
mee	mee	pno11	me	i	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
dedi	dedi	fw-la	dedi	dedi	0
∣	∣	sy	∣	∣	0
cate	cate	zz	cate	cate	0
this	this	d	this	this	0
my	my	po11	my	my	0
bare	bare	j	bore	bare	0
Translation	Translation	n1	Translation	translation	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
but	but	p-acp	but	but	0
indeede	indeede	av	indeed	indeed	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
well	well	av	well	well	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
auoid	auoid	vvi	avoid	avoid	0
the	the	dt	the	the	0
imputation	imputation	n1	imputation	imputation	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
presented	presented	vvn	presented	present	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
haue	haue	vhi	have	have	0
done	done	vdn	done	do	0
you	you	pn22	you	you	0
wrong	wrong	n-jn	wrong	wrong	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
case	case	n1	case	case	0
standeth	standeth	vvz	stands	stand	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Sonnes	Sonnes	ng1	Sons	son	0
studie	studie	n1	study	study	0
at	at	p-acp	at	at	0
Grayes	Grayes	npg1	Grayes	Gray	0
Inne	Inne	n1	Inn	inn	0
(	(	(	(	(	0
vnto	vnto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
while	while	n1	while	while	0
I	I	pns11	I	i	0
read	read	vvb	read	read	0
the	the	dt	the	the	0
French	French	jp	French	french	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
)	)	)	)	)	0
he	he	pns31	he	he	0
chanced	chanced	vvd	chanced	chance	0
amongst	amongst	p-acp	among	among	0
other	other	j-jn	other	other	0
bookes	bookes	n2	books	book	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
out	out	av	out	out	0
the	the	dt	the	the	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
riginall	riginall	n-jn	riginall	riginall	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
two	two	crd	two	two	0
last	last	vvi	last	last	0
Trea	Trea	np1	Trea	Trea	0
∣	∣	sy	∣	∣	0
tises	tises	n2	tises	tise	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
perusing	perusing	vvg	perusing	peruse	0
,	,	,	,	,	0
J	J	pns11	J	i	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
iudgement	iudgement	n1	judgement	judgement	0
found	found	vvd	found	find	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
such	such	d	such	such	0
worthy	worthy	j	worthy	worthy	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
content	content	vvi	content	content	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
bor	bor	uh	bor	bour	0
∣	∣	sy	∣	∣	0
rowed	rowed	vvd	rowed	row	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
wast	wast	j	wast	waste	0
times	times	n2	times	time	0
tooke	tooke	vvd	took	take	0
occasion	occasion	n1	occasion	occasion	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
for	for	c-acp	for	for	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
further	further	jc	further	further	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
impart	impart	vvi	impart	impart	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
my	my	po11	my	my	0
particular	particular	j	particular	particular	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
translate	translate	vvi	translate	translate	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
English	English	jp	English	english	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
not	not	xx	not	not	0
meaning	meaning	vvg	meaning	mean	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
had	had	vhn	had	have	0
it	it	pn31	it	it	0
published	published	vvn	published	publish	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
when	when	c-crq	when	when	0
your	your	po22	your	your	0
said	said	j-vvn	said	say	0
Son	Son	n1	Son	son	0
