IF	IF	cs	IF	if	0
THE	THE	dt	THE	the	0
mind	mind	n1	mind	mind	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
gratiouse	gratiouse	j	gracious	gracious	0
Souuerain	Souuerain	n-jn	Sovereign	sovereign	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
vvhich	vvhich	r-crq	which	which	0
vve	vve	pns12	we	we	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
image	image	n1	image	image	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hig	hig	fw-mi	hig	hic	0
∣	∣	sy	∣	∣	0
hest	hest	n1	hest	hest	0
,	,	,	,	,	0
excelled	excelled	vvd	excelled	excel	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
passing	passing	vvg	passing	pass	0
degrees	degrees	n2	degrees	degree	0
,	,	,	,	,	0
the	the	dt	the	the	0
lumpe	lumpe	n1	lump	lump	0
of	of	pp-f	of	of	0
mortall	mortall	j-jn	mortal	mortal	0
fleshe	fleshe	n1	flesh	flesh	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
mea	mea	n1	meam	measure	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
vvhereof	vvhereof	c-crq	whereof	whereof	0
it	it	pn31	it	it	0
vttereth	vttereth	vvz	uttereth	utter	0
his	his	po31	his	his	0
naturall	naturall	j	natural	natural	0
functions	functions	n2	functions	function	0
,	,	,	,	,	0
iff	iff	av-j	iff	iff	0
the	the	dt	the	the	0
qualitees	qualitees	n2	qualities	quality	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
surmounted	surmounted	vvd	surmounted	surmount	0
not	not	xx	not	not	0
infinitly	infinitly	av-j	infinitely	infinite	0
the	the	dt	the	the	0
conditions	conditions	n2	conditions	condition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
should	should	vmd	should	shall	0
it	it	pn31	it	it	0
seme	seme	vvi	seem	seem	0
vvorthe	vvorthe	j	worth	worth	0
the	the	dt	the	the	0
vvhile	vvhile	n1	while	while	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
penne	penne	n1	pen	pen	0
to	to	p-acp	to	to	0
paper	paper	n1	paper	paper	0
for	for	p-acp	for	for	0
defen	defen	n1	defen	defen	0
∣	∣	sy	∣	∣	0
se	se	fw-mi	se	se	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
perilous	perilous	j	perilous	perilous	0
times	times	n2	times	time	0
of	of	pp-f	of	of	0
schis	schis	n2	schis	schi	0
∣	∣	sy	∣	∣	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
heresy	heresy	n1	heresy	heresy	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
vvould	vvould	vmd	would	will	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
sitting	sitting	vvg	sitting	sit	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
calling	calling	n1	calling	calling	0
to	to	pc-acp	to	to	0
commend	commend	vvi	commend	commend	0
such	such	d	such	such	0
labours	labours	n2	labours	labour	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
vve	vve	pns12	we	we	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vvriting	vvriting	n1	writing	writing	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
good	good	j	good	good	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
remembre	remembre	vvi	remember	remember	0
that	that	d	that	that	0
Truthe	Truthe	n1	Truth	truth	0
purchaseth	purchaseth	vvz	purchases	purchase	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
tred	tred	vvi	tread	tread	0
,	,	,	,	,	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
commending	commending	vvg	commending	commend	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
forgett	forgett	vvi	forget	forget	0
that	that	cst	that	that	0
a	a	dt	a	a	0
younge	younge	j	young	young	0
scholer	scholer	n1	scholar	scholar	0
,	,	,	,	,	0
and	and	cc	and	and	0
base	base	j	base	base	0
subiect	subiect	n-jn	subject	subject	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
tempteth	tempteth	vvz	tempts	tempt	0
to	to	pc-acp	to	to	0
talke	talke	vvi	talk	talk	0
vvith	vvith	p-acp	with	with	0
a	a	dt	a	a	0
right	right	n-jn	right	right	0
mighty	mighty	j	mighty	mighty	0
Princesse	Princesse	n1	Princess	princess	0
and	and	cc	and	and	0
his	his	po31	his	his	0
lerned	lerned	j	learned	learned	0
Souuerain	Souuerain	n-jn	Sovereign	sovereign	0
.	.	.	.	.	1
Notvvithstanding	Notvvithstanding	a-acp	Notwithstanding	notwithstanding	0
,	,	,	,	,	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sidering	sidering	vvg	sidering	sidere	0
the	the	dt	the	the	0
invvarde	invvarde	j	inward	inward	0
man	man	n1	man	man	0
and	and	cc	and	and	0
better	better	jc	better	better	0
portion	portion	n1	portion	portion	0
off	off	p-acp	off	off	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
