Dearly	Dearly	av-jn	Dearly	dear	0
Beloved	Beloved	vvn	Beloved	belove	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
Church	Church	n1	Church	church	0
has	has	vhz	has	have	0
provided	provided	vvn	provided	provide	0
this	this	d	this	this	0
short	short	j	short	short	0
Catechism	Catechism	n1	Catechism	catechism	0
,	,	,	,	,	0
or	or	cc	or	or	0
Instruction	Instruction	n1	Instruction	instruction	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
learn'd	learn'd	vvn	learned	learn	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
person	person	n1	person	person	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
brought	brought	vvn	brought	bring	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Confirm'd	Confirm'd	vvn	Confirmed	confirm	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Bishop	Bishop	n1	Bishop	bishop	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
she	she	pns31	she	she	0
teaches	teaches	vvz	teaches	teach	0
all	all	d	all	all	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
ought	ought	vmd	ought	ought	0
to	to	p-acp	to	to	0
know	know	vvi	know	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
believe	believe	vvi	believe	believe	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Soul's	Soul's	ng1	Soul's	soul	0
health	health	n1	health	health	0
;	;	;	;	;	0
and	and	cc	and	and	0
she	she	pns31	she	she	0
has	has	vhz	has	have	0
enjoyn'd	enjoyn'd	vvn	enjoined	enjoin	0
All	All	d	All	all	0
Fathers	Fathers	n2	Father's	father	0
and	and	cc	and	and	0
Mothers	Mothers	ng1	Mother's	mother	0
,	,	,	,	,	0
See	See	vvb	See	see	0
the	the	dt	the	the	0
Rubrick	Rubrick	n1	Rubric	rubric	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Catechism	Catechism	n1	Catechism	catechism	0
.	.	.	.	.	1
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
sters	sters	ng1	sters	sters	0
and	and	cc	and	and	0
Dames	Dames	n2	Dams	dame	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
their	their	po32	their	their	0
Chil	Chil	pns11|vmb	Chil	I|will	0
∣	∣	sy	∣	∣	0
dren	dren	n2	dren	dren	0
,	,	,	,	,	0
and	and	cc	and	and	0
Servants	Servants	n2	Servants	servant	0
,	,	,	,	,	0
and	and	cc	and	and	0
Prentices	Prentices	n2	Prentices	prentice	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
time	time	n1	time	time	0
appoin	appoin	vvb	appoint	appoint	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
,	,	,	,	,	0
and	and	cc	and	and	0
obediently	obediently	av-j	obediently	obedient	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
or	or	cc	or	or	0
∣	∣	sy	∣	∣	0
dered	dered	vvd	dered	dere	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Curate	Curate	n1	Curate	curate	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
such	such	d	such	such	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
learn'd	learn'd	vvn	learned	learn	0
all	all	d	all	all	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
here	here	av	here	here	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pointed	pointed	vvn	pointed	point	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
learn'd	learn'd	vvn	learned	learn	0
.	.	.	.	.	1
How	How	q-crq	How	how	0
seasonable	seasonable	j	seasonable	seasonable	0
and	and	cc	and	and	0
necessary	necessary	j	necessary	necessary	0
this	this	d	this	this	0
In	In	n1	In	inn	0
∣	∣	sy	∣	∣	0
junction	junction	n1	junction	junction	0
is	is	vbz	is	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
days	days	n2	days	day	0
,	,	,	,	,	0
our	our	po12	our	our	0
wofull	wofull	j	woeful	woeful	0
expe	expe	n1	expe	expe	0
∣	∣	sy	∣	∣	0
rience	rience	n1	rience	rience	0
does	does	vdz	does	do	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
convince	convince	vvi	convince	convince	0
us	us	pno12	us	we	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
reflect	reflect	vvb	reflect	reflect	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
gross	gross	j	gross	gross	0
Ignorance	Ignorance	n1	Ignorance	ignorance	0
and	and	cc	and	and	0
Irreligion	Irreligion	n1	Irreligion	irreligion	0
of	of	pp-f	of	of	0
persons	persons	n2	persons	person	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
places	places	n2	places	place	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
Catechizing	Catechizing	vvg	Catechizing	catechize	0
is	is	vbz	is	be	0
neglcted	neglcted	vvn	neglcted	neglct	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
sober	sober	j	sober	sober	0
Christians	Christians	np1	Christians	Christians	0
do	do	vdb	do	do	0
sadly	sadly	av-j	sadly	sad	0
deplore	deplore	vvi	deplore	deplore	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Providence	Providence	n1	Providence	providence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
glorifie	glorifie	vvi	glorify	glorify	0
his	his	po31	his	his	0
strength	strength	n1	strength	strength	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
weak	weak	j	weak	weak	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Instruments	Instruments	n2	Instruments	instrument	0
he	he	pns31	he	he	0
uses	uses	vvz	uses	use	0
,	,	,	,	,	0
has	has	vhz	has	have	0
caught	caught	vvn	caught	catch	0
me	me	pno11	me	i	0
up	up	a-acp	up	up	0
from	from	p-acp	from	from	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
Herdmen	Herdmen	n2	Herdsmen	herdsman	0
Am.	Am.	np1	Am.	Am.	1
1.1	1.1	crd	1.1	1.1	0
.	.	.	.	.	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Pastoral	Pastoral	n-jn	Pastoral	pastoral	0
Throne	Throne	n1	Throne	throne	0
,	,	,	,	,	0
and	and	cc	and	and	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
commit	commit	vvi	commit	commit	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
care	care	n1	care	care	0
;	;	;	;	;	0
The	The	dt	The	the	0
Love	Love	n1	Love	love	0
I	I	pns11	I	i	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
chief	chief	j-jn	chief	chief	0
Shepherd	Shepherd	n1	Shepherd	shepherd	0
,	,	,	,	,	0
obliges	obliges	vvz	obliges	oblige	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
feed	feed	vvi	feed	feed	0
all	all	d	all	all	0
his	his	po31	his	his	0
Lambs	Lambs	n2	Lambs	lamb	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Sheep	Sheep	n1	Sheep	sheep	0
that	that	cst	that	that	0
belong	belong	vvb	belong	belong	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
flock	flock	n1	flock	flock	0
,	,	,	,	,	0
John	John	np1	John	John	0
21.15	21.15	crd	21.15	21.15	0
,	,	,	,	,	0
16.	16.	crd	16.	16.	0
and	and	cc	and	and	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
abilities	abilities	n2	abilities	ability	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Love	Love	n1	Love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
▪	▪	▪	▪	▪	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
both	both	av-d	both	both	0
their	their	po32	their	their	0
daily	daily	j	daily	daily	0
study	study	n1	study	study	0
and	and	cc	and	and	0
prac	prac	fw-la	prac	prac	0
∣	∣	sy	∣	∣	0
tice	tice	vvb	tice	entice	0
.	.	.	.	.	1
One	One	crd	One	one	0
thing	thing	n1	thing	thing	0
onely	onely	av-j	only	only	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
earnestly	earnestly	av-j	earnestly	earnest	0
beg	beg	vvi	beg	beg	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
all	all	d	all	all	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
old	old	j	old	old	0
or	or	cc	or	or	0
young	young	j	young	young	0
,	,	,	,	,	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
would	would	vmd	would	will	0
help	help	vvi	help	help	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
your	your	po22	your	your	0
own	own	d	own	own	0
Souls	Souls	n2	Souls	soul	0
;	;	;	;	;	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
would	would	vmd	would	will	0
learn	learn	vvi	learn	learn	0
,	,	,	,	,	0
and	and	cc	and	and	0
seriously	seriously	av-j	seriously	serious	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
again	again	av	again	again	0
and	and	cc	and	and	0
again	again	av	again	again	0
,	,	,	,	,	0
the	the	dt	the	the	0
terms	terms	n2	terms	term	0
on	on	p-acp	on	on	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Salva	Salva	np1	Salva	Salva	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
Families	Families	n2	Families	family	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
instill	instill	vvi	instill	instil	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
Children	Children	n2	Children	child	0
and	and	cc	and	and	0
Servants	Servants	n2	Servants	servant	0
their	their	po32	their	their	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Teaching	Teaching	vvg	Teaching	teach	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Example	Example	n1	Example	example	0
:	:	:	:	:	0
In	In	p-acp	In	in	0
good	good	j	good	good	0
earnest	earnest	n1	earnest	earnest	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
less	less	av-dc	less	less	0
cruel	cruel	j	cruel	cruel	0
and	and	cc	and	and	0
unnatural	unnatural	j	unnatural	unnatural	0
to	to	pc-acp	to	to	0
deny	deny	vvi	deny	deny	0
them	them	pno32	them	they	0
Bread	Bread	n1	Bred	bread	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
mortal	mortal	j-jn	mortal	mortal	0
Bodies	Bodies	n2	Bodies	body	0
,	,	,	,	,	0
than	than	cs	than	than	0
saving	saving	vvg	saving	save	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
immortal	immortal	j	immortal	immortal	0
Souls	Souls	n2	Souls	soul	0
.	.	.	.	.	1
Ye	Ye	pn22	You	you	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
Fathers	Fathers	n2	Father's	father	0
,	,	,	,	,	0
or	or	cc	or	or	0
Masters	Masters	n2	Master's	master	0
,	,	,	,	,	0
I	I	pns11	I	i	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
hort	hort	fw-mi	hort	hort	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
tread	tread	vvi	tread	tread	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
steps	steps	n2	steps	step	0
of	of	pp-f	of	of	0
Abraham	Abraham	np1	Abraham	Abraham	0
,	,	,	,	,	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
faithfull	faithfull	j	faithful	faithful	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
friend	friend	n1	friend	friend	0
James	James	np1	James	James	0
2.23	2.23	crd	2.23	2.23	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
like	like	vvb	like	like	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
command	command	vvi	command	command	0
Gen.	Gen.	np1	Gen.	Gen.	1
18.19	18.19	crd	18.19	18.19	0
.	.	.	.	.	0
your	your	po22	your	your	0
Children	Children	n2	Children	child	0
and	and	cc	and	and	0
Housholds	Housholds	n2	Households	household	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
Ye	Ye	pn22	You	you	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
Mothers	Mothers	ng1	Mother's	mother	0
,	,	,	,	,	0
or	or	cc	or	or	0
Mistresses	Mistresses	n2	Mistress's	mistress	0
,	,	,	,	,	0
I	I	pns11	I	i	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
hort	hort	fw-mi	hort	hort	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
that	that	d	that	that	0
unfeigned	unfeigned	j	unfeigned	unfeigned	0
Faith	Faith	n1	Faith	faith	0
2	2	crd	2	2	0
Tim.	Tim.	np1	Tim.	Tim.	1
1.5	1.5	crd	1.5	1.5	0
.	.	.	.	.	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
dwelt	dwelt	vvd	dwelled	dwell	0
in	in	p-acp	in	in	0
young	young	j	young	young	0
Timothy's	Timothy's	npg1	Timothy's	Timothy	0
Grand	Grand	j	Grand	grand	0
∣	∣	sy	∣	∣	0
mother	mother	n1	mother	mother	0
Lois	Lois	fw-fr	Lois	lois	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Mother	Mother	n1	Mother	mother	0
Eunice	Eunice	np1	Eunice	Eunice	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
taught	taught	vvd	taught	teach	0
him	him	pno31	him	he	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
Child	Child	n1	Child	child	0
3.15	3.15	crd	3.15	3.15	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
wise	wise	j	wise	wise	0
to	to	p-acp	to	to	0
Salvation	Salvation	n1	Salvation	salvation	0
;	;	;	;	;	0
and	and	cc	and	and	0
like	like	vvb	like	like	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
up	up	a-acp	up	up	0
your	your	po22	your	your	0
Children	Children	n2	Children	child	0
and	and	cc	and	and	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
vants	vants	vvz	vaunts	vaunt	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
nurture	nurture	n1	nurture	nurture	0
and	and	cc	and	and	0
admonition	admonition	n1	admonition	admonition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Eph.	Eph.	np1	Eph.	Eph.	1
6.4	6.4	crd	6.4	6.4	0
..	..	..	..	..	1
I	I	pns11	I	i	0
passionately	passionately	av-j	passionately	passionate	0
exhort	exhort	vvb	exhort	exhort	0
and	and	cc	and	and	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
all	all	d	all	all	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
Sex	Sex	n1	Sex	sex	0
▪	▪	▪	▪	▪	0
never	never	av	never	never	0
to	to	pc-acp	to	to	0
cease	cease	vvi	cease	cease	0
your	your	po22	your	your	0
conscien	conscien	n1	conscien	conscien	0
∣	∣	sy	∣	∣	0
tious	tious	j	tious	tious	0
zeal	zeal	n1	zeal	zeal	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
instruction	instruction	n1	instruction	instruction	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
you	you	pn22	you	you	0
bring	bring	vvb	bring	bring	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
Confirmation	Confirmation	n1	Confirmation	confirmation	0
▪	▪	▪	▪	▪	0
To	To	pc-acp	To	to	0
renew	renew	vvi	renew	renew	0
their	their	po32	their	their	0
Bap	Bap	n1	Bap	bap	0
∣	∣	sy	∣	∣	0
tismal	tismal	j	tismal	tismal	0
vow	vow	n1	vow	vow	0
;	;	;	;	;	0
To	To	pc-acp	To	to	0
make	make	vvi	make	make	0
open	open	j	open	open	0
profession	profession	n1	profession	profession	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Christianity	Christianity	n1	Christianity	christianity	0
;	;	;	;	;	0
To	To	pc-acp	To	to	0
discharge	discharge	vvi	discharge	discharge	0
their	their	po32	their	their	0
Godfa	Godfa	np1	Godfa	Godfa	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
and	and	cc	and	and	0
Godmothers	Godmothers	n2	Godmothers	godmother	0
;	;	;	;	;	0
To	To	pc-acp	To	to	0
receive	receive	vvi	receive	receive	0
the	the	dt	the	the	0
so	so	av	so	so	0
∣	∣	sy	∣	∣	0
lemn	lemn	j	lemn	lemn	0
▪	▪	▪	▪	▪	0
Benediction	Benediction	n1	Benediction	benediction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bishop	Bishop	n1	Bishop	bishop	0
;	;	;	;	;	0
To	To	pc-acp	To	to	0
share	share	vvi	share	share	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
Intercessions	Intercessions	n2	Intercessions	intercession	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Graces	Graces	n2	Graces	grace	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
implor'd	implor'd	vvd	implored	implore	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
behalf	behalf	n1	behalf	behalf	0
;	;	;	;	;	0
that	that	cst	that	that	0
God	God	np1	God	God	0
who	who	r-crq	who	who	0
has	has	vhz	has	have	0
begun	begun	vvn	begun	begin	0
Phil.	Phil.	np1	Phil.	Phil.	1
1.6	1.6	crd	1.6	1.6	0
.	.	.	.	.	1
a	a	dt	a	a	0
good	good	j	good	good	0
work	work	n1	work	work	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
;	;	;	;	;	0
may	may	vmb	may	may	0
perfect	perfect	vvi	perfect	perfect	0
it	it	pn31	it	it	0
till	till	p-acp	till	till	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
self	self	n1	self	self	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
dreadfull	dreadfull	j	dreadful	dreadful	0
day	day	n1	day	day	0
,	,	,	,	,	0
may	may	vmb	may	may	0
ren	ren	fw-it	ren	ren	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
Heb.	Heb.	np1	Heb.	Heb.	1
13.17	13.17	crd	13.17	13.17	0
.	.	.	.	.	0
an	an	dt	and	a	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
joy	joy	n1	joy	joy	0
.	.	.	.	.	1
How	How	c-crq	How	how	0
much	much	d	much	much	0
the	the	dt	the	the	0
Catechism	Catechism	n1	Catechism	catechism	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
may	may	vmb	may	may	0
conduce	conduce	vvi	conduce	conduce	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
desirable	desirable	j	desirable	desirable	0
an	an	dt	and	a	0
end	end	n1	end	end	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
judge	judge	n1	judge	judge	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
following	following	vvg	following	follow	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
plication	plication	n1	plication	plication	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
imperfect	imperfect	j	imperfect	imperfect	0
as	as	c-acp	as	as	0
