MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
THERE	THERE	pc-acp	THERE	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
any	any	d	any	any	0
Thing	Thing	n1	Thing	thing	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
Recommend	Recommend	vvb	Recommend	recommend	0
Vertue	Vertue	n1	Virtue	virtue	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	d	much	much	0
Force	Force	n1	Force	force	0
and	and	cc	and	and	0
Advantage	Advantage	n1	Advantage	advantage	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Exam	Exam	n1	Exam	exam	0
∣	∣	sy	∣	∣	0
ples	ples	fw-fr	ples	ples	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
eminently	eminently	av-j	eminently	eminent	0
Practise	Practise	vvi	Practise	practise	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Vertue	Vertue	n1	Virtue	virtue	0
is	is	vbz	is	be	0
like	like	j	like	like	0
Beauty	Beauty	n1	Beauty	beauty	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
That	That	cst	That	that	0
it	it	pn31	it	it	0
has	has	vhz	has	have	0
Peculiar	Peculiar	j	Peculiar	peculiar	0
and	and	cc	and	and	0
Nameless	Nameless	j	Nameless	nameless	0
Charms	Charms	n2	Charms	charm	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Living	Living	j-vvg	Living	live	0
Original	Original	j-jn	Original	original	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
no	no	dx	no	no	0
Art	Art	n1	Art	art	0
can	can	vmb	can	can	0
possibly	possibly	av-j	possibly	possible	0
represent	represent	vvi	represent	represent	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Draughts	Draughts	n2	Draughts	draught	0
or	or	cc	or	or	0
Descriptions	Descriptions	n2	Descriptions	description	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
'tis	'tis	pn31|vbz	it's	it|be	0
the	the	dt	the	the	0
great	great	j	great	great	0
Unhappiness	Unhappiness	n1	Unhappiness	unhappiness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
these	these	d	these	these	0
Excellent	Excellent	j	Excellent	excellent	0
Examples	Examples	n2	Examples	example	0
are	are	vbr	are	be	0
seldom	seldom	av	seldom	seldom	0
very	very	av	very	very	0
Numerous	Numerous	j	Numerous	numerous	0
:	:	:	:	:	0
And	And	cc	And	and	0
none	none	pi	none	none	0
but	but	cc-acp	but	but	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
live	live	vvb	live	live	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
Sphere	Sphere	n1	Sphere	sphere	0
of	of	pp-f	of	of	0
